,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,165777,159133,157437,153252,153517,147849,149002,142321,139014,132529,133494,141389,141015,136738,133291,130128,124408,113416,106617,102453,Upgrade
1,Other Revenue,1416,1984,2064,1944,1108,1359,984,2633,1079,1505,1977,2799,1353,1521,2012,3541,1039,1467,1448,3314,Upgrade
2,Revenue,167193,161117,159501,155196,154625,149208,149986,144954,140093,134034,135471,144188,142368,138259,135303,133669,125447,114883,108065,105767,Upgrade
3,Revenue Growth (YoY),8.13%,7.98%,6.34%,7.07%,10.37%,11.32%,10.71%,0.53%,-1.60%,-3.06%,0.12%,7.87%,13.49%,20.35%,25.21%,26.38%,29.01%,29.34%,26.44%,24.58%,Upgrade
4,Cost of Revenue,78365,75222,75631,77629,78102,78368,81804,82991,78110,76167,78397,86384,79621,75514,72668,74696,68800,61673,55271,59608,Upgrade
5,Gross Profit,88828,85895,83870,77567,76523,70840,68182,61963,61983,57867,57074,57804,62747,62745,62635,58973,56647,53210,52794,46159,Upgrade
6,"Selling, General & Admin",38469,36644,32345,38163,34201,33721,31651,33600,33597,34001,34727,35996,34297,32651,27497,29812,26109,24255,21207,22714,Upgrade
7,Other Operating Expenses,-2974,-1484,-1031,-6359,-2026,828,-1520,-4295,-1246,-158,-1486,-1261,-2670,-3059,-1197,-1371,-800,-4792,1822,-884,Upgrade
8,Operating Expenses,35495,35160,31314,31804,32175,34549,30131,29305,32351,33843,33241,34735,31627,29592,26300,28441,25309,19463,23029,21830,Upgrade
9,Operating Income,53333,50735,52556,45763,44348,36291,38051,32658,29632,24024,23833,23069,31120,33153,36335,30532,31338,33747,29765,24329,Upgrade
10,Interest Expense,-3145,-2918,-3044,-3015,-3061,-3009,-2800,-2826,-2729,-2327,-2103,-2188,-2092,-1912,-1726,-1766,-1855,-1822,-2006,-2348,Upgrade
11,Interest & Investment Income,4101,4084,4538,3436,3563,3750,3059,1792,2373,2647,1780,1738,1788,2020,1764,1723,2820,2135,2044,1843,Upgrade
12,Earnings From Equity Investments,6019,7718,2186,2463,2098,1159,80,-1692,-3697,-4460,-6280,-8267,-5668,-3857,1348,1618,2630,-295,-281,-1328,Upgrade
13,Currency Exchange Gain (Loss),-,-194,-,-383,-,-282,-,633,-,518,-,804,-,-30,-,-438,-,-183,-,77,Upgrade
14,Other Non Operating Income (Expenses),-426,-1174,-758,-145,222,1360,-1401,-1465,779,-,168,-479,150,-,359,-49,-90,-,322,-496,Upgrade
15,EBT Excluding Unusual Items,59882,58251,55478,48119,47170,39269,36989,29100,26358,20402,17398,14677,25298,29374,38080,31620,34843,33582,29844,22077,Upgrade
16,Impairment of Goodwill,-97,-35,-35,-,-,-,-,3894,-3894,-,-,-8501,-,-151,-,294,-115,-4384,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,3098,321,1377,-7755,619,-1093,879,78347,23492,3572,11609,93415,20229,17465,18224,31831,9910,7813,5451,2646,Upgrade
