,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,18.92,-,26.34,-,30.2,-,31.94,-,44.5,-,50.67,-,55.59,-,81.28,-,117.22,-,122.45,-,Upgrade
1,Short-Term Investments,-,-,0.24,-,-,-,1,-,-,-,0.9,-,-,-,0.19,-,-,-,0.99,-,Upgrade
2,Cash & Short-Term Investments,18.92,26.58,26.58,30.2,30.2,32.94,32.94,-,44.5,51.57,51.57,-,55.59,81.47,81.47,-,117.22,123.45,123.45,-,Upgrade
3,Cash Growth,-37.35%,-19.31%,-19.31%,-,-32.12%,-36.12%,-36.12%,-,-19.96%,-36.71%,-36.71%,-,-52.57%,-34.01%,-34.01%,-,-24.62%,-32.29%,-32.29%,-,Upgrade
4,Accounts Receivable,7.08,-,16.81,-,7.37,-,4.35,-,8.67,-,16.56,-,26.82,-,16.48,-,3.74,-,0.72,-,Upgrade
5,Other Receivables,-,-,9.08,-,-,-,30.22,-,-,-,30.99,-,-,-,37.55,-,-,-,107.65,-,Upgrade
6,Receivables,7.08,-,25.9,-,7.37,-,34.57,-,8.67,-,47.55,-,26.82,-,54.03,-,3.74,-,108.37,-,Upgrade
7,Inventory,0.82,-,16.08,-,0.83,-,16.62,-,1.13,-,32.12,-,0.55,-,124.01,-,-,-,110.81,-,Upgrade
8,Prepaid Expenses,20.13,-,5.29,-,43.97,-,14.87,-,58.26,-,28.18,-,85.2,-,17.25,-,132.68,-,21.98,-,Upgrade
9,Other Current Assets,19.22,-,7.48,-,22.79,-,15.12,-,57.1,-,39.73,-,145.72,-,40.33,-,165.61,-,67.19,-,Upgrade
10,Total Current Assets,66.17,-,81.33,-,105.15,-,114.11,-,169.65,-,199.14,-,313.89,-,317.09,-,419.25,-,431.8,-,Upgrade
11,"Property, Plant & Equipment",0.56,-,1.08,-,78.55,-,85.42,-,92.35,-,102.25,-,104.1,-,106.83,-,104.11,-,113.81,-,Upgrade
12,Long-Term Investments,8.16,-,9.01,-,9.53,-,10.34,-,25.8,-,27.56,-,32.14,-,34.01,-,47.09,-,45.77,-,Upgrade
13,Other Intangible Assets,-,-,17.51,-,-,-,14.64,-,-,-,15.92,-,-,-,15.24,-,-,-,2.72,-,Upgrade
14,Other Long-Term Assets,88.75,-,75.81,-,13.97,-,-,-,15.26,-,-,-,15.61,-,-,-,2.26,-,-,-,Upgrade
15,Total Assets,163.64,-,184.75,-,207.2,-,224.51,-,303.06,-,344.86,-,465.74,-,473.17,-,572.71,-,594.1,-,Upgrade
16,Accounts Payable,0.98,-,0.16,-,0.14,-,0.08,-,0.32,-,0.08,-,6.44,-,3.16,-,2.75,-,2.78,-,Upgrade
17,Accrued Expenses,-,-,3.43,-,-,-,3.35,-,-,-,4.95,-,-,-,3.04,-,-,-,2.23,-,Upgrade
18,Current Portion of Leases,-,-,-,-,-,-,-,-,-,-,0.82,-,1.59,-,1.52,-,1.48,-,4.87,-,Upgrade
19,Current Unearned Revenue,-,-,-,-,-,-,0.62,-,-,-,1.05,-,-,-,0.02,-,-,-,0.02,-,Upgrade
20,Other Current Liabilities,59.63,-,62.73,-,65.21,-,66.38,-,64.32,-,63.27,-,67.39,-,59.86,-,65.94,-,60.13,-,Upgrade
21,Total Current Liabilities,60.61,-,66.32,-,65.35,-,70.43,-,64.64,-,70.17,-,75.41,-,67.61,-,70.17,-,70.03,-,Upgrade
22,Long-Term Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8,-,1.36,-,0.75,-,Upgrade
23,Total Liabilities,60.61,-,66.32,-,65.35,-,70.43,-,64.64,-,70.17,-,75.41,-,68.4,-,71.53,-,70.78,-,Upgrade
24,Common Stock,42.09,-,42.09,-,42.09,-,42.09,-,42.09,-,42.09,-,42.09,-,42.09,-,42.09,-,42.09,-,Upgrade
25,Additional Paid-In Capital,1167,-,1167,-,1167,-,1167,-,1167,-,1167,-,1167,-,1167,-,1167,-,1167,-,Upgrade
26,Retained Earnings,-1052,-,-1042,-,-1022,-,-1017,-,-935.13,-,-911.27,-,-794.17,-,-780.01,-,-664.13,-,-649.67,-,Upgrade
27,Comprehensive Income & Other,-35.63,-,-33.01,-,-36.27,-,-30.48,-,-21.92,-,-12.08,-,-19.48,-,-21.98,-,-42.11,-,-34.57,-,Upgrade
28,Total Common Equity,121.43,134.19,134.19,150.89,150.89,161.86,161.86,-,252.24,285.95,285.95,-,395.65,407.3,407.3,-,503.05,525.05,525.05,-,Upgrade
29,Minority Interest,-18.39,-,-15.76,-,-9.04,-,-7.78,-,-13.81,-,-11.25,-,-5.32,-,-2.53,-,-1.87,-,-1.74,-,Upgrade
30,Shareholders' Equity,103.04,118.43,118.43,141.85,141.85,154.08,154.08,-,238.42,274.7,274.7,-,390.33,404.77,404.77,-,501.17,523.32,523.32,-,Upgrade
31,Total Liabilities & Equity,163.64,-,184.75,-,207.2,-,224.51,-,303.06,-,344.86,-,465.74,-,473.17,-,572.71,-,594.1,-,Upgrade
32,Total Debt,-,-,-,-,-,-,-,-,-,0.82,0.82,-,1.59,2.31,2.31,-,2.84,5.62,5.62,-,Upgrade
33,Net Cash (Debt),18.92,26.58,26.58,30.2,30.2,32.94,32.94,-,44.5,50.74,50.74,-,54.01,79.16,79.16,-,114.37,117.83,117.83,-,Upgrade
34,Net Cash Growth,-37.35%,-19.31%,-19.31%,-,-32.12%,-35.08%,-35.08%,-,-17.61%,-35.89%,-35.89%,-,-52.78%,-32.82%,-32.82%,-,-24.69%,-35.37%,-35.37%,-,Upgrade
35,Net Cash Per Share,0.00,0.01,0.01,0.01,0.01,0.01,0.01,-,0.01,0.01,0.01,-,0.01,0.02,0.02,-,0.03,0.03,0.03,-,Upgrade
36,Filing Date Shares Outstanding,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,Upgrade
37,Total Common Shares Outstanding,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,Upgrade
38,Working Capital,5.57,-,15.01,-,39.8,-,43.69,-,105.02,-,128.97,-,238.48,-,249.49,-,349.07,-,361.76,-,Upgrade
39,Book Value Per Share,0.03,0.03,0.03,0.04,0.04,0.04,0.04,-,0.06,0.07,0.07,-,0.09,0.10,0.10,-,0.12,0.12,0.12,-,Upgrade
40,Tangible Book Value,121.43,116.68,116.68,150.89,150.89,147.22,147.22,-,252.24,270.03,270.03,-,395.65,392.06,392.06,-,503.05,522.33,522.33,-,Upgrade
41,Tangible Book Value Per Share,0.03,0.03,0.03,0.04,0.04,0.03,0.03,-,0.06,0.06,0.06,-,0.09,0.09,0.09,-,0.12,0.12,0.12,-,Upgrade
42,Buildings,-,-,-,-,-,-,111,-,-,-,121.02,-,-,-,116.37,-,-,-,109.61,-,Upgrade
43,Machinery,-,-,24.27,-,-,-,24.89,-,-,-,26.81,-,-,-,24.88,-,-,-,23.26,-,Upgrade
44,Leasehold Improvements,-,-,2.78,-,-,-,2.85,-,-,-,2.96,-,-,-,1.63,-,-,-,3.73,-,Upgrade
