,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1841,2151,2058,1889,1867,1879,1752,1738,1893,1733,2206,2454,2151,2490,2742,3081,2109,3486,3721,4091,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,6.38,-,-,-,6.52,-,-,-,7,Upgrade
2,Trading Asset Securities,221.97,182.62,204.29,214.56,321.73,329.86,361.8,384.62,416.15,390.91,412.04,672.39,985.54,826.75,730.78,412.69,402.69,402.69,402.69,402.69,Upgrade
3,Cash & Short-Term Investments,2063,2333,2262,2103,2189,2209,2114,2122,2309,2124,2618,3133,3137,3316,3473,3500,2511,3888,4124,4501,Upgrade
4,Cash Growth,-5.74%,5.63%,7.02%,-0.90%,-5.20%,4.03%,-19.25%,-32.26%,-26.39%,-35.97%,-24.61%,-10.50%,24.91%,-14.71%,-15.79%,-22.23%,-36.30%,-30.85%,-24.20%,-15.86%,Upgrade
5,Accounts Receivable,170.82,168.99,178.38,160.32,193.79,240.4,132.91,127.37,155.34,177.47,173.17,127.04,204.05,180.2,212.87,207.56,168.87,182,321.05,217.64,Upgrade
6,Other Receivables,8.72,10.08,8.84,7.61,7.74,7.89,7.9,9.03,101.43,94.73,88.02,71.06,67.82,77.69,295.6,295.04,577.55,140.25,318.39,295.17,Upgrade
7,Receivables,179.53,179.07,187.23,167.94,201.53,248.29,140.81,136.4,256.77,272.2,261.19,198.11,271.87,257.9,508.46,502.6,746.42,322.25,639.44,512.81,Upgrade
8,Prepaid Expenses,-,1.4,-,2.26,-,0.1,-,3.2,-,1.04,-,1.58,-,0.59,-,3.19,-,0.56,-,0.22,Upgrade
9,Other Current Assets,76.35,67.2,76.73,57.22,58.89,47.82,49.72,45.56,61.92,58.14,85.88,47.43,78.61,150.3,64.48,47.82,103.71,110.25,114.06,104.17,Upgrade
10,Total Current Assets,2319,2581,2526,2330,2449,2505,2304,2307,2627,2455,2965,3380,3487,3725,4046,4054,3361,4321,4877,5118,Upgrade
11,"Property, Plant & Equipment",645.01,611.13,579.93,565.84,550.55,540.74,531.44,529.71,516.18,515.98,525.69,508.22,327.16,337.85,282.59,290.79,299.75,314.61,327.53,342.11,Upgrade
12,Long-Term Investments,10402,10253,10158,9938,10712,10678,9972,9861,9857,9107,8133,7517,7409,7080,5993,5909,5089,3548,3658,3322,Upgrade
13,Goodwill,131.62,131.62,131.62,131.62,148.84,148.84,148.84,148.84,152.38,152.38,152.38,152.38,152.38,152.38,152.38,152.38,154.53,725.5,725.5,706.12,Upgrade
