,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,29209,22346,17911,22712,21172,24593,34077,25285,15271,10933,13431,19118,22703,19725,25225,27897,33488,37003,33430,32057,35115,Upgrade
1,Market Cap Growth,-9.14%,-9.14%,-47.44%,-10.18%,38.65%,124.95%,153.72%,32.26%,-32.74%,-44.58%,-46.76%,-31.47%,-32.20%,-46.69%,-24.54%,-12.98%,-4.63%,-0.84%,-9.12%,-28.25%,-10.45%,Upgrade
2,Enterprise Value,27851,20572,16346,21231,19691,22957,32634,23674,13660,9462,11439,16624,20209,17050,22339,25971,31562,33905,30215,28997,32055,Upgrade
3,Last Close Price,15.76,11.81,9.31,11.69,10.90,12.66,17.37,12.66,7.65,7.22,8.79,9.51,11.29,9.81,12.55,13.54,16.26,17.96,16.23,15.37,16.71,Upgrade
4,PE Ratio,27.14,20.84,15.70,19.02,19.49,21.20,33.56,30.66,17.95,12.20,14.60,20.23,22.83,18.51,23.44,27.01,32.54,39.37,39.69,37.23,42.82,Upgrade
5,Forward PE,19.52,15.07,12.42,15.67,14.60,17.80,19.15,28.73,17.63,16.91,17.63,17.63,22.16,23.33,23.33,25.13,30.67,99.60,99.60,99.60,99.60,Upgrade
6,PS Ratio,10.12,7.77,6.16,7.30,7.24,9.00,14.10,12.87,7.49,5.07,6.24,8.94,10.69,9.69,12.42,13.34,15.10,15.75,13.43,12.41,13.66,Upgrade
7,PB Ratio,1.86,1.83,1.45,1.88,1.80,1.93,2.69,2.11,1.28,0.90,1.19,1.76,2.14,1.86,2.40,2.88,3.52,4.50,4.16,3.85,4.35,Upgrade
8,P/TBV Ratio,1.86,1.86,1.48,1.91,1.84,1.97,2.75,2.16,1.31,0.92,1.22,1.80,2.20,1.91,2.47,2.98,3.64,4.68,4.71,4.35,4.90,Upgrade
9,P/FCF Ratio,32.11,24.56,19.27,19.89,20.43,27.84,41.23,36.03,24.49,15.46,19.41,49.63,53.09,40.09,-,35.07,38.20,40.89,35.58,27.26,25.13,Upgrade
10,P/OCF Ratio,21.09,21.09,17.01,18.24,18.82,25.14,37.33,32.64,20.72,13.00,15.96,29.50,35.59,30.34,36.26,32.90,34.76,36.16,32.35,25.05,23.33,Upgrade
11,EV/Sales Ratio,9.69,7.15,5.62,6.82,6.73,8.40,13.50,12.05,6.70,4.39,5.31,7.78,9.51,8.38,11.00,12.42,14.23,14.43,12.14,11.22,12.47,Upgrade
12,EV/EBITDA Ratio,31.88,23.40,16.86,20.56,22.70,31.73,57.77,48.18,-,12.00,15.18,25.49,33.37,35.13,43.84,45.15,44.88,43.30,37.02,33.38,38.21,Upgrade
13,EV/EBIT Ratio,33.00,24.37,17.59,21.47,24.06,34.31,64.84,55.61,-,13.36,17.05,29.57,39.37,43.64,53.84,54.13,-,49.32,42.10,37.57,43.37,Upgrade
14,EV/FCF Ratio,30.62,22.61,17.59,18.59,19.00,25.99,39.48,33.74,21.91,13.38,16.53,43.15,47.26,34.65,-,32.65,36.00,37.47,32.16,24.66,22.94,Upgrade
15,Debt / Equity Ratio,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.00,0.05,0.05,0.05,0.06,0.06,0.06,0.05,0.05,0.06,0.09,0.10,0.11,Upgrade
16,Debt / EBITDA Ratio,0.76,0.68,0.53,0.63,0.86,0.50,0.44,1.67,2.08,0.92,0.65,0.58,1.03,1.05,1.13,0.64,10.63,0.80,0.96,0.64,2.41,Upgrade
17,Debt / FCF Ratio,0.73,0.73,0.56,0.58,0.50,0.75,0.64,0.89,0.07,0.91,0.87,1.51,1.38,1.21,-,0.67,0.58,0.58,0.78,0.73,0.63,Upgrade
18,Asset Turnover,0.23,0.21,0.20,0.19,0.23,0.27,0.15,0.14,0.16,0.16,0.19,0.20,0.17,0.17,0.21,0.20,0.21,0.22,0.28,0.25,Upgrade,
19,Quick Ratio,1.42,1.42,1.58,1.50,1.45,1.64,1.57,1.74,1.86,2.08,2.00,4.55,4.90,5.74,6.52,6.02,5.42,6.22,5.90,3.14,3.16,Upgrade
20,Current Ratio,1.47,1.47,1.62,1.54,1.49,1.68,1.60,1.78,1.90,2.13,2.05,4.69,4.97,5.88,6.80,6.12,5.49,6.41,6.05,3.21,3.22,Upgrade
21,Return on Equity (ROE),11.60%,11.99%,11.89%,0.09%,13.34%,13.64%,8.25%,2.30%,9.34%,8.11%,9.91%,4.53%,11.30%,9.96%,13.31%,8.58%,15.58%,10.36%,15.69%,5.31%,Upgrade,
22,Return on Assets (ROA),4.23%,4.12%,4.60%,2.34%,5.62%,5.22%,1.50%,-0.37%,2.97%,4.26%,4.81%,2.33%,2.50%,2.26%,4.19%,-0.29%,3.79%,4.29%,7.74%,1.71%,Upgrade,
23,Return on Capital (ROIC),4.58%,4.47%,5.00%,2.53%,6.04%,5.60%,1.62%,-0.40%,3.14%,4.52%,5.11%,2.47%,2.64%,2.40%,4.51%,-0.31%,4.05%,4.65%,8.56%,1.89%,Upgrade,
24,Return on Capital Employed (ROCE),6.86%,6.86%,7.49%,8.12%,6.93%,5.23%,3.96%,3.53%,-,5.76%,5.88%,4.88%,4.57%,3.46%,3.72%,4.68%,-,7.79%,8.29%,8.97%,8.85%,Upgrade
25,Earnings Yield,3.67%,4.80%,6.37%,5.26%,5.13%,4.72%,2.98%,3.26%,5.57%,8.19%,6.85%,4.94%,4.38%,5.40%,4.27%,3.70%,3.07%,2.54%,2.52%,2.69%,2.34%,Upgrade
26,FCF Yield,3.11%,4.07%,5.19%,5.03%,4.90%,3.59%,2.43%,2.78%,4.08%,6.47%,5.15%,2.02%,1.88%,2.49%,2.11%,2.85%,2.62%,2.45%,2.81%,3.67%,3.98%,Upgrade
27,Dividend Yield,1.40%,-,2.36%,-,1.93%,-,1.67%,-,2.09%,-,-,-,1.42%,-,-,-,0.98%,-,-,-,0.78%,Upgrade
28,Payout Ratio,39.19%,75.02%,41.87%,-,147.35%,58.35%,72.34%,-,-,-,134.81%,-,-,-,123.25%,-,0.67%,-,118.47%,1.85%,3.88%,Upgrade
29,Buyback Yield / Dilution,-0.17%,-1.57%,-1.22%,1.49%,0.53%,0.72%,-2.39%,2.73%,-3.08%,1.77%,3.39%,3.33%,5.62%,-3.69%,5.17%,-1.20%,5.36%,6.64%,6.97%,-0.49%,-0.10%,Upgrade
