,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,12.46,12.15,11.29,12.78,11.83,12.77,13.76,-,2.57,-,Upgrade
1,Revenue Growth (YoY),10.37%,-4.93%,-4.61%,0.05%,-14.01%,-,435.58%,-,-94.26%,-,Upgrade
2,Cost of Revenue,2.77,2.39,2.8,2.5,2.16,2.49,2.53,-,0.54,-,Upgrade
3,Gross Profit,9.69,9.76,8.48,10.28,9.68,10.28,11.23,-,2.03,-,Upgrade
4,"Selling, General & Admin",2.99,2.61,2.7,2.61,2.53,2.97,3.14,-,4.02,-,Upgrade
5,Operating Expenses,2.99,2.61,2.7,2.61,2.53,2.97,3.14,-,4.02,-,Upgrade
6,Operating Income,6.7,7.15,5.78,7.67,7.15,7.31,8.09,-,-1.98,-,Upgrade
7,Interest Expense,-3.69,-4.33,-3.3,-2.47,-0.93,-0.44,-,-,-,-,Upgrade
8,Interest & Investment Income,0.1,0.26,0.72,1.24,0.42,1.09,0.03,-,0.08,-,Upgrade
9,Currency Exchange Gain (Loss),-0.03,-0,-,-0.11,0.03,0,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),0.2,0.16,0.1,0.09,0.01,0.02,0.02,-,-,-,Upgrade
11,EBT Excluding Unusual Items,3.28,3.25,3.3,6.41,6.68,7.98,8.14,-,-1.9,-,Upgrade
12,Gain (Loss) on Sale of Investments,-0.01,-0.01,-0.01,-0.02,-0.02,-0.07,0.08,-,-,-,Upgrade
13,Asset Writedown,-,-44.6,-,1.5,-,5.1,-,-,-,-,Upgrade
14,Other Unusual Items,-,-,-,0.09,0.06,-,-,-,0.22,-,Upgrade
15,Pretax Income,3.27,-41.36,3.3,7.98,6.73,13.01,8.21,-,-1.68,-,Upgrade
16,Income Tax Expense,0.49,1.73,1.02,2.1,0.42,2.42,-,-,-,-,Upgrade
17,Earnings From Continuing Operations,2.78,-43.09,2.28,5.88,6.3,10.59,8.21,-,-1.68,-,Upgrade
18,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-126.63,-,Upgrade
19,Net Income,2.78,-43.09,2.28,5.88,6.3,10.59,8.21,-,-128.32,-,Upgrade
20,Net Income to Common,2.78,-43.09,2.28,5.88,6.3,10.59,8.21,-,-128.32,-,Upgrade
21,Net Income Growth,22.09%,-,-63.88%,-44.50%,-23.24%,-,-,-,-,-,Upgrade
22,Shares Outstanding (Basic),388,388,388,388,388,388,388,-,270,-,Upgrade
23,Shares Outstanding (Diluted),388,388,388,388,388,388,388,-,270,-,Upgrade
24,Shares Change (YoY),-,-,-,-,-,-,43.77%,-,-,-,Upgrade
25,EPS (Basic),0.01,-0.11,0.01,0.02,0.02,0.03,0.02,-,-0.48,-,Upgrade
26,EPS (Diluted),0.01,-0.11,0.01,0.02,0.02,0.03,0.02,-,-0.48,-,Upgrade
27,EPS Growth,22.10%,-,-63.88%,-44.50%,-23.25%,-,-,-,-,-,Upgrade
28,Free Cash Flow,-138.68,-5.32,17.52,2.45,11.69,-79.71,97.37,-,-1.13,-,Upgrade
29,Free Cash Flow Per Share,-0.36,-0.01,0.05,0.01,0.03,-0.21,0.25,-,-0.00,-,Upgrade
30,Dividend Per Share,0.008,0.012,0.008,0.012,0.008,0.020,0.010,-,-,-,Upgrade
31,Dividend Growth,0%,0%,0%,-40.00%,-20.00%,-,-,-,-,-,Upgrade
32,Operating Margin,53.80%,58.87%,51.24%,60.02%,60.40%,57.21%,58.81%,-,-77.19%,-,Upgrade
33,Profit Margin,22.31%,-354.67%,20.17%,46.01%,53.28%,82.94%,59.69%,-,-4994.75%,-,Upgrade
34,Free Cash Flow Margin,-1113.20%,-43.78%,155.23%,19.16%,98.83%,-624.02%,707.68%,-,-43.87%,-,Upgrade
35,EBITDA,6.71,7.16,5.79,7.67,7.15,7.31,8.09,-,-1.98,-,Upgrade
36,D&A For EBITDA,0,0,0,0,0,0,0,-0,0,-,Upgrade
37,EBIT,6.7,7.15,5.78,7.67,7.15,7.31,8.09,-,-1.98,-,Upgrade
