,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,"Property, Plant & Equipment",9547,9703,9703,9801,9894,9967,9953,10147,10571,11126,Upgrade
1,Cash & Equivalents,53.37,61.01,98.39,100.37,157.39,205.96,348.62,351.79,362.65,387.08,Upgrade
2,Accounts Receivable,2.44,2.11,1.38,2.55,4.77,3.98,3.48,4.36,6,2.91,Upgrade
3,Investment In Debt and Equity Securities,13.57,12.65,26.51,32.19,32.9,-,-,-,-,27.29,Upgrade
4,Other Current Assets,8.37,9.46,9.94,8.41,9.38,8.69,8.91,8.67,8.97,8.95,Upgrade
5,Trading Asset Securities,18.1,20.16,31.55,37.99,10.46,-,-,-,-,-,Upgrade
6,Total Assets,9643,9808,9871,9983,10109,10186,10314,10512,10949,11552,Upgrade
7,Current Portion of Long-Term Debt,-,0.01,-,-,1540,1553,822.39,819.3,12.54,-,Upgrade
8,Long-Term Debt,2323,2318,2311,2307,789.41,792.98,1558,1576,2364,2320,Upgrade
9,Accounts Payable,2.67,1.94,2.69,2.3,1.52,2.89,1.73,1.96,2.89,2.1,Upgrade
10,Accrued Expenses,18.41,25.27,20.53,20.21,19.19,20.77,22.57,19.85,22.34,27.09,Upgrade
11,Current Income Taxes Payable,15.17,12.63,16.49,11.35,19.02,4.91,18.4,10.35,19.47,32.27,Upgrade
12,Current Unearned Revenue,5.59,4.94,6.61,5.35,5.29,4.91,6.19,5.87,4.27,4.97,Upgrade
13,Other Current Liabilities,266.65,273.31,289.46,287.24,306.06,312.64,319.14,316.27,317,319.19,Upgrade
14,Long-Term Deferred Tax Liabilities,265.46,253.13,253.51,250.77,236.66,231.11,225.58,220.05,215.48,209.94,Upgrade
15,Total Liabilities,2937,2920,2901,2884,2917,2923,2974,2969,2958,2915,Upgrade
16,Common Stock,3273,3249,3262,3238,3214,3234,3316,3302,3276,3248,Upgrade
17,Retained Earnings,3525,3731,3799,3951,4069,4122,4120,4332,4806,5480,Upgrade
18,Treasury Stock,-,-,-,-,-,-1.97,-5.08,-,-,-,Upgrade
19,Comprehensive Income & Other,-91.28,-91.28,-91.28,-91.28,-91.28,-91.28,-91.28,-91.28,-91.28,-91.28,Upgrade
20,Shareholders' Equity,6706,6889,6970,7098,7192,7263,7340,7543,7990,8637,Upgrade
21,Total Liabilities & Equity,9643,9808,9871,9983,10109,10186,10314,10512,10949,11552,Upgrade
22,Total Debt,2363,2348,2311,2307,2330,2346,2380,2395,2377,2320,Upgrade
23,Net Cash / Debt,-2291,-2267,-2181,-2168,-2162,-2140,-2032,-2043,-2014,-1933,Upgrade
24,Net Cash Per Share,-1.50,-1.49,-1.43,-1.44,-1.44,-1.41,-1.33,-1.34,-1.33,-1.29,Upgrade
25,Filing Date Shares Outstanding,1530,1511,1520,1508,1497,1503,1533,1524,1513,1503,Upgrade
26,Total Common Shares Outstanding,1530,1511,1520,1508,1497,1503,1533,1524,1513,1503,Upgrade
27,Book Value Per Share,4.38,4.56,4.59,4.71,4.81,4.83,4.79,4.95,5.28,5.75,Upgrade
28,Tangible Book Value,6706,6889,6970,7098,7192,7263,7340,7543,7990,8637,Upgrade
29,Tangible Book Value Per Share,4.38,4.56,4.59,4.71,4.81,4.83,4.79,4.95,5.28,5.75,Upgrade
