,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,27825,25512,22554,22907,24448,26309,26743,28859,26845,25102,27304,30409,35658,36644,32816,31291,30067,28723,31429,34640,35705,Upgrade
1,Market Cap Growth,-3.03%,-3.03%,-15.66%,-20.62%,-8.93%,4.81%,-2.05%,-5.10%,-24.72%,-31.50%,-16.80%,-2.82%,18.59%,27.58%,4.41%,-9.67%,-15.79%,-24.06%,-33.61%,-31.45%,-24.19%,Upgrade
2,Enterprise Value,13613,21601,19192,21097,23910,25263,25275,27271,19829,20040,18371,20374,32702,34224,28465,25034,27470,23519,25063,23830,27303,Upgrade
3,Last Close Price,3.28,2.99,2.61,2.69,2.86,3.10,3.11,3.37,3.11,2.98,3.08,3.41,4.04,4.11,3.54,3.32,3.24,3.13,3.17,3.55,3.53,Upgrade
4,PE Ratio,-,-39.14,-,-19.77,-,-16.55,-,-,-,-,-,29.21,17.82,11.33,9.15,10.42,47.87,-285.42,-,-,16.13,Upgrade
5,PS Ratio,0.29,0.29,0.25,0.25,0.26,0.28,0.33,0.37,0.33,0.29,0.28,0.32,0.40,0.45,0.43,0.41,0.40,0.36,0.37,0.37,0.36,Upgrade
6,PB Ratio,1.03,1.03,0.91,0.92,0.98,1.02,1.05,1.10,1.02,0.92,0.94,0.99,1.17,1.21,1.11,1.02,1.02,1.02,1.16,1.21,1.19,Upgrade
7,P/TBV Ratio,1.05,1.05,0.92,0.93,1.00,1.04,1.07,1.12,1.04,0.93,0.96,1.00,1.19,1.23,1.13,1.04,1.04,1.04,1.19,1.22,1.21,Upgrade
8,P/FCF Ratio,2.47,2.47,-68.04,-,-30.24,-,-,-,-,-8.85,-,-,42.65,432.02,-,-,-334.94,15.06,76.70,-,9.67,Upgrade
9,P/OCF Ratio,2.10,2.10,16.39,-,30.30,-,-,-,-,-75.91,-,-,8.78,10.40,-,-,17.17,8.40,15.95,-,6.97,Upgrade
10,EV/Sales Ratio,0.15,0.24,0.21,0.23,0.26,0.27,0.31,0.35,0.24,0.24,0.19,0.21,0.37,0.42,0.37,0.32,0.37,0.29,0.30,0.26,0.27,Upgrade
11,EV/EBITDA Ratio,22.06,45.98,18.74,171.27,-,-304.32,-,-11.62,-,-,-,7.75,9.44,8.55,-,6.85,32.76,208.96,-,-,10.12,Upgrade
12,EV/EBIT Ratio,-,-16.94,-,-13.74,-,-15.34,-,-,-,-,-,20.52,17.73,14.26,-,11.98,-38.29,-16.42,-,-,24.14,Upgrade
13,EV/FCF Ratio,1.32,2.09,-57.90,-,-29.58,-,-,-,-,-7.06,-,-,39.12,403.48,-,-,-306.01,12.33,61.16,-,7.40,Upgrade
