,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+14 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Cash & Equivalents,-,192.46,235.75,293.32,362.07,350.27,271.29,297.89,269.23,351.31,424.59,200.25,254.37,151.99,449.39,-,103.98,-,-,-,Upgrade
1,Trading Asset Securities,-,77,60,29,0,-,55,-,90,-,-,230,200,275,-,-,10,-,-,-,Upgrade
2,Cash & Short-Term Investments,269.46,269.46,295.75,322.32,362.07,350.27,326.29,297.89,359.23,351.31,424.59,430.25,454.37,426.99,449.39,113.98,113.98,-,-,95.62,Upgrade
3,Cash Growth,-25.58%,-23.07%,-9.36%,8.20%,0.79%,-0.30%,-23.15%,-30.76%,-20.94%,-17.72%,-5.52%,277.48%,298.63%,-,-,19.21%,1027.68%,-,-,261.07%,Upgrade
4,Accounts Receivable,-,529.7,494.8,474.55,491.55,492.14,491.62,456.04,491.69,418.29,382.3,325.66,342.52,254.55,223.78,-,192.26,-,-,-,Upgrade
5,Other Receivables,-,1.9,1.7,2.29,1.1,1.14,1.98,4.74,3.78,4.4,2.77,2.57,1.1,1.79,1.85,-,0.81,-,-,-,Upgrade
6,Receivables,-,531.6,496.5,476.84,492.65,493.28,493.6,460.77,495.48,422.69,385.07,328.24,343.62,256.34,225.63,-,193.06,-,-,-,Upgrade
7,Inventory,-,90.44,85.38,76.67,72.12,76.78,85.07,83.13,78.52,75.13,75.72,83.61,74.5,68.42,58.32,-,46,-,-,-,Upgrade
8,Prepaid Expenses,-,-,0.68,-,0,-,0.69,-,0,-,2.02,-,0.06,-,-,-,-,-,-,-,Upgrade
