,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+15 Quarters
0,Market Capitalization,13133,10865,8745,14949,17619,21778,30326,20593,26196,26607,13496,11756,9558,4333,2512,2414,2241,1809,1618,2025,1910,Upgrade
1,Market Cap Growth,-50.11%,-50.11%,-71.16%,-27.41%,-32.74%,-18.15%,124.70%,75.17%,174.08%,514.10%,437.33%,387.05%,326.47%,139.55%,55.26%,19.20%,17.32%,-5.74%,-28.14%,-27.04%,-16.75%,Upgrade
2,Enterprise Value,13714,11835,9262,15172,17326,22429,31407,20970,28176,27486,14564,13381,10531,4642,2723,2429,2671,2157,1932,2256,2176,Upgrade
3,Last Close Price,57.90,47.90,38.38,64.80,76.37,94.40,150.34,102.12,129.90,131.94,66.92,58.30,49.13,22.90,13.31,13.12,12.54,10.47,9.36,11.64,10.98,Upgrade
4,PE Ratio,-,-,-,31.05,-,11.20,21.67,19.63,36.54,85.27,104.67,-72.97,-,-,-,66.14,165.44,34.31,24.79,-,110.88,Upgrade
5,PS Ratio,1.05,0.87,0.56,0.81,0.94,1.17,1.83,1.52,2.26,2.81,2.02,2.56,3.34,3.87,2.19,2.31,2.61,2.05,1.95,2.57,2.31,Upgrade
6,PB Ratio,3.26,2.69,2.04,3.17,3.74,3.96,6.34,14.35,24.93,37.47,6.62,6.82,5.96,4.14,2.37,2.22,2.14,1.98,1.78,2.25,2.08,Upgrade
7,P/TBV Ratio,3.81,3.81,2.84,4.21,4.88,4.95,8.02,48.93,843.23,-,39.82,-,-,4.78,2.74,2.54,2.47,2.39,2.03,2.57,2.36,Upgrade
8,P/FCF Ratio,7.59,6.28,5.82,-,-21.98,-,-,-,-70.87,-,-,22.28,22.39,43.02,-,-,-32.39,-,-26.20,-,-,Upgrade
9,P/OCF Ratio,4.93,4.93,3.15,7.31,8.90,26.09,-,126.50,168.18,-,-,17.71,16.45,20.94,114.07,-,44.42,58.93,67.71,-,-68.17,Upgrade
10,EV/Sales Ratio,1.10,0.95,0.59,0.82,0.93,1.21,1.89,1.55,2.43,2.90,2.18,2.91,3.68,4.14,2.38,2.32,3.11,2.44,2.33,2.86,2.63,Upgrade
11,EV/EBITDA Ratio,59.55,-,-,7.84,-,8.17,14.31,14.49,27.22,41.70,35.18,71.21,89.76,106.65,-,25.30,36.51,15.64,12.17,17.10,20.34,Upgrade
12,EV/EBIT Ratio,-,-,-,10.41,-,9.42,16.63,17.51,33.41,52.42,50.70,115.26,196.90,-376.03,-,63.00,-,-,18.92,-,44.83,Upgrade
13,EV/FCF Ratio,7.93,6.84,6.16,-,-21.61,-,-,-,-76.22,-,-,25.36,24.67,46.09,-,-,-38.60,-,-31.29,-,-,Upgrade
14,Debt / Equity Ratio,0.94,0.94,0.78,0.64,0.81,0.55,0.96,2.28,3.11,4.22,0.62,0.64,0.23,0.99,0.44,0.38,0.33,0.78,0.62,0.56,0.51,Upgrade
15,Debt / EBITDA Ratio,16.51,-,-,3.92,-,0.93,1.20,1.59,1.78,2.84,1.49,2.71,1.14,13.99,-,3.39,11.35,11.71,3.31,16.16,1.63,Upgrade
16,Debt / FCF Ratio,2.20,2.20,2.23,-,-4.78,-,-,-,-8.83,-,-,2.08,0.87,10.26,-,-,-5.03,-,-9.10,-,-,Upgrade
17,Asset Turnover,0.45,0.65,0.84,0.90,1.02,1.43,1.53,1.94,1.70,1.49,1.27,1.86,0.40,0.60,0.62,0.59,0.51,0.42,0.24,0.70,Upgrade,
18,Inventory Turnover,15.20,12.32,16.60,17.90,19.26,19.29,26.75,26.81,35.79,27.14,20.45,14.91,19.06,2.46,3.03,3.56,4.90,3.86,2.48,1.51,3.22,Upgrade
19,Quick Ratio,0.69,0.69,0.70,0.78,0.87,0.86,1.02,0.71,0.67,0.36,0.56,0.41,0.34,0.37,0.66,0.69,1.08,0.85,0.87,0.87,0.97,Upgrade
20,Current Ratio,0.96,0.96,1.00,1.14,1.08,1.13,1.20,0.96,0.81,0.54,0.76,0.72,0.56,1.74,1.21,1.25,1.48,1.15,1.23,1.33,1.41,Upgrade
21,Return on Equity (ROE),-24.11%,-16.56%,1.68%,-64.46%,53.10%,77.36%,113.93%,137.23%,48.75%,63.99%,12.10%,-16.34%,-17.32%,-14.47%,1.54%,2.63%,1.63%,9.80%,-8.28%,20.35%,Upgrade,
22,Return on Assets (ROA),-2.18%,-3.49%,0.80%,-2.21%,9.48%,13.65%,10.45%,11.01%,8.55%,5.64%,3.08%,3.39%,0.46%,-3.37%,2.13%,-0.82%,-0.03%,3.84%,-1.07%,7.81%,Upgrade,
23,Return on Capital (ROIC),-4.60%,-7.45%,1.74%,-4.95%,20.50%,29.62%,24.04%,23.58%,17.22%,11.80%,6.65%,7.32%,0.60%,-4.39%,2.83%,-1.07%,-0.04%,5.02%,-1.40%,10.52%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,12.08%,-,18.88%,15.56%,17.70%,17.86%,17.59%,8.69%,3.29%,1.78%,-0.67%,-,2.98%,-,-,8.45%,-,3.95%,Upgrade
25,Earnings Yield,-9.44%,-11.41%,-3.50%,3.22%,4.63%,8.93%,4.62%,5.10%,2.74%,1.17%,0.96%,-1.37%,-1.87%,-1.70%,-0.98%,1.51%,0.60%,2.91%,4.03%,1.52%,0.90%,Upgrade
26,FCF Yield,13.17%,15.92%,17.19%,-2.10%,-4.55%,-9.05%,-7.22%,-4.67%,-1.41%,-0.60%,2.43%,4.49%,4.47%,2.32%,-4.99%,-4.53%,-3.09%,-5.40%,-3.82%,-5.62%,-8.77%,Upgrade
27,Dividend Yield,1.27%,-,-,-,0.98%,-,-,-,0.46%,-,-,-,-,-,-,-,0.29%,-,-,-,0.65%,Upgrade
28,Payout Ratio,0.00%,-,-,339.67%,-,8.51%,22.45%,15.57%,11.61%,16.68%,21.35%,77.37%,-,-,-,80.73%,79.38%,329.50%,30.58%,-,8.99%,Upgrade
29,Buyback Yield / Dilution,-7.63%,-0.56%,-9.88%,-8.51%,-12.13%,-10.09%,-6.65%,-2.83%,-7.87%,-5.30%,-19.25%,-3.03%,2.64%,-5.35%,-13.91%,-15.91%,-13.39%,-4.38%,12.52%,1.89%,-8.32%,Upgrade
30,Total Shareholder Return,-6.36%,-0.56%,-9.88%,-8.51%,-11.15%,-10.09%,-6.65%,-2.83%,-7.41%,-5.30%,-19.25%,-3.03%,2.64%,-5.35%,-13.91%,-15.91%,-13.10%,-4.38%,12.52%,1.89%,-7.67%,Upgrade
