,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+15 Quarters
0,Cash & Equivalents,3220,2381,2498,3608,3127,3951,2190,1873,1014,1070,658.66,491.49,59.57,151.83,203.1,333,287.28,213.51,186.6,240.6,Upgrade
1,Trading Asset Securities,0.09,-,-,-,200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,3221,2381,2498,3608,3327,3951,2190,1873,1014,1070,658.66,491.49,59.57,151.83,203.1,333,287.28,213.51,186.6,240.6,Upgrade
3,Cash Growth,-3.21%,-39.75%,14.06%,92.62%,228.24%,269.37%,232.55%,281.10%,1601.78%,604.58%,224.30%,47.60%,-79.27%,-28.89%,8.85%,38.40%,67.20%,2.66%,97.21%,-42.20%,Upgrade
4,Accounts Receivable,864.06,1024,1116,1895,2830,3012,1223,1069,838.88,449.14,651.06,511.33,254.95,276.54,269.54,286.16,404.66,413.58,330.43,345.79,Upgrade
5,Other Receivables,44.2,41.98,192.36,89.5,7.73,-11.01,33.67,10.19,4.92,4.76,13.76,13.7,11,0.78,11.11,5.96,28.93,2.07,8.4,3.17,Upgrade
6,Receivables,908.26,1066,1308,1985,2837,3001,1257,1079,843.79,453.89,664.82,525.02,265.96,277.32,280.65,292.12,433.59,415.66,338.82,348.97,Upgrade
7,Inventory,618.31,550.54,836.71,727.29,1008,650.85,674.35,338.92,480.3,299.48,543.53,437.74,338.42,301.31,334.64,188.98,213.28,216.42,229,214.31,Upgrade
8,Other Current Assets,997.28,921.58,935.79,680.31,928.58,556.29,542.6,268.1,422.76,250.34,469.42,227.79,885.79,53.73,55.58,43.6,50.51,43.05,52.11,58.3,Upgrade
