,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Market Capitalization,5091,3706,3061,2813,4135,3717,3537,3875,3491,4108,5133,4200,7297,4025,3336,4182,4406,3382,3254,2796,3320,Upgrade
1,Market Cap Growth,-0.29%,-0.29%,-13.46%,-27.41%,18.46%,-9.52%,-31.10%,-7.72%,-52.16%,2.05%,53.87%,0.42%,65.62%,19.03%,2.53%,49.56%,32.69%,-3.81%,-3.46%,-41.18%,-19.82%,Upgrade
2,Enterprise Value,4670,3277,2701,2509,3831,3398,3431,3720,3336,3918,4944,4232,7329,4136,3242,3850,4073,3037,2825,2381,2878,Upgrade
3,Last Close Price,22.68,16.51,13.58,12.36,18.17,16.33,17.03,18.66,16.81,19.78,24.46,20.00,34.75,20.29,17.30,21.62,22.77,17.60,16.93,14.46,17.68,Upgrade
4,PE Ratio,42.06,30.45,28.49,35.62,90.54,-13.21,-10.94,-,-,-,-141.45,-,-68.23,-,-,-,-,55.59,57.92,42.36,38.92,Upgrade
5,PS Ratio,4.08,2.96,2.45,2.41,4.03,3.90,3.73,3.55,2.79,2.67,2.92,2.30,3.69,2.07,1.74,2.09,2.19,1.67,1.68,1.51,1.95,Upgrade
6,PB Ratio,4.44,3.22,2.73,2.56,3.77,3.49,3.36,5.10,4.51,3.88,4.72,3.87,6.75,4.20,4.14,4.82,5.00,3.91,3.85,3.36,4.09,Upgrade
7,P/TBV Ratio,3.44,3.44,2.92,2.75,4.05,3.76,3.63,5.70,5.04,4.19,5.09,4.17,7.28,4.58,4.39,5.10,5.09,3.97,3.92,3.42,4.17,Upgrade
8,P/FCF Ratio,33.53,-,19.03,170.89,-,-,-,-,42.47,-,87.09,-29.90,-32.44,-,-,-,-,-,-,-14.97,-,Upgrade
9,P/OCF Ratio,11.72,11.72,10.12,19.61,-27.45,-,-,-,19.77,-,20.65,40.51,108.50,-,-,62.83,-,33.03,68.04,-4576.18,51.79,Upgrade
10,EV/Sales Ratio,3.73,2.61,2.17,2.15,3.73,3.56,3.62,3.41,2.66,2.55,2.81,2.32,3.71,2.12,1.69,1.92,2.02,1.50,1.46,1.29,1.69,Upgrade
11,EV/EBITDA Ratio,33.46,17.79,15.17,18.11,33.58,-68.26,-,-39.83,-,-,-390.76,-,-,-34.78,-,-,-,56.36,61.65,40.41,-,Upgrade
12,EV/EBIT Ratio,36.71,22.23,20.60,27.53,67.64,-28.96,-,-,-,-,-,-,-,-25.57,-,-,-,117.85,139.23,63.89,-,Upgrade
13,EV/FCF Ratio,30.76,-,16.79,152.38,-,-,-,-,40.58,-,83.89,-30.13,-32.58,-,-,-,-,-,-,-12.75,-,Upgrade
14,Debt / Equity Ratio,0.04,0.04,0.09,0.10,0.11,0.13,0.12,0.23,0.24,0.21,0.23,0.26,0.23,0.33,0.54,0.53,0.46,0.12,0.12,0.04,0.04,Upgrade
15,Debt / EBITDA Ratio,0.31,0.21,0.61,0.81,0.44,0.77,14.50,4.68,-,-,2.88,-,22.95,6.77,-,-,-,1.15,0.98,0.32,-,Upgrade
16,Debt / FCF Ratio,0.28,-,0.63,6.63,-,-,-,-,2.29,-,4.23,-1.98,-1.09,-,-,-,-,-,-,-0.16,-,Upgrade
17,Asset Turnover,0.69,0.71,0.66,0.70,0.71,0.60,0.39,0.50,0.56,0.67,0.52,0.84,0.89,0.75,0.75,0.87,0.99,1.11,1.00,1.17,Upgrade,
18,Inventory Turnover,12.99,13.59,13.33,11.27,11.52,12.63,9.18,5.64,8.91,8.33,10.91,8.75,14.93,14.19,10.71,8.27,6.05,5.74,6.45,4.85,6.80,Upgrade
19,Quick Ratio,1.56,1.56,1.60,1.58,1.65,1.71,1.71,1.17,1.13,1.09,1.12,1.11,1.10,1.10,1.19,1.24,1.32,0.99,1.15,1.10,1.12,Upgrade
20,Current Ratio,1.73,1.73,1.72,1.77,1.82,1.86,1.89,1.41,1.27,1.26,1.24,1.24,1.20,1.24,1.35,1.42,1.51,1.29,1.38,1.43,1.44,Upgrade
