,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,762.38,795.14,653.61,931.48,621.26,658.08,570.47,608.24,541.68,492.69,579.8,823.9,609.78,666.97,759.76,1304,824.82,629.63,458.62,536.45,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,240,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,100,210,137,267,397,427,240,Upgrade
3,Cash & Short-Term Investments,762.38,795.14,653.61,931.48,621.26,658.08,570.47,608.24,541.68,492.69,579.8,823.9,609.78,766.97,969.76,1441,1092,1027,885.62,1016,Upgrade
4,Cash Growth,22.71%,20.83%,14.57%,53.15%,14.69%,33.57%,-1.61%,-26.18%,-11.17%,-35.76%,-40.21%,-42.82%,-44.15%,-25.29%,9.50%,41.76%,129.63%,52.81%,20.64%,4.07%,Upgrade
5,Accounts Receivable,3173,3089,2797,2749,2869,2725,2702,2669,2479,2337,2294,2160,2182,1947,1937,1581,1805,1823,1777,1574,Upgrade
6,Other Receivables,354.01,379.87,402.03,376.43,563.97,532.2,426.98,426.38,100.7,114.87,128.12,114.16,114.59,125.56,154.15,157.99,160.59,150.44,104.29,153.97,Upgrade
7,Receivables,3527,3469,3199,3125,3433,3257,3129,3095,2580,2452,2422,2274,2297,2073,2091,1739,1965,1973,1881,1728,Upgrade
8,Inventory,379.02,359.29,393.13,350.59,342.64,330.04,347.72,358.67,418.84,406.56,416.64,410.81,482.6,544.51,537.9,566.87,653.27,678.06,627.76,502.71,Upgrade
9,Other Current Assets,111.76,99.39,101.36,91.49,89.55,84.96,75.3,74.95,100.61,122.45,122.63,97.48,103.82,116.97,114.45,94.53,99.01,83.27,83.85,55.97,Upgrade
10,Total Current Assets,4780,4723,4347,4499,4486,4330,4123,4137,3641,3474,3541,3607,3493,3501,3713,3841,3810,3761,3478,3303,Upgrade
11,"Property, Plant & Equipment",814.59,867.84,907.43,875.01,867.1,863.96,890.16,919.61,895.43,913.37,914.86,933.89,928.91,941.9,886.15,1133,1043,943.32,901.09,838.77,Upgrade
12,Long-Term Investments,10,10,10,10,-,10,10,10.17,10.22,15.8,14.31,26.56,29.77,30.31,30.8,33.14,34.16,36.86,38.73,40.7,Upgrade
13,Other Intangible Assets,884.94,837.39,489.88,504.19,513.23,526.2,541.88,554.01,522.49,523.55,503.9,503.01,431.62,434.39,191.79,69.12,69.3,68.99,68.75,67.48,Upgrade
14,Long-Term Accounts Receivable,71.37,84.16,94.71,83.19,73.92,54.27,58.24,65.76,371.93,363.64,395.32,381.27,387.67,344.95,308.97,278.36,275.35,259.77,229.04,222.38,Upgrade
15,Long-Term Deferred Tax Assets,90.88,85.32,81.2,79.71,91.96,87.02,84.84,77.27,69.22,67.06,66.25,63.53,54.04,51.23,48.21,46.28,38.84,40.4,39.05,37.25,Upgrade
16,Long-Term Deferred Charges,66.43,63.13,65.24,68.22,69.6,74.55,69.86,71.02,72.32,68.58,65.97,65.95,58.16,57.84,58.58,58.71,39.04,31.78,26.33,24.15,Upgrade
17,Other Long-Term Assets,1.74,4.32,313.09,1.66,22.07,4.57,10.13,7.77,8.55,8.88,16.5,7.69,5.65,5.32,18.76,7.67,-,-,5.19,6.2,Upgrade
18,Total Assets,6720,6675,6309,6121,6124,5951,5788,5843,5591,5434,5518,5588,5389,5367,5257,5467,5310,5142,4786,4540,Upgrade
19,Accounts Payable,1449,1313,1378,1311,1353,1030,1142,1063,1172,1001,1239,1247,1342,1201,1309,1391,1465,1303,1212,1181,Upgrade
20,Accrued Expenses,280.32,326.36,256.5,378.97,325.16,317.29,254.1,345.14,275.59,271,225.3,304.01,248.27,234.23,262.96,331.57,269.41,236.99,172.97,188,Upgrade
21,Short-Term Debt,249.01,252.01,312.66,58.01,104.18,120.08,141.65,118.11,117.81,116.81,105.88,67,51,134,11,53,152,359,340.12,190,Upgrade
22,Current Portion of Long-Term Debt,97.95,94.73,23.35,8,20.92,25.85,35.27,20.3,20.95,9.46,27.75,13.69,26.72,11.56,11.07,10.95,11.11,10.71,10.87,9.76,Upgrade
23,Current Portion of Leases,-,11.77,-,16.69,-,15.25,-,17.94,-,13.11,-,21.54,-,18.67,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,56.82,33.87,71.6,43.67,63.65,42.05,79.36,40.58,57.33,37.51,48.91,33,46.12,29.08,44.43,46.44,35.41,27.82,43.6,37.82,Upgrade
25,Current Unearned Revenue,22.91,23.61,43.19,28.57,112.32,157.39,31.05,44.81,35.94,41.17,40.7,22.49,14.16,15.53,19.34,62.04,45.12,35.86,36.16,56.21,Upgrade
26,Other Current Liabilities,307.78,400.68,230.59,367.33,256.39,441.44,227.7,425.04,193.88,363.61,174.49,327.19,150.6,310.83,154.54,245.05,184.77,187.08,113.36,194.02,Upgrade
27,Total Current Liabilities,2464,2456,2316,2212,2235,2149,1911,2075,1874,1854,1862,2036,1879,1955,1813,2140,2163,2161,1929,1857,Upgrade
28,Long-Term Debt,485.64,485.64,156.84,156.84,162.34,177.6,192.6,192.6,214.18,163.38,165.18,165.18,172.84,172.84,208.18,178.86,161.55,134.24,72.02,15.53,Upgrade
29,Long-Term Leases,24.28,29.87,31.79,27.34,31.63,24.41,26.35,27.42,26.04,28.4,29.32,27.91,30.51,31.16,-,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,24.28,24.99,25.71,26.43,25.16,25.86,26.56,27.26,28.11,29.17,29.69,30.21,29.54,30.05,25.88,25.95,-,-,-,-,Upgrade
31,Long-Term Deferred Tax Liabilities,9.8,4.32,3.42,3.14,11.44,12.32,8.41,1.34,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Other Long-Term Liabilities,11.73,13.04,13.32,13.51,14.64,14.62,15.16,16.04,16.7,17.72,18.57,19.05,19.36,19.21,19.23,19.65,19.57,19.56,20.03,19.58,Upgrade
33,Total Liabilities,3020,3014,2547,2439,2480,2404,2180,2339,2159,2093,2105,2279,2131,2208,2066,2365,2344,2314,2021,1892,Upgrade
34,Common Stock,415.43,415.66,415.66,415.66,415.66,415.66,415.66,415.66,415.66,415.66,415.66,415.66,415.66,415.66,415.66,415.66,415.66,415.66,415.66,415.66,Upgrade
35,Additional Paid-In Capital,833.55,837.3,856.19,856.19,854.16,854.16,847.2,847.2,847.2,847.2,848.48,848.48,850.67,863.13,869.31,869.31,869.31,882.97,882.97,882.97,Upgrade
36,Retained Earnings,2051,2031,2105,2040,1994,1939,1988,1911,1859,1796,1834,1755,1720,1623,1688,1550,1438,1302,1268,1190,Upgrade
37,Treasury Stock,-,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-6.97,-6.97,-6.97,-6.87,-74.99,-,-,-,-,-,Upgrade
