,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5527,5797,5549,6470,7101,7488,7904,8033,7976,7931,8156,10247,10219,9279,8907,6293,5817,6088,5904,6196,6974,Upgrade
1,Market Cap Growth,-22.58%,-22.58%,-29.79%,-19.46%,-10.97%,-5.59%,-3.09%,-21.61%,-21.95%,-14.52%,-8.44%,62.83%,75.67%,52.42%,50.87%,1.57%,-16.59%,-14.31%,-32.17%,-38.72%,-10.66%,Upgrade
2,Enterprise Value,17955,18228,17669,18192,18823,18829,18898,18520,18463,17836,17342,18291,18263,11390,10458,8814,8339,8588,8333,8809,9588,Upgrade
3,Last Close Price,3.88,4.07,3.76,4.38,4.81,5.07,5.26,5.35,5.31,5.29,5.46,6.86,6.84,6.21,4.85,5.37,4.96,5.19,5.03,5.15,5.79,Upgrade
4,PE Ratio,-,-,-,50.51,-,21.96,20.76,17.89,17.82,13.45,13.85,17.97,17.98,23.42,19.77,16.27,17.07,17.42,20.06,17.72,18.36,Upgrade
5,Forward PE,-,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.10,11.47,Upgrade
6,PS Ratio,0.64,0.68,0.62,0.74,0.82,0.88,1.01,0.97,0.99,0.92,0.94,1.31,1.49,1.53,1.62,1.27,1.24,1.81,2.00,1.90,2.07,Upgrade
7,PB Ratio,0.88,0.74,0.70,0.81,0.91,0.96,1.00,1.04,1.05,1.04,1.10,1.46,1.48,1.38,1.37,0.96,0.86,1.19,1.16,1.20,1.37,Upgrade
8,P/TBV Ratio,46.05,46.05,58.45,5.73,7.48,5.94,5.52,6.68,7.06,7.79,6.74,8.21,9.35,9.88,1.58,1.11,1.52,1.37,1.34,1.38,1.59,Upgrade
9,P/FCF Ratio,13.97,14.65,63.55,-,-43.54,-,-1315.91,-,1005.80,-28.73,-17.63,-,-,-,-10.51,-,-,-,9.79,7.58,6.07,Upgrade
10,P/OCF Ratio,4.76,4.76,5.78,-,8.10,8.79,7.51,-,7.57,15.39,49.75,-,35.28,19.23,14.12,9.65,10.49,9.34,7.37,6.11,5.18,Upgrade
11,PEG Ratio,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,Upgrade
12,EV/Sales Ratio,2.11,2.14,1.98,2.09,2.19,2.20,2.41,2.24,2.30,2.07,2.01,2.34,2.65,1.88,1.90,1.78,1.77,2.55,2.83,2.70,2.84,Upgrade
13,EV/EBITDA Ratio,14.26,14.70,14.04,13.42,13.68,11.32,11.06,10.27,10.48,9.54,9.52,11.37,12.30,11.22,10.60,10.30,11.31,10.10,10.51,10.26,10.25,Upgrade
14,EV/EBIT Ratio,45.56,46.25,42.13,33.98,-,21.99,20.71,17.93,18.41,15.89,15.21,17.93,18.97,20.35,18.50,18.96,-,16.26,18.68,17.38,17.16,Upgrade
15,EV/FCF Ratio,45.39,46.08,202.34,-,-115.43,-,-3146.23,-,2328.29,-64.61,-37.49,-,-,-,-12.34,-,-,-,13.82,10.77,8.34,Upgrade
16,Debt / Equity Ratio,1.54,1.54,1.51,1.46,1.47,1.44,1.42,1.41,1.41,1.37,1.33,1.38,1.34,1.29,0.59,0.48,0.70,0.56,0.59,0.60,0.34,Upgrade
17,Debt / EBITDA Ratio,9.60,9.43,8.57,6.50,16.07,8.35,6.45,5.79,5.80,6.79,4.61,5.66,4.14,6.48,2.79,2.60,17.42,2.35,4.21,4.20,2.42,Upgrade
18,Debt / FCF Ratio,30.53,30.53,136.30,-,-70.78,-,-1866.47,-,1360.02,-37.73,-21.29,-,-,-,-4.49,-,-,-,4.97,3.82,1.53,Upgrade
19,Asset Turnover,0.31,0.28,0.35,0.44,0.40,0.26,0.35,0.44,0.29,0.36,0.34,0.60,0.41,0.36,0.25,0.69,0.44,0.22,0.25,0.39,Upgrade,
20,Inventory Turnover,4.48,3.88,3.51,4.63,6.27,5.11,2.84,3.86,4.27,3.21,4.47,4.78,7.91,4.51,3.09,2.39,11.13,7.87,5.07,2.96,2.48,Upgrade
21,Quick Ratio,0.71,0.71,0.73,0.82,0.84,0.89,0.87,0.89,0.84,0.88,0.93,0.98,0.94,0.81,1.12,1.27,0.69,1.20,1.20,1.37,0.83,Upgrade
22,Current Ratio,0.98,0.98,1.00,1.11,1.10,1.21,1.23,1.23,1.16,1.27,1.30,1.29,1.21,1.22,1.65,1.73,1.01,1.51,1.43,1.55,1.18,Upgrade
23,Return on Equity (ROE),-0.53%,-1.99%,7.55%,-3.94%,3.37%,5.17%,7.71%,6.31%,6.35%,10.23%,7.40%,15.00%,6.95%,8.21%,7.45%,3.38%,12.86%,5.29%,5.56%,4.23%,Upgrade,
24,Return on Assets (ROA),1.16%,0.87%,2.52%,-0.62%,1.51%,2.13%,2.89%,2.51%,2.18%,3.66%,2.84%,4.25%,3.31%,4.03%,3.25%,-0.91%,5.38%,2.48%,2.54%,2.41%,Upgrade,
25,Return on Capital (ROIC),1.49%,1.10%,3.17%,-0.77%,1.88%,2.69%,3.71%,3.22%,2.84%,4.76%,3.73%,5.62%,4.24%,5.09%,4.42%,-1.25%,6.96%,3.15%,3.24%,3.30%,Upgrade,
26,Return on Capital Employed (ROCE),2.64%,2.64%,2.76%,3.47%,-,5.48%,5.85%,6.70%,6.71%,7.46%,7.63%,7.22%,6.98%,4.15%,6.48%,5.33%,-,7.59%,6.56%,7.17%,9.34%,Upgrade
27,Earnings Yield,-1.37%,-1.30%,0.05%,1.98%,1.79%,4.55%,4.82%,5.59%,5.61%,7.44%,7.22%,5.56%,5.56%,4.27%,5.06%,6.15%,5.86%,5.74%,4.99%,5.64%,5.45%,Upgrade
