,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,4725,5389,4254,5226,7312,7394,6814,7025,6515,7296,9290,9632,11858,9851,5841,5706,6266,6999,3198,2918,3357,Upgrade
1,Market Cap Growth,-27.11%,-27.11%,-37.57%,-25.61%,12.24%,1.35%,-26.65%,-27.07%,-45.06%,-25.94%,59.06%,68.82%,89.24%,40.76%,82.66%,95.51%,86.64%,62.50%,21.87%,-11.74%,74.16%,Upgrade
2,Enterprise Value,8596,9300,7767,8328,10414,10361,11130,10636,10126,10430,12208,11328,13554,12410,8330,7285,7846,8358,4327,3464,3903,Upgrade
3,Last Close Price,4.62,5.27,4.16,5.03,7.03,7.11,8.28,8.46,7.84,8.80,11.20,11.58,14.32,11.91,8.23,8.06,8.85,9.88,4.52,4.02,4.68,Upgrade
4,PE Ratio,90.64,-,22.02,21.70,29.08,26.89,29.08,27.33,28.39,26.88,26.11,24.73,26.06,18.98,11.96,11.68,14.65,18.66,9.34,10.72,12.46,Upgrade
5,PS Ratio,1.38,1.57,1.05,1.23,1.73,1.76,1.58,1.65,1.56,1.62,2.16,2.28,2.86,2.67,1.79,1.66,1.83,2.35,1.13,1.20,1.36,Upgrade
6,PB Ratio,0.84,0.96,0.75,0.91,1.28,1.30,1.22,1.71,1.61,1.84,2.37,2.43,3.06,2.68,2.30,2.24,2.55,3.05,1.46,1.34,1.59,Upgrade
7,P/TBV Ratio,1.02,1.02,0.79,0.96,1.36,1.36,1.28,1.82,1.71,1.95,2.52,2.59,3.26,2.87,2.53,2.47,2.81,3.45,1.63,1.48,1.74,Upgrade
8,P/FCF Ratio,-,-24.88,-,-14.80,-,-,-,-,-6.99,-,-,-,-,-,-,-,-,-,-5.48,-,-,Upgrade
