,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+8 Quarters
0,Operating Revenue,519.3,140.76,385.23,205.7,490.73,302.89,305.82,132.95,397.62,243.69,187.01,89.76,313.17,95.28,98.05,45.49,280.11,67.6,46.05,18.39,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,-,-,Upgrade
2,Revenue,519.3,140.76,385.23,205.7,490.73,302.89,305.82,132.95,397.62,243.69,187.01,89.76,313.17,95.28,98.05,45.49,280.12,67.6,46.05,18.39,Upgrade
3,Revenue Growth (YoY),5.82%,-53.53%,25.96%,54.72%,23.42%,24.29%,63.53%,48.12%,26.96%,155.75%,90.73%,97.34%,11.80%,40.94%,112.93%,147.29%,92.60%,-2.58%,-12.57%,-66.09%,Upgrade
4,Cost of Revenue,-436.31,113.77,201.71,120.84,254.17,166.22,160.82,68.31,188.91,99.74,99.88,43.05,163.76,54.76,39.7,33.15,113.76,40.3,26.69,16.39,Upgrade
5,Gross Profit,955.61,27,183.52,84.86,236.56,136.66,145,64.65,208.71,143.95,87.13,46.71,149.41,40.52,58.35,12.33,166.37,27.31,19.35,2.01,Upgrade
6,"Selling, General & Admin",-154.71,52.18,48.5,54.03,55.88,67.01,54.28,51.48,76.43,78.97,71.81,63.37,75.51,63.21,61.26,56.57,38.4,15.07,11.4,14.36,Upgrade
7,Research & Development,-187.05,79.12,53.52,54.41,66.6,51.89,42.71,41.21,55.02,45.69,34.41,27.46,40.86,23.46,29.02,20.88,25.88,16.97,13.05,12.32,Upgrade
8,Other Operating Expenses,1195,2.31,3.22,2.25,5.09,-5.09,-16.32,-2.31,-24.91,-7.99,-16.75,-4.79,-27.14,-1.99,-2.17,-2.51,11.87,-3.31,-2.97,-3.21,Upgrade
9,Operating Expenses,851.41,110.2,135.61,105.8,137.44,110.9,92.59,93.01,111.37,122.25,94.85,85.8,86.35,85.14,93.65,73.6,78.79,34.36,20.65,21.05,Upgrade
10,Operating Income,104.2,-83.21,47.92,-20.94,99.12,25.77,52.41,-28.36,97.34,21.7,-7.73,-39.09,63.06,-44.62,-35.3,-61.27,87.57,-7.05,-1.3,-19.05,Upgrade
11,Interest Expense,-23.9,-3.67,-4.3,-5.46,-7.24,-7.51,-5.82,-4.87,-4.67,-3.22,-3.07,-1.8,-1.45,-2.11,-1.36,-1.3,-1.16,-1.06,-1.6,-1.9,Upgrade
12,Interest & Investment Income,13.43,10.48,5.55,7.87,4.62,-,0.72,1.19,1.81,0.28,0.27,0.41,0.36,0.44,1.48,1.45,1.54,1.42,4.28,4.71,Upgrade
13,Currency Exchange Gain (Loss),-,-0.52,0.52,-,1.85,1.11,-1.11,-,1.14,-1.85,1.85,-,0.46,-0.12,0.12,-,0.56,0.04,-0.04,-,Upgrade
14,Other Non Operating Income (Expenses),0.23,-0.62,2.13,-2.13,-2.15,-1.39,-3.63,-0.34,-6.66,4.76,-1.98,0.18,-1.99,0.12,0.68,5.19,-10.04,2.05,6.59,0.9,Upgrade
15,EBT Excluding Unusual Items,93.96,-77.53,51.81,-20.66,96.19,17.98,42.57,-32.38,88.96,21.66,-10.66,-40.3,60.44,-46.3,-34.37,-55.93,78.48,-4.6,7.94,-15.34,Upgrade
16,Gain (Loss) on Sale of Investments,-26.59,6.38,12.02,8.19,-0.35,0.82,-1.54,0.3,0.66,-1.61,-1.95,-0.17,0.63,-0.06,-0.38,0.45,0.42,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.16,0.07,-0.09,0.18,0.22,0.15,-0.15,-,0,-,-,0.22,-,0.01,-0.01,-,-0.25,0.25,-0.25,-,Upgrade
18,Asset Writedown,8.2,-8.2,2.98,-2.98,5.88,-6.06,0.76,-0.76,7.29,-7.29,0.66,-0.66,0.59,-0.6,-1.62,1.62,0.67,-0.67,-,-,Upgrade
19,Other Unusual Items,-23.66,-6.11,21.62,8.16,11.59,-2.32,2.32,-,-0.33,-0.05,0.05,-,-3.33,-0.26,0.26,-,28.33,0.92,-0.92,-,Upgrade
20,Pretax Income,51.74,-85.39,88.34,-7.11,113.54,10.58,43.96,-32.84,96.58,12.71,-11.89,-40.92,58.33,-47.21,-36.13,-53.86,107.66,-4.1,6.77,-15.34,Upgrade
21,Income Tax Expense,3.36,-23.89,1.49,-8.45,10.41,-10.18,-2.24,-4.35,-5.04,-4.14,-5.34,-8.51,-8.37,-6.06,-7.23,-3.91,7.91,0.09,-0.49,0.81,Upgrade
22,Earnings From Continuing Operations,48.39,-61.5,86.85,1.34,103.13,20.76,46.2,-28.49,101.62,16.84,-6.55,-32.41,66.7,-41.15,-28.9,-49.95,99.75,-4.19,7.26,-16.15,Upgrade
23,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,0.4,-0.02,-0.38,Upgrade
24,Net Income,48.39,-61.5,86.85,1.34,103.13,20.76,46.2,-28.49,101.62,16.84,-6.55,-32.41,66.7,-41.15,-28.9,-49.95,99.78,-3.8,7.24,-16.52,Upgrade
25,Net Income to Common,48.39,-61.5,86.85,1.34,103.13,20.76,46.2,-28.49,101.62,16.84,-6.55,-32.41,66.7,-41.15,-28.9,-49.95,99.78,-3.8,7.24,-16.52,Upgrade
26,Net Income Growth,-53.08%,-,87.98%,-,1.48%,23.27%,-,-,52.35%,-,-,-,-33.16%,-,-,-,107.60%,-,-,-,Upgrade
27,Shares Outstanding (Basic),272,250,362,189,218,223,227,223,241,204,223,222,215,222,216,221,208,248,209,216,Upgrade
28,Shares Outstanding (Diluted),272,250,362,189,238,223,227,223,267,204,223,222,215,222,216,221,208,248,209,216,Upgrade
29,Shares Change (YoY),14.14%,12.01%,59.29%,-15.26%,-10.73%,8.99%,1.78%,0.47%,24.15%,-7.74%,3.37%,0.51%,3.33%,-10.73%,3.33%,2.38%,-6.23%,23.59%,24.86%,41.93%,Upgrade
30,EPS (Basic),0.18,-0.25,0.24,0.01,0.47,0.09,0.20,-0.13,0.42,0.08,-0.03,-0.15,0.31,-0.19,-0.13,-0.23,0.48,-0.02,0.03,-0.08,Upgrade
31,EPS (Diluted),0.18,-0.25,0.24,0.01,0.43,0.09,0.20,-0.13,0.38,0.08,-0.03,-0.15,0.31,-0.19,-0.13,-0.23,0.48,-0.02,0.03,-0.08,Upgrade
32,EPS Growth,-58.89%,-,18.01%,-,13.68%,13.11%,-,-,22.71%,-,-,-,-35.31%,-,-,-,121.40%,-,-,-,Upgrade
33,Free Cash Flow,-,-278.92,-298.86,-327.68,82.96,-68.01,-122.37,-294.06,-20.07,-81.18,-63.39,-112.95,71.22,-115.26,-134.81,-112.45,-25.82,-72.66,-61.7,-32.73,Upgrade
34,Free Cash Flow Per Share,-,-1.12,-0.83,-1.73,0.35,-0.31,-0.54,-1.32,-0.08,-0.40,-0.28,-0.51,0.33,-0.52,-0.62,-0.51,-0.12,-0.29,-0.30,-0.15,Upgrade
35,Dividend Per Share,-,-,-,-,0.104,-,-,-,0.036,-,-,-,-,-,-,-,0.040,-,-,-,Upgrade
36,Dividend Growth,-,-,-,-,192.16%,-,-,-,-,-,-,-,-,-,-,-,15.84%,-,-,-,Upgrade
37,Gross Margin,184.02%,19.18%,47.64%,41.25%,48.21%,45.12%,47.41%,48.62%,52.49%,59.07%,46.59%,52.03%,47.71%,42.53%,59.51%,27.11%,59.39%,40.40%,42.03%,10.91%,Upgrade
38,Operating Margin,20.07%,-59.11%,12.44%,-10.18%,20.20%,8.51%,17.14%,-21.33%,24.48%,8.90%,-4.13%,-43.55%,20.14%,-46.82%,-36.00%,-134.70%,31.26%,-10.43%,-2.81%,-103.55%,Upgrade
39,Profit Margin,9.32%,-43.69%,22.54%,0.65%,21.01%,6.85%,15.11%,-21.43%,25.56%,6.91%,-3.50%,-36.10%,21.30%,-43.19%,-29.48%,-109.82%,35.62%,-5.61%,15.72%,-89.83%,Upgrade
40,Free Cash Flow Margin,-,-198.15%,-77.58%,-159.30%,16.90%,-22.45%,-40.01%,-221.17%,-5.05%,-33.31%,-33.89%,-125.84%,22.74%,-120.96%,-137.49%,-247.23%,-9.22%,-107.47%,-133.99%,-177.93%,Upgrade
41,EBITDA,130.98,-56.42,75.75,5.85,125.9,43.21,81.25,-10.92,114.78,31.69,8.3,-29.1,73.05,-35.64,-25.6,-52.29,96.55,-0.04,6.61,-12.03,Upgrade
42,EBITDA Margin,25.22%,-40.08%,19.66%,2.84%,25.66%,14.27%,26.57%,-8.21%,28.87%,13.00%,4.44%,-32.42%,23.33%,-37.40%,-26.11%,-114.96%,34.47%,-0.05%,14.35%,-65.39%,Upgrade
43,D&A For EBITDA,26.79,26.79,27.83,26.79,26.79,17.44,28.84,17.44,17.44,9.99,16.02,9.99,9.99,8.98,9.7,8.98,8.98,7.02,7.9,7.02,Upgrade
44,EBIT,104.2,-83.21,47.92,-20.94,99.12,25.77,52.41,-28.36,97.34,21.7,-7.73,-39.09,63.06,-44.62,-35.3,-61.27,87.57,-7.05,-1.3,-19.05,Upgrade
45,EBIT Margin,20.07%,-59.11%,12.44%,-10.18%,20.20%,8.51%,17.14%,-21.33%,24.48%,8.90%,-4.13%,-43.55%,20.14%,-46.82%,-36.00%,-134.70%,31.26%,-10.43%,-2.81%,-103.55%,Upgrade
46,Effective Tax Rate,6.49%,-,1.69%,-,9.17%,-,-,-,-,-,-,-,-,-,-,-,7.34%,-,-,-,Upgrade
47,Revenue as Reported,-,140.76,385.23,205.7,490.73,302.89,305.82,132.95,397.62,243.69,187.01,89.76,313.17,95.28,98.05,45.49,280.12,67.6,46.05,18.39,Upgrade
