,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,101,153.32,140.08,193.73,137.93,239.14,436.23,477.42,430.41,442.37,Upgrade
1,Short-Term Investments,92.04,96.11,-,42.29,-,64.58,-,42.79,-,32.3,Upgrade
2,Trading Asset Securities,142.5,182.63,251.39,247.04,340.76,253.17,23.65,25,98.74,65.93,Upgrade
3,Cash & Short-Term Investments,335.53,432.07,391.47,483.06,478.69,556.89,459.88,545.21,529.15,540.61,Upgrade
4,Cash Growth,-14.29%,-10.56%,-18.22%,-13.26%,4.09%,2.14%,-13.09%,0.85%,-6.13%,-45.30%,Upgrade
5,Accounts Receivable,14.1,16.83,26.93,18.66,42.41,34.8,34.64,34.54,37.8,41.43,Upgrade
6,Receivables,216.06,180.73,26.93,99.55,42.41,97.84,34.64,120.69,136.34,228.37,Upgrade
7,Inventory,35.61,45.4,27.73,45.36,45.7,70.73,54.62,51.81,38.32,33.87,Upgrade
8,Prepaid Expenses,6.87,35.52,314.45,11.85,116.14,21.38,176.86,19.45,163.16,31.17,Upgrade
9,Restricted Cash,-,-,-,-,4.12,3.99,9.62,2.22,-,-,Upgrade
10,Other Current Assets,-,-,-,-,-,-,-,-,-,382.93,Upgrade
11,Total Current Assets,594.08,693.73,760.58,639.82,687.06,750.83,735.63,739.38,866.96,1217,Upgrade
12,"Property, Plant & Equipment",438.38,448.7,451.86,475.23,519.65,554.67,583.92,582.68,551.43,569.76,Upgrade
13,Long-Term Investments,357.46,383.79,445.76,465.25,516,645.37,612.41,626.9,473.39,444.78,Upgrade
14,Goodwill,79.98,79.98,79.98,79.98,79.98,79.98,79.98,79.98,79.98,79.98,Upgrade
15,Long-Term Deferred Tax Assets,2.4,1.71,1.96,1.48,-,-,1.78,1.74,1.01,0.99,Upgrade
16,Other Long-Term Assets,559.41,570.47,563.59,650.97,796.7,672.19,763.75,644.47,711.92,595.66,Upgrade
17,Total Assets,2032,2178,2304,2415,2599,2838,2777,2809,2685,3065,Upgrade
18,Accounts Payable,23.29,29.05,29,21.75,38.38,46.42,23.2,34.32,23.88,35.37,Upgrade
19,Accrued Expenses,-,3.33,-,3.54,-,3.74,-,3.74,-,3.74,Upgrade
20,Short-Term Debt,-,-,-,25.75,36.91,36.69,41.34,34.93,37.66,109.84,Upgrade
21,Current Portion of Leases,2.25,3.14,2.41,4.74,5.8,6.22,5.68,5.06,5.17,6.22,Upgrade
22,Current Income Taxes Payable,0.41,0.52,1.74,1.06,1.08,0.64,0.19,1.3,0.17,1.76,Upgrade
23,Current Unearned Revenue,-,43.43,-,56.75,-,68.34,-,47.05,-,38.53,Upgrade
24,Other Current Liabilities,102.1,69.26,105.22,68.76,134.75,84.25,129.86,94.35,98.06,198.47,Upgrade
25,Total Current Liabilities,128.05,148.73,138.37,182.34,216.91,246.3,200.27,220.75,164.94,393.92,Upgrade
26,Long-Term Leases,1.93,1.75,3.15,2.26,4.81,5.45,7.9,1.65,5.54,5.89,Upgrade
27,Long-Term Unearned Revenue,-,4.36,-,3.57,-,3.63,-,3.21,-,2.13,Upgrade
28,Long-Term Deferred Tax Liabilities,61.17,64.1,68.33,74.18,78.73,85.94,86.58,86.78,83.32,82.52,Upgrade
29,Other Long-Term Liabilities,9.17,4.88,13.29,9.42,3.49,0.03,8.1,5.19,7.47,5,Upgrade
30,Total Liabilities,200.32,223.82,223.14,271.77,303.95,341.34,302.85,317.57,261.27,489.45,Upgrade
31,Common Stock,1212,1212,1212,1212,1216,1216,1216,1216,1216,1216,Upgrade
32,Additional Paid-In Capital,1773,1773,1773,1773,1771,1771,1771,1771,1771,1771,Upgrade
33,Retained Earnings,-1052,-1002,-956.54,-925.02,-866.3,-825.67,-798.58,-795.91,-686.28,-610.59,Upgrade
34,Treasury Stock,-,-,-,-,-1.92,-,-,-,-,-,Upgrade
35,Comprehensive Income & Other,-127.13,-97.12,-48.16,-22.76,62.33,132.36,82.14,90.82,-41.77,-10.32,Upgrade
36,Total Common Equity,1806,1885,1980,2037,2181,2294,2270,2282,2259,2366,Upgrade
37,Minority Interest,25.34,69.06,100.29,106.42,114.41,203,204.13,209.2,164.54,209.09,Upgrade
38,Shareholders' Equity,1831,1955,2081,2144,2295,2497,2475,2491,2423,2575,Upgrade
39,Total Liabilities & Equity,2032,2178,2304,2415,2599,2838,2777,2809,2685,3065,Upgrade
40,Total Debt,4.18,4.89,5.55,32.75,47.52,48.37,54.92,41.64,48.37,121.95,Upgrade
