,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,11993,13540,16034,11347,16157,16514,15033,16429,10493,11744,Upgrade
1,Short-Term Investments,-,1293,-,1179,-,1718,-,1123,-,1098,Upgrade
2,Trading Asset Securities,15.89,5.89,-,-,-,68.46,-,0.78,-,6.86,Upgrade
3,Cash & Short-Term Investments,12009,14839,16034,12526,16157,18300,15033,17553,10493,12849,Upgrade
4,Cash Growth,-25.11%,18.47%,-0.76%,-31.55%,7.48%,4.26%,43.27%,36.61%,-23.41%,-12.90%,Upgrade
5,Accounts Receivable,152.37,122.28,406.77,117.25,203.19,161.51,166.57,143.91,180.68,135.5,Upgrade
6,Other Receivables,2755,325.57,2093,325.42,2510,466.31,2555,176.98,1776,325.35,Upgrade
7,Receivables,3104,641.01,2729,698.14,3063,1015,3176,419.19,2006,494.68,Upgrade
8,Inventory,55746,42060,42011,43145,37768,31169,31831,27747,16140,16228,Upgrade
9,Prepaid Expenses,-,371.69,-,380.67,-,425.56,-,350.52,-,270.39,Upgrade
10,Other Current Assets,388.12,494.7,637.84,544.07,978.52,1110,1137,755.03,816.3,701.29,Upgrade
11,Total Current Assets,71247,58406,61412,57294,57966,52020,51178,46825,29455,30543,Upgrade
12,"Property, Plant & Equipment",6496,6003,6136,6447,6843,7372,7448,7235,6894,7254,Upgrade
13,Long-Term Investments,26580,26814,27975,27953,30297,30747,34907,33207,30037,31018,Upgrade
14,Goodwill,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,Upgrade
15,Other Long-Term Assets,105167,116188,108351,108579,118855,108612,105350,106435,109129,105885,Upgrade
16,Total Assets,210525,208432,204983,201475,215191,200056,200324,195769,177920,177884,Upgrade
17,Accounts Payable,6945,228.74,120.43,335.77,215.58,365.34,155.26,318.83,273.81,477.66,Upgrade
18,Current Portion of Long-Term Debt,8027,6750,11427,6101,3345,5268,7819,6913,6540,8494,Upgrade
19,Current Portion of Leases,43.68,43.65,42.51,41.28,21.05,48.01,53.47,52.56,51.63,50.46,Upgrade
20,Current Income Taxes Payable,1505,2589,2081,2199,1893,2107,1493,2080,1233,2452,Upgrade
21,Current Unearned Revenue,9707,8955,8012,4372,8367,8041,8665,4962,3875,2549,Upgrade
22,Other Current Liabilities,-,7279,5984,6448,6228,6613,5688,6290,5004,5813,Upgrade
23,Total Current Liabilities,26229,25846,27666,19497,20068,22443,23874,20617,16978,19835,Upgrade
24,Long-Term Debt,55419,51011,48012,49717,56770,34676,37679,40633,39069,33934,Upgrade
25,Long-Term Leases,17.39,40.53,62.62,84.21,0.16,0.38,21.43,48.44,74.95,99.96,Upgrade
26,Long-Term Deferred Tax Liabilities,10455,10378,9760,9695,10253,10623,10293,9815,8599,8631,Upgrade
27,Total Liabilities,92119,87276,85502,78993,87091,67742,71867,71113,64720,62501,Upgrade
28,Common Stock,1451,1451,1451,1451,1454,1454,1457,1457,1457,1457,Upgrade
29,Additional Paid-In Capital,13133,13105,13103,13103,13147,13028,13066,13063,13061,13061,Upgrade
30,Retained Earnings,88580,89649,87879,88402,88075,87635,84346,82798,78351,79364,Upgrade
31,Comprehensive Income & Other,1699,3051,3801,5831,10904,14711,13974,12555,6968,7823,Upgrade
32,Total Common Equity,104863,107257,106234,108787,113579,116829,112842,109873,99836,101705,Upgrade
33,Minority Interest,13542,13900,13247,13695,14521,15484,15615,14784,13364,13679,Upgrade
34,Shareholders' Equity,118406,121157,119481,122482,128100,132313,128457,124656,113200,115383,Upgrade
35,Total Liabilities & Equity,210525,208432,204983,201475,215191,200056,200324,195769,177920,177884,Upgrade
36,Total Debt,63507,57845,59544,55943,60136,39993,45573,47647,45736,42579,Upgrade
37,Net Cash (Debt),-51498,-43006,-43510,-43417,-43978,-21693,-30540,-30094,-35243,-29730,Upgrade
38,Net Cash Per Share,-35.48,-29.63,-29.98,-29.90,-30.24,-14.90,-20.97,-20.66,-24.20,-20.41,Upgrade
39,Filing Date Shares Outstanding,1451,1451,1451,1451,1454,1454,1457,1457,1457,1457,Upgrade
40,Total Common Shares Outstanding,1451,1451,1451,1451,1454,1454,1457,1457,1457,1457,Upgrade
41,Working Capital,45018,32560,33745,37796,37897,29577,27304,26208,12477,10707,Upgrade
42,Book Value Per Share,72.25,73.90,73.20,74.96,78.13,80.32,77.47,75.44,68.55,69.83,Upgrade
43,Tangible Book Value,104741,107134,106111,108664,113457,116706,112719,109750,99714,101582,Upgrade
44,Tangible Book Value Per Share,72.17,73.82,73.11,74.87,78.04,80.24,77.39,75.35,68.46,69.74,Upgrade
45,Buildings,-,518.26,-,522.54,-,535.7,-,532.04,-,539.76,Upgrade
46,Machinery,-,312.19,-,287.68,-,319.06,-,299.47,-,270.53,Upgrade
47,Leasehold Improvements,-,95.58,-,95.28,-,88.15,-,85.8,-,66.28,Upgrade
