,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 4, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,48,66,76,84,85,118,118,125,114,114,89,102,122,120,108,114,142,115,170,468,-,Upgrade
1,Market Cap Growth,-43.87%,-43.87%,-35.49%,-32.82%,-25.26%,3.16%,32.43%,22.35%,-6.86%,-5.00%,-17.78%,-10.53%,-13.56%,4.17%,-36.62%,-75.64%,-,-,-,-,-,Upgrade
2,Enterprise Value,87,100,97,105,106,141,141,148,137,140,116,134,154,159,147,189,218,159,214,556,-,Upgrade
3,Last Close Price,0.18,0.25,0.28,0.32,0.35,0.49,0.49,0.52,0.47,0.47,0.37,0.42,0.51,0.50,0.45,0.47,0.59,0.48,0.71,1.95,-,Upgrade
4,PE Ratio,63.76,90.14,-10.66,-,-,-,-4.72,-,-,-,-,-,-,-4.01,-3.77,-,-,-8.91,-17.75,-,-,Upgrade
5,PS Ratio,0.95,1.35,1.76,2.17,1.70,2.11,1.87,1.93,1.81,1.73,1.45,1.51,1.67,1.59,1.30,1.40,1.94,1.52,2.17,5.71,-,Upgrade
6,PB Ratio,88.81,88.81,95.89,-2.83,-2.85,-4.06,-4.42,-4.65,1041.76,1057.56,26.24,29.23,-,8.17,8.09,8.49,-,2.55,4.16,11.68,-,Upgrade
7,P/TBV Ratio,-,-,-,-,-,-,-,-,208.36,211.52,25.37,28.26,-,8.16,8.10,8.49,-,2.55,4.16,11.68,-,Upgrade
8,EV/Sales Ratio,1.78,2.04,2.24,2.70,2.12,2.54,2.25,2.29,2.18,2.12,1.89,1.98,2.10,2.10,1.76,2.31,2.98,2.11,2.72,6.79,-,Upgrade
9,EV/EBITDA Ratio,-,-9.18,-7.54,-,-,-,-27.87,-,-,-101.14,-,-28.11,-,-,-23.06,-,-,-924.60,38.01,-,-,Upgrade
10,EV/EBIT Ratio,-,-8.86,-7.23,-,-,-,-15.72,-,-,-26.04,-,-15.06,-,-,-14.30,-,-,-44.82,87.99,-,-,Upgrade
11,Debt / Equity Ratio,34.56,34.56,34.56,-1.26,-1.26,-1.10,-1.09,-1.09,274.24,274.24,12.41,12.41,-,3.59,4.87,4.87,-,2.46,2.06,2.06,-,Upgrade
12,Debt / EBITDA Ratio,-,6.79,6.79,-,-,-,4.78,-,-,7.08,-,10.14,-,-,13.63,-,-,6.41,10.32,-,-,Upgrade
13,Asset Turnover,1.40,1.94,1.58,1.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,46.95,47.99,72.81,116.42,65.60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.56,0.56,0.56,0.24,0.24,0.35,-,0.19,-,0.31,-,0.48,-,0.51,-,0.61,-,0.88,-,1.24,-,Upgrade
16,Current Ratio,0.58,0.58,0.58,0.25,0.25,0.37,-,0.20,-,0.51,-,0.50,-,0.65,-,0.69,-,1.11,-,1.35,-,Upgrade
17,Return on Equity (ROE),3421.88%,-,-,-,-,-,-,-17359.08%,-29.13%,-369.61%,-,-,10.69%,23.38%,-,-,13.31%,13.57%,-,-,Upgrade,
18,Return on Assets (ROA),2.31%,3.20%,-73.26%,-71.18%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),4.06%,6.28%,-195.59%,-288.63%,-86.90%,55.95%,-62.14%,-48.07%,0.30%,-18.29%,-,-,-25.02%,0.32%,-,-,6.02%,2.38%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-382.76%,-426.89%,-,-,-,-,-,-,-29.19%,-,-40.16%,-,-,-,-,-,-2.74%,-,-,-,Upgrade
21,Earnings Yield,1.53%,1.11%,-9.38%,-15.38%,-32.76%,-22.78%,-21.17%,-22.61%,-13.27%,-12.41%,-14.37%,-9.32%,-27.20%,-24.92%,-26.52%,-24.74%,-7.32%,-11.22%,-5.63%,-3.07%,-,Upgrade
22,FCF Yield,-79.79%,-57.92%,-43.36%,-28.45%,-14.11%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-8.02%,-10.91%,-10.91%,-5.14%,-5.14%,-,-,-,-,-,-,-,-,-,-,-15.23%,-33.33%,-33.33%,-33.33%,-,-,Upgrade
24,Total Shareholder Return,-8.02%,-10.91%,-10.91%,-5.14%,-5.14%,-,-,-,-,-,-,-,-,-,-,-15.23%,-33.33%,-33.33%,-33.33%,-,-,Upgrade
