,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,2.87,2.87,1.43,1.43,1.38,2.48,3.32,2.24,2.9,2.72,2.8,2.94,2.73,3.49,3.52,3.34,4.18,3.1,2.01,3.6,Upgrade
1,Other Revenue,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,2.87,2.87,1.43,1.43,1.38,2.48,3.32,2.24,2.9,2.72,2.8,2.94,2.73,3.49,3.52,3.34,4.18,3.1,2.01,3.6,Upgrade
3,Revenue Growth (YoY),108.11%,15.72%,-56.81%,-36.05%,-52.44%,-8.86%,18.68%,-23.79%,6.11%,-22.14%,-20.53%,-11.99%,-34.61%,12.69%,75.18%,-7.04%,-18.51%,-22.72%,-,-,Upgrade
4,Cost of Revenue,2.51,2.51,1.94,1.94,1.15,1.5,1.9,2.32,1.48,2.06,1.69,2.1,2.25,2,2.24,2.19,2.23,1.9,1.59,1.96,Upgrade
5,Gross Profit,0.36,0.36,-0.5,-0.5,0.23,0.98,1.42,-0.08,1.41,0.66,1.11,0.84,0.48,1.49,1.28,1.15,1.95,1.2,0.42,1.64,Upgrade
6,Other Operating Expenses,0.19,0.19,0.59,0.59,0.19,0.42,1.07,0.24,0.7,0.39,-0.05,0.36,0.71,0.49,0.74,0.69,0.11,-0.14,0.74,0.23,Upgrade
7,Operating Expenses,0.28,0.28,0.56,0.56,0.38,0.89,2.1,0.9,1.41,1.26,1.08,1.19,1.75,1.47,2.83,2,1.36,0.99,2.07,1.39,Upgrade
8,Operating Income,0.08,0.08,-1.07,-1.07,-0.15,0.09,-0.68,-0.98,0.01,-0.61,0.03,-0.35,-1.27,0.02,-1.55,-0.85,0.59,0.21,-1.65,0.24,Upgrade
9,Interest Expense,-0.02,-0.02,-0.04,-0.04,-0.02,-0.04,-0.06,-0.05,-0.08,-0.09,-0.14,-0.11,-0.13,-0.16,-0.19,-0.25,-0.27,-0.24,-0.35,-0.25,Upgrade
10,Interest & Investment Income,0,0,0,0,0,-,0.03,0.01,0,-,0.05,-,0,-,0.07,-,-,0,0.01,0,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.11,-,-0.04,-,-0.21,-,Upgrade
12,Other Non Operating Income (Expenses),-,-,0.01,0.01,-,-,0.02,-,0.18,0.13,0.16,-0.15,0.53,0.27,-1.35,0.86,0.01,0.3,-0,0.01,Upgrade
13,EBT Excluding Unusual Items,0.06,0.06,-1.09,-1.09,-0.18,0.05,-0.69,-1.02,0.11,-0.57,0.11,-0.62,-0.87,0.14,-3.13,-0.24,0.28,0.28,-2.19,-0.01,Upgrade
14,Gain (Loss) on Sale of Assets,1.06,1.06,-,-,-,-,-0.04,-,-,-,-0.15,-,-,-,-0.83,-,-0.06,-,-0.09,-,Upgrade
15,Asset Writedown,-,-,-0.26,-0.26,-,-,-3.06,-,-,-,-0.8,-,-,-,-2.27,-,-,-,-,-,Upgrade
16,Other Unusual Items,0.01,0.01,0.4,0.4,-,-,-0.21,0.29,-,-,-0.35,0.02,0.93,-,1.02,0.08,0.05,-,0.01,-0.44,Upgrade
17,Pretax Income,1.13,1.13,-0.96,-0.96,-0.18,0.05,-4,-0.73,0.11,-0.57,-1.19,-0.6,0.06,0.14,-5.21,-0.16,0.28,0.28,-2.27,-0.44,Upgrade
18,Income Tax Expense,0.01,0.01,0.02,0.02,0.03,0.09,-0.16,0.07,0.14,-,0.15,0.02,-0,-,0.14,-0.14,0.03,0.03,-0.01,-0,Upgrade
19,Earnings From Continuing Operations,1.12,1.12,-0.98,-0.98,-0.2,-0.04,-3.84,-0.8,-0.02,-0.57,-1.34,-0.61,0.06,0.14,-5.35,-0.03,0.25,0.24,-2.26,-0.44,Upgrade
20,Minority Interest in Earnings,-0.03,-0.03,-0.05,-0.05,-0.01,0.06,0.25,0.06,-0.01,0.06,0.06,0,0,0,-,-,-,-,-,-,Upgrade
21,Net Income,1.09,1.09,-1.02,-1.02,-0.22,0.02,-3.59,-0.74,-0.03,-0.51,-1.28,-0.61,0.07,0.14,-5.35,-0.03,0.25,0.24,-2.26,-0.44,Upgrade
22,Net Income to Common,1.09,1.09,-1.02,-1.02,-0.22,0.02,-3.59,-0.74,-0.03,-0.51,-1.28,-0.61,0.07,0.14,-5.35,-0.03,0.25,0.24,-2.26,-0.44,Upgrade
23,Net Income Growth,-,4856.56%,-,-,-,-,-,-,-,-,-,-,-72.45%,-43.95%,-,-,-67.44%,-,-,-,Upgrade
24,Shares Outstanding (Basic),266,266,252,252,240,240,240,240,240,240,240,240,240,240,240,240,240,240,208,180,Upgrade
25,Shares Outstanding (Diluted),266,266,252,252,240,240,240,240,240,240,240,240,240,240,240,240,240,240,208,180,Upgrade
26,Shares Change (YoY),10.91%,10.91%,5.14%,5.14%,-,-,-,-,-,-,-,-,-,-,15.23%,33.33%,33.33%,33.33%,-,-,Upgrade
27,EPS (Basic),0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.01,-0.00,-0.00,-0.00,-0.01,-0.00,0.00,0.00,-0.02,-0.00,0.00,0.00,-0.01,-0.00,Upgrade
28,EPS (Diluted),0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.01,-0.00,-0.00,-0.00,-0.01,-0.00,0.00,0.00,-0.02,-0.00,0.00,0.00,-0.01,-0.00,Upgrade
29,EPS Growth,-,4383.52%,-,-,-,-,-,-,-,-,-,-,-72.51%,-43.91%,-,-,-75.60%,-,-,-,Upgrade
30,Free Cash Flow,-1.29,-1.29,-2.07,-2.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Free Cash Flow Per Share,-0.00,-0.00,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Gross Margin,12.50%,12.50%,-35.13%,-35.13%,16.38%,39.56%,42.70%,-3.71%,48.78%,24.16%,39.70%,28.51%,17.70%,42.73%,36.27%,34.40%,46.67%,38.70%,21.09%,45.48%,Upgrade
33,Operating Margin,2.63%,2.63%,-74.29%,-74.29%,-11.09%,3.57%,-20.58%,-43.76%,0.28%,-22.31%,0.96%,-11.97%,-46.37%,0.51%,-44.08%,-25.34%,14.05%,6.79%,-81.92%,6.75%,Upgrade
34,Profit Margin,37.88%,37.88%,-71.28%,-71.28%,-15.73%,0.88%,-108.21%,-33.01%,-1.08%,-18.78%,-45.81%,-20.71%,2.50%,3.92%,-152.04%,-0.76%,5.94%,7.89%,-112.44%,-12.18%,Upgrade
35,Free Cash Flow Margin,-44.91%,-44.91%,-144.44%,-144.44%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,EBITDA,0.1,0.1,-1.06,-1.05,-0.11,0.26,-0.51,-0.82,0.18,-0.44,0.19,-0.16,-1.08,0.21,-1.36,-0.7,0.74,0.36,-1.5,0.37,Upgrade
37,EBITDA Margin,3.41%,3.41%,-73.93%,-73.02%,-7.88%,10.63%,-15.32%,-36.51%,6.20%,-16.34%,6.76%,-5.51%,-39.48%,5.95%,-38.68%,-20.85%,17.68%,11.63%,-74.46%,10.24%,Upgrade
38,D&A For EBITDA,0.02,0.02,0.01,0.02,0.04,0.17,0.17,0.16,0.17,0.16,0.16,0.19,0.19,0.19,0.19,0.15,0.15,0.15,0.15,0.13,Upgrade
39,EBIT,0.08,0.08,-1.07,-1.07,-0.15,0.09,-0.68,-0.98,0.01,-0.61,0.03,-0.35,-1.27,0.02,-1.55,-0.85,0.59,0.21,-1.65,0.24,Upgrade
40,EBIT Margin,2.63%,2.63%,-74.29%,-74.29%,-11.09%,3.57%,-20.58%,-43.76%,0.28%,-22.31%,0.96%,-11.97%,-46.37%,0.51%,-44.08%,-25.34%,14.05%,6.79%,-81.92%,6.75%,Upgrade
41,Effective Tax Rate,0.76%,0.76%,-,-,-,172.90%,-,-,120.51%,-,-,-,-,-,-,-,10.75%,12.00%,-,-,Upgrade
