,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,795.04,1066,1008,1160,818.87,630.62,1387,1014,694.13,569.82,526.35,411.7,442.78,407.51,506.38,462.41,612.9,626.39,562.74,404.84,Upgrade
1,Other Revenue,-53.29,53.29,0,104.12,-53.05,53.05,0,78.48,-41.39,42.49,0.78,103.78,-39.6,44.49,2.44,76.42,2.34,1.18,1.59,80.45,Upgrade
2,Revenue,741.74,1120,1008,1264,765.82,683.67,1387,1092,652.74,612.31,527.14,515.49,403.19,452,508.82,538.83,615.24,627.56,564.33,485.29,Upgrade
3,Revenue Growth (YoY),-3.14%,63.76%,-27.35%,15.75%,17.32%,11.65%,163.08%,111.85%,61.90%,35.47%,3.60%,-4.33%,-34.47%,-27.98%,-9.84%,11.03%,167.79%,152.68%,157.34%,93.33%,Upgrade
4,Cost of Revenue,771.09,726.21,859.28,1194,644.67,792.2,974.64,834.92,599.07,515.99,496.51,670.03,445.97,380.76,383.38,447.66,493.6,530.17,487.69,340.7,Upgrade
5,Gross Profit,-29.34,393.34,148.31,70.14,121.16,-108.53,412.17,257.11,53.67,96.32,30.62,-154.55,-42.79,71.23,125.43,91.17,121.64,97.39,76.64,144.6,Upgrade
6,"Selling, General & Admin",58.95,56.07,85.05,118.19,73.11,84.84,75.13,85.59,66.59,68.03,66.97,79.7,78.54,74.59,72.11,100.95,58.72,49.09,52.1,90.19,Upgrade
7,Research & Development,0.95,1.08,1.12,2.74,1.36,1.12,1.13,3.18,1.06,0.66,2.11,1.39,2.18,0,2.69,1.52,1.41,1.08,1.42,0.95,Upgrade
8,Other Operating Expenses,-10.11,58.58,51.91,77.14,11.49,-0.36,155.65,49.94,-1.81,-3.48,-1.6,30.15,-0.97,-3.27,-0.36,37.79,17.96,-6.4,-1.24,35.66,Upgrade
9,Operating Expenses,-20.84,178.69,73.62,197.27,88.62,85.9,231.9,141.75,62.94,65.7,67.27,110.8,79.71,71.61,74.3,136.41,82.17,46.22,50.44,127.55,Upgrade
10,Operating Income,-8.51,214.65,74.68,-127.13,32.54,-194.43,180.27,115.36,-9.27,30.62,-36.64,-265.34,-122.5,-0.38,51.14,-45.24,39.47,51.17,26.2,17.05,Upgrade
