,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7289,6633,4986,6045,6644,6587,7531,9062,8141,7255,7853,7635,8210,7980,9085,9569,10329,12125,11791,12598,11699,Upgrade
1,Market Cap Growth,0.70%,0.70%,-33.79%,-33.29%,-18.39%,-9.21%,-4.11%,18.70%,-0.84%,-9.09%,-13.56%,-20.22%,-20.51%,-34.19%,-22.95%,-24.04%,-11.71%,15.33%,3.75%,-11.63%,5.18%,Upgrade
2,Enterprise Value,8242,7710,6262,8515,9114,9187,10221,11338,10417,9545,9915,9517,10093,10202,11384,11350,12110,13443,12811,13270,12283,Upgrade
3,Last Close Price,6.33,5.76,4.33,5.23,5.74,5.70,6.51,7.81,7.02,6.25,6.77,6.58,7.08,6.88,7.83,8.25,8.90,10.45,10.15,10.84,10.07,Upgrade
4,PE Ratio,451.19,413.12,-47.73,-13.98,-,-,-,54.48,91.24,-25.09,-16.51,-,-,-,-,76.82,101.19,71.09,81.21,191.43,389.48,Upgrade
5,PS Ratio,1.76,1.60,1.20,1.62,1.62,1.68,1.97,2.42,2.82,3.14,3.82,4.02,4.37,4.19,4.30,4.18,4.40,5.29,6.18,8.25,9.89,Upgrade
6,PB Ratio,1.69,1.40,1.07,1.34,1.50,1.43,1.60,1.86,1.69,1.52,1.66,1.83,1.89,1.74,1.91,2.21,2.41,2.83,2.76,2.97,2.78,Upgrade
7,P/TBV Ratio,1.75,1.75,1.34,1.70,1.92,1.80,2.02,2.33,2.13,1.93,2.12,2.43,2.49,2.36,2.58,2.52,2.75,3.27,3.14,3.39,3.17,Upgrade
8,P/FCF Ratio,-,-107.09,-,-,53.78,-19.75,-23.72,-,-,-282.96,51.19,13.32,-,33.52,-17.62,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,43.75,39.28,-,-,17.55,18.40,17.87,-,14.19,10.13,7.80,5.28,6.92,7.74,21.51,-,-38.52,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.99,1.87,1.51,2.29,2.22,2.34,2.68,3.03,3.61,4.14,4.82,5.01,5.37,5.36,5.38,4.96,5.16,5.86,6.72,8.69,10.39,Upgrade
11,EV/EBITDA Ratio,20.25,18.99,14.01,206.49,-,23.61,-,19.89,30.07,-232.06,-60.08,-44.47,-,-,49.54,41.05,49.06,44.16,49.74,74.76,96.55,Upgrade
12,EV/EBIT Ratio,66.35,-,32.15,-39.73,-,68.70,-,35.77,104.10,-,-25.17,-,-,-,-,117.56,-,100.40,137.94,1328.13,-356.24,Upgrade
13,EV/FCF Ratio,-121.77,-124.48,-,-,73.78,-27.55,-32.20,-,-,-372.29,64.63,16.61,-,42.85,-22.08,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.32,0.32,0.36,0.41,0.68,0.66,0.65,0.60,0.56,0.53,0.53,0.53,0.51,0.49,0.51,0.59,0.53,0.55,0.44,0.30,0.22,Upgrade
15,Debt / EBITDA Ratio,3.77,6.95,1.46,3.33,-,7.98,-,3.03,3.45,13.21,5.92,27.54,-,-,6.08,6.54,632.80,7.33,4.80,4.74,3.98,Upgrade
16,Debt / FCF Ratio,-,-24.78,-,-,24.34,-9.20,-9.69,-,-,-97.95,16.47,3.88,-,9.43,-4.69,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.29,0.43,0.35,0.41,0.24,0.22,0.45,0.35,0.22,0.21,0.19,0.19,0.16,0.20,0.24,0.26,0.32,0.35,0.34,0.31,Upgrade,
18,Inventory Turnover,1.30,1.29,1.17,1.28,1.63,0.87,1.10,1.29,1.14,0.90,0.81,0.82,1.17,0.91,0.89,0.93,1.23,1.60,1.91,2.01,1.61,Upgrade
19,Quick Ratio,0.32,0.32,0.32,0.30,0.50,0.23,0.23,0.20,0.15,0.18,0.18,0.16,0.16,0.24,0.31,0.21,0.21,0.47,0.59,0.48,0.48,Upgrade
20,Current Ratio,1.04,1.04,1.02,0.98,1.13,0.88,0.89,0.91,0.90,0.85,0.85,0.80,0.74,0.90,1.02,1.06,1.00,1.26,1.54,1.59,1.47,Upgrade
