,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,949.7,804.83,1056,-,1464,-,1907,1410,1055,1221,Upgrade
1,Revenue Growth (YoY),-10.04%,-,-27.90%,-,-23.23%,-,80.86%,15.48%,-36.38%,-25.53%,Upgrade
2,Cost of Revenue,341.18,256.92,307.97,-,460.51,-,440.1,281.3,268.48,296.9,Upgrade
3,Gross Profit,608.52,547.91,747.73,-,1004,-,1467,1128,786.06,923.78,Upgrade
4,"Selling, General & Admin",453.81,486.56,424.66,-,549.95,-,539.59,509.9,348.67,376.69,Upgrade
5,Research & Development,195.59,283.62,294.04,-,457.27,-,333.57,428.31,300.85,365.31,Upgrade
6,Other Operating Expenses,-45.53,-21.22,-31.47,-,-78.19,-,-157.21,-47.71,-111.39,-176.12,Upgrade
7,Operating Expenses,603.87,748.96,687.23,-,929.03,-,715.94,890.5,538.13,565.88,Upgrade
8,Operating Income,4.65,-201.05,60.51,-,74.66,-,751.18,237.89,247.92,357.91,Upgrade
9,Interest Expense,-132.46,-135.8,-133.54,-,-99.4,-,-15.78,-6.63,-1.59,-2.35,Upgrade
10,Interest & Investment Income,73.84,70.46,77.45,-,74.14,-,68.72,68.52,67.21,57.85,Upgrade
11,Earnings From Equity Investments,4.14,-7.95,-45.67,-,-47.73,-,-50.7,-1.64,-11.43,-4.88,Upgrade
12,Currency Exchange Gain (Loss),3.97,-5.71,-1.05,-,-44.23,-,-,7.27,-,19.63,Upgrade
13,EBT Excluding Unusual Items,-45.86,-280.05,-42.3,-,-42.57,-,753.43,305.42,302.12,428.15,Upgrade
14,Gain (Loss) on Sale of Investments,15.71,143.77,9.25,-,-14.89,-,6.83,83.17,-,-110.12,Upgrade
15,Gain (Loss) on Sale of Assets,10.93,8.07,-,-,211.59,-,59.23,72.31,-,-,Upgrade
16,Asset Writedown,-,-,-,-,-98.1,-,-,-,-,-1036,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,2.83,-,-,Upgrade
18,Pretax Income,-19.21,-128.21,-33.05,-,56.04,-,819.48,463.72,302.12,-718.05,Upgrade
19,Income Tax Expense,48.75,10.54,85.89,-,151.94,-,225.27,85.61,133.43,53.17,Upgrade
20,Earnings From Continuing Operations,-67.96,-138.75,-118.94,-,-95.9,-,594.22,378.11,168.69,-771.22,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-10.48,-24.44,-21.99,Upgrade
22,Net Income to Company,-67.96,-138.75,-118.94,-,-95.9,-,594.22,367.63,144.26,-793.21,Upgrade
23,Minority Interest in Earnings,34.53,134.37,69.3,-,136.28,-,17.21,-44.24,5.73,59.83,Upgrade
24,Net Income,-33.42,-4.37,-49.64,-,40.38,-,611.42,323.39,149.99,-733.39,Upgrade
25,Net Income to Common,-33.42,-4.37,-49.64,-,40.38,-,611.42,323.39,149.99,-733.39,Upgrade
26,Net Income Growth,-,-,-,-,-93.40%,-,307.64%,-,-,-,Upgrade
27,Shares Outstanding (Basic),9280,9281,9313,-,9330,-,9461,9466,9466,9466,Upgrade
28,Shares Outstanding (Diluted),9280,9281,9313,-,9330,-,9519,9466,9466,9466,Upgrade
29,Shares Change (YoY),-0.35%,-,-0.18%,-,-1.98%,-,0.56%,0.00%,-0.05%,-0.06%,Upgrade
30,EPS (Basic),-0.00,-0.00,-0.01,-,0.00,-,0.06,0.03,0.02,-0.08,Upgrade
31,EPS (Diluted),-0.00,-0.00,-0.01,-,0.00,-,0.06,0.03,0.02,-0.08,Upgrade
32,EPS Growth,-,-,-,-,-93.30%,-,306.33%,-,-,-,Upgrade
33,Free Cash Flow,-11.88,119.6,-45.46,-,110.19,-,295.06,-87.6,-191.91,-194.41,Upgrade
34,Free Cash Flow Per Share,-0.00,0.01,-0.00,-,0.01,-,0.03,-0.01,-0.02,-0.02,Upgrade
35,Dividend Per Share,0.019,-,-,-,0.001,-,-,0.013,0.001,0.013,Upgrade
36,Dividend Growth,-,-,-,-,-,-,-,0%,-75.00%,0%,Upgrade
37,Operating Margin,0.49%,-24.98%,5.73%,-,5.10%,-,39.39%,16.88%,23.51%,29.32%,Upgrade
38,Profit Margin,-3.52%,-0.54%,-4.70%,-,2.76%,-,32.06%,22.94%,14.22%,-60.08%,Upgrade
39,Free Cash Flow Margin,-1.25%,14.86%,-4.31%,-,7.53%,-,15.47%,-6.21%,-18.20%,-15.93%,Upgrade
40,EBITDA,113.83,-128.71,168.92,-,237.95,-,893.9,337.07,377,430.16,Upgrade
41,D&A For EBITDA,109.18,72.34,108.42,143.5,163.29,112.78,142.72,99.17,129.07,72.25,Upgrade
42,EBIT,4.65,-201.05,60.51,-,74.66,-,751.18,237.89,247.92,357.91,Upgrade
