,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,4010,3779,3734,3829,5096,5682,4631,4604,4948,5117,Upgrade
1,Trading Asset Securities,854.39,589.02,775.96,962.99,150.31,109.3,679.23,332.68,420.85,148.34,Upgrade
2,Cash & Short-Term Investments,4864,4368,4510,4792,5246,5792,5310,4937,5369,5265,Upgrade
3,Cash Growth,7.86%,-8.85%,-14.03%,-17.26%,-1.21%,17.32%,-1.09%,-6.24%,-2.36%,14.02%,Upgrade
4,Accounts Receivable,537.72,397.82,482.02,522.25,827.76,779.07,834.67,389.82,273.27,292.2,Upgrade
5,Other Receivables,258.49,262.32,370.77,342.67,241.64,100.36,232.43,317.66,296.82,141.67,Upgrade
6,Receivables,1253,1045,1089,977.61,1290,1094,1155,820.92,570.08,513.19,Upgrade
7,Inventory,475.41,557.32,615.3,606.7,700.68,715.3,565.71,495.89,439.71,409.6,Upgrade
8,Other Current Assets,147.23,233.61,164.05,174.23,204.08,140.09,136.03,150.62,565.97,116.88,Upgrade
9,Total Current Assets,6740,6204,6379,6550,7441,7741,7167,6404,6944,6305,Upgrade
10,"Property, Plant & Equipment",2782,2842,2914,2998,4138,4093,3911,3841,3614,3625,Upgrade
11,Long-Term Investments,747.26,1004,869.58,907.34,1029,972.53,1397,1267,1156,1258,Upgrade
12,Goodwill,1.85,1.85,1.85,1.85,28.35,14.17,44.96,12.31,8.76,-,Upgrade
13,Other Intangible Assets,801.5,655.52,699.07,594.1,635.94,445.8,639.78,310.92,551.98,285.23,Upgrade
14,Long-Term Deferred Tax Assets,26.38,31.77,45.87,96.77,282.87,303.46,312.95,269.45,293.27,332.22,Upgrade
15,Long-Term Deferred Charges,-,120.44,-,32.36,-,164.3,-,194.7,-,194.78,Upgrade
16,Other Long-Term Assets,427.95,359.63,865.36,393.46,856.95,393.84,832.72,400.82,549.45,348.96,Upgrade
17,Total Assets,11527,11535,11775,12141,14412,14496,14306,13044,13117,12571,Upgrade
18,Accounts Payable,215.87,220.61,186.48,205.78,167.49,118.91,124.32,106.2,58.89,65.72,Upgrade
19,Accrued Expenses,459.64,504.92,532.71,700.08,955.2,1077,1082,986.09,1095,1209,Upgrade
20,Short-Term Debt,5.46,-,-,25.8,30,30,59.29,283.29,143.92,-,Upgrade
21,Current Portion of Long-Term Debt,222.06,269.68,234.92,315.17,419.92,170,86.78,108.64,371.06,-,Upgrade
22,Current Portion of Leases,11.47,24.5,18.84,21.3,11.36,5.19,1.82,1.44,1.14,4.06,Upgrade
23,Current Income Taxes Payable,37.22,44.21,137.55,67.86,215.48,111.25,197.7,22.45,37.57,14.03,Upgrade
24,Current Unearned Revenue,174.26,143.05,126.72,175.92,146.68,214.11,156.95,197.11,231.51,336.9,Upgrade
25,Other Current Liabilities,2990,2900,1006,1021,1112,775.11,898.13,737.87,1856,631.35,Upgrade
26,Total Current Liabilities,4116,4107,2243,2533,3058,2502,2607,2443,3795,2261,Upgrade
27,Long-Term Debt,859.23,905.03,1039,848.67,670.24,844.75,665.86,359.17,72.85,9,Upgrade
28,Long-Term Leases,26.68,51.98,36.64,79.94,47.12,31.46,1.59,2.51,2.01,5.89,Upgrade
29,Long-Term Unearned Revenue,37.16,163.28,4.24,135.81,7.08,82.34,8.49,64.74,-,70.95,Upgrade
