,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Market Capitalization,18298,13902,9518,9688,13677,11852,13891,16133,24677,14598,20066,18326,22945,31568,42816,27234,17378,13021,18951,14243,-,Upgrade
1,Market Cap Growth,17.30%,17.30%,-31.48%,-39.95%,-44.57%,-18.81%,-30.77%,-11.97%,7.55%,-53.76%,-53.13%,-32.71%,32.04%,142.45%,125.93%,91.20%,-,-,-,-,-,Upgrade
2,Enterprise Value,12192,7895,1105,2418,5233,4163,4547,7741,15518,9208,14069,12329,16987,25611,39562,23981,13835,9477,22345,15967,-,Upgrade
3,Last Close Price,8.90,6.74,4.82,4.65,6.89,5.95,7.06,8.37,13.64,7.96,13.38,12.22,15.30,21.05,28.55,18.16,13.48,10.10,14.70,11.38,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,438.41,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,15.30,13.96,11.35,12.50,16.81,15.31,16.98,20.29,34.90,26.29,14.43,13.35,17.92,26.62,348.09,442.94,10727.94,7793.01,12320.25,9825.14,-,Upgrade
6,PB Ratio,2.23,1.84,1.28,1.27,1.73,1.50,1.71,1.87,2.86,1.70,3.10,2.62,3.30,-,6.47,4.17,4.63,3.61,5.04,3.80,-,Upgrade
7,P/TBV Ratio,1.92,1.92,1.33,1.32,1.80,1.56,1.79,1.95,2.98,1.77,3.15,2.66,3.36,-,6.58,4.24,4.78,3.72,5.18,3.90,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,532.42,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,109.43,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,12.24,7.93,1.32,3.12,6.43,5.38,5.56,9.74,21.95,16.58,10.12,8.98,13.27,21.59,321.64,390.03,8540.54,5672.27,14527.12,11013.76,-,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-450.02,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-382.42,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-15.67,-,-,-,-,-,-,-,-,-,-,-,-,431.94,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.23,0.23,0.24,0.06,0.23,0.05,0.21,0.04,0.20,0.04,0.28,0.23,0.23,-,0.23,0.23,0.37,0.37,0.34,0.34,-1.81,Upgrade
15,Asset Turnover,0.12,0.10,0.07,0.08,0.06,0.07,0.07,0.07,0.09,-,-,-,-,0.03,0.04,0.00,0.00,0.00,0.00,0.00,Upgrade,
16,Inventory Turnover,1.19,1.43,1.21,0.82,0.93,0.88,1.27,2.09,3.08,4.32,-,-,-,-,2.92,4.56,-,-,-,-,-,Upgrade
17,Quick Ratio,7.27,7.27,3.61,4.10,4.13,4.18,4.34,4.27,4.44,10.96,20.77,-,19.29,-,44.31,44.31,38.75,38.75,67.83,67.83,36.48,Upgrade
18,Current Ratio,7.74,7.74,3.84,4.19,4.21,4.42,4.42,4.51,4.50,11.42,21.08,-,19.49,-,44.63,44.63,39.18,39.18,68.01,68.01,36.68,Upgrade
19,Return on Equity (ROE),-1.01%,-6.99%,-8.19%,-5.84%,-5.92%,-22.03%,-0.75%,-2.65%,-23.87%,-23.27%,-8.53%,-,-,-7.74%,-9.84%,-3.44%,-3.30%,-19.69%,-281.70%,-,Upgrade,
20,Return on Assets (ROA),-2.61%,-3.72%,-4.11%,-4.83%,-4.25%,-5.04%,-2.64%,-5.35%,-5.04%,-,-,-,-,-4.96%,-6.01%,-7.53%,-7.32%,-7.43%,-9.62%,-8.46%,Upgrade,
21,Return on Capital (ROIC),-2.94%,-4.49%,-4.97%,-5.82%,-5.11%,-6.06%,-3.18%,-6.43%,-6.00%,-6.30%,-5.35%,-,-,-5.12%,-6.24%,-7.89%,-7.67%,-7.79%,-10.22%,-9.15%,Upgrade,
22,Earnings Yield,-2.27%,-2.99%,-5.32%,-8.52%,-5.08%,-5.28%,-6.75%,-5.53%,-4.06%,-7.46%,-1.73%,-0.53%,-0.35%,0.23%,-0.75%,-1.43%,-2.67%,-16.24%,-12.48%,-16.51%,-,Upgrade
23,FCF Yield,-4.25%,-5.60%,-9.43%,-9.31%,-7.41%,-6.88%,-6.36%,-5.07%,-3.94%,-6.70%,-1.34%,-1.52%,-0.01%,0.19%,-1.30%,-1.93%,-2.89%,-3.18%,-1.68%,-1.59%,-,Upgrade
24,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,0.62%,-,-,-,-,-,-,-,Upgrade
