,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q4 2017,Q3 2017,Q2 2017,+5 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Dec '17 Dec 31, 2017","Sep '17 Sep 30, 2017","Jun '17 Jun 30, 2017",+5 Quarters
0,Operating Revenue,134.99,91.95,90.92,85.81,86.9,64.95,53.55,60.05,26.64,33.58,30.74,42.73,47.19,32.38,30.4,30.4,34.26,6,6,7.73,Upgrade
1,Other Revenue,-,-4.6,4.6,-,4.71,-1.49,1.49,-,6.02,-0.48,0.48,-,0.94,-0.18,0.09,0.09,11.18,-,-,-,Upgrade
2,Revenue,134.99,87.35,95.52,85.81,91.62,63.46,55.04,60.05,32.65,33.11,31.22,42.73,48.13,32.2,30.49,30.49,45.44,6,6,7.73,Upgrade
3,Revenue Growth (YoY),47.34%,37.65%,73.54%,42.90%,180.58%,91.68%,76.31%,40.54%,-32.15%,2.82%,2.38%,40.13%,5.90%,437.00%,408.57%,294.39%,487.80%,-20.89%,-20.89%,13.85%,Upgrade
4,Cost of Revenue,-191.41,63.76,72.86,54.79,71.92,44.66,34.57,32.77,17.05,20.42,16.09,11.89,15.77,12.91,9.12,9.12,41.52,3.72,3.72,5.36,Upgrade
5,Gross Profit,326.4,23.59,22.66,31.02,19.7,18.8,20.48,27.28,15.6,12.69,15.13,30.84,32.36,19.29,21.38,21.38,3.93,2.27,2.27,2.37,Upgrade
6,"Selling, General & Admin",-40.5,12.16,17.54,10.81,17.65,9.19,10.31,8.65,7.62,5.87,4.52,4.48,4.39,3.04,4.69,4.69,6.95,2.17,2.17,1.5,Upgrade
7,Research & Development,-17.94,7.02,7.41,3.52,9.69,6.73,8.93,3.03,5.42,3.67,3.28,2.95,4.67,2.44,2.9,2.9,10.23,-,-,-,Upgrade
8,Other Operating Expenses,379.85,0.95,1.48,-0.03,1.11,-0.18,-0.07,-0.29,13.03,-0.99,-5.19,-6.12,6.9,-1.89,-2.39,-2.39,-29.41,-0.64,-0.64,0.2,Upgrade
9,Operating Expenses,319.92,18.96,28.69,14.67,32.32,16.41,19.11,11.49,25.41,9.41,3.11,1.63,15.62,4.19,5.78,5.78,-11.42,1.64,1.64,1.7,Upgrade
10,Operating Income,6.48,4.63,-6.03,16.35,-12.62,2.39,1.37,15.79,-9.82,3.27,12.02,29.21,16.73,15.09,15.6,15.6,15.35,0.63,0.63,0.67,Upgrade
11,Interest Expense,-9.77,-,-0.81,-,-0.16,-,-0,-,-,-,-,-,-,-,-,-,-0.19,-0.33,-0.33,-0.21,Upgrade
12,Interest & Investment Income,-,2.5,4.9,3.18,2.84,3.92,2.77,5.95,5.44,2.98,0.85,0.94,1.38,1.71,2.05,2.05,2.04,0,0,0,Upgrade
13,Currency Exchange Gain (Loss),-,0.01,-0.01,-,0.07,-0.01,0.01,-,0.03,0,-0,-,-0,0,-0,-0,-0.23,-0,-0,-,Upgrade
14,Other Non Operating Income (Expenses),1.14,-0.81,0.22,-0.65,-0.94,0.13,0.33,-0.49,-6.79,6.28,-0.32,-0.07,-3.98,-0.13,1.92,1.92,2.27,0.01,0.01,-0,Upgrade
15,EBT Excluding Unusual Items,-2.15,6.32,-1.73,18.88,-10.81,6.43,4.47,21.26,-11.13,12.53,12.55,30.08,14.13,16.67,19.57,19.57,19.23,0.31,0.31,0.45,Upgrade
16,Gain (Loss) on Sale of Investments,2.24,-0.84,-1.78,0.38,-0,0.92,2.63,2.37,1.78,0.03,-0.3,-0.03,-0.02,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.2,0.07,-0.22,-0.05,0,-0.57,-0.36,-,0.04,0.01,-0.01,-0.01,0.07,-,0,0,-,-,-,-0.01,Upgrade
18,Asset Writedown,1.99,-1.99,0.85,-0.85,-1.49,-0.14,-0.01,0.01,0.06,-0.06,0.01,-0.01,0.3,-0.3,-,-,-0.04,-,-,-,Upgrade
19,Other Unusual Items,-1.49,1.22,0.26,0.01,-58.38,-0.01,0.01,-,19.51,-,-,-,11.38,-,-,-,6.76,-0.12,-0.12,0.68,Upgrade
20,Pretax Income,0.79,4.77,-2.62,18.37,-70.68,6.64,6.74,23.64,10.25,12.52,12.24,30.04,25.87,16.37,19.57,19.57,25.95,0.19,0.19,1.12,Upgrade
21,Income Tax Expense,7.39,0.12,-0.73,1.14,-1.05,-0.5,0.75,2.15,0.16,0.31,1.63,4.27,3.29,2.23,2.56,2.56,3.42,-0.17,-0.17,0.12,Upgrade
22,Net Income,-6.6,4.65,-1.88,17.23,-69.63,7.14,5.99,21.49,10.09,12.22,10.61,25.77,22.57,14.14,17.01,17.01,22.54,0.37,0.37,1,Upgrade
23,Net Income to Common,-6.6,4.65,-1.88,17.23,-69.63,7.14,5.99,21.49,10.09,12.22,10.61,25.77,22.57,14.14,17.01,17.01,22.54,0.37,0.37,1,Upgrade
24,Net Income Growth,-,-34.90%,-,-19.82%,-,-41.53%,-43.54%,-16.62%,-55.32%,-13.62%,-37.60%,51.52%,0.17%,3759.45%,4541.66%,1593.00%,2143.15%,-40.31%,-40.31%,72.48%,Upgrade
25,Shares Outstanding (Basic),85,92,90,91,93,89,88,90,89,90,67,68,69,67,67,67,67,59,59,50,Upgrade
26,Shares Outstanding (Diluted),85,92,90,91,93,89,88,90,89,90,67,68,69,67,67,67,67,59,59,50,Upgrade
27,Shares Change (YoY),-8.76%,3.47%,2.38%,1.28%,4.47%,-0.57%,31.11%,32.02%,28.91%,33.14%,0.36%,1.68%,2.37%,13.14%,12.19%,32.78%,33.79%,176.36%,176.36%,-13.76%,Upgrade
28,EPS (Basic),-0.08,0.05,-0.02,0.19,-0.75,0.08,0.07,0.24,0.11,0.14,0.16,0.38,0.33,0.21,0.25,0.26,0.34,0.01,0.01,0.02,Upgrade
29,EPS (Diluted),-0.08,0.05,-0.02,0.19,-0.75,0.08,0.07,0.24,0.11,0.14,0.16,0.38,0.33,0.21,0.25,0.26,0.34,0.01,0.01,0.02,Upgrade
30,EPS Growth,-,-37.08%,-,-20.83%,-,-41.19%,-56.93%,-36.84%,-65.34%,-35.12%,-37.82%,49.02%,-2.15%,3311.50%,4037.58%,1175.00%,1576.65%,-78.40%,-78.40%,100.00%,Upgrade
31,Free Cash Flow,-,-26.2,-9.9,-68.75,-96.88,-20.61,-56.29,-23.65,-58.08,28.08,-146.18,2.64,-4.87,-41.56,-8.11,-8.11,-,-1.58,-1.58,-0.26,Upgrade
32,Free Cash Flow Per Share,-,-0.28,-0.11,-0.76,-1.05,-0.23,-0.64,-0.26,-0.65,0.31,-2.18,0.04,-0.07,-0.62,-0.12,-0.12,-,-0.03,-0.03,-0.01,Upgrade
33,Dividend Per Share,-,-,-,-,0.340,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Gross Margin,241.79%,27.01%,23.73%,36.15%,21.50%,29.62%,37.20%,45.43%,47.77%,38.32%,48.46%,72.18%,67.23%,59.90%,70.10%,70.10%,8.64%,37.89%,37.89%,30.68%,Upgrade
35,Operating Margin,4.80%,5.30%,-6.31%,19.05%,-13.78%,3.76%,2.48%,26.30%,-30.06%,9.88%,38.50%,68.37%,34.77%,46.88%,51.16%,51.16%,33.78%,10.54%,10.54%,8.67%,Upgrade
36,Profit Margin,-4.89%,5.32%,-1.97%,20.08%,-76.00%,11.26%,10.89%,35.78%,30.89%,36.90%,34.00%,60.31%,46.90%,43.92%,55.78%,55.78%,49.59%,6.11%,6.11%,12.99%,Upgrade
37,Free Cash Flow Margin,-,-29.99%,-10.36%,-80.11%,-105.75%,-32.48%,-102.27%,-39.38%,-177.89%,84.83%,-468.23%,6.19%,-10.13%,-129.10%,-26.60%,-26.60%,-,-26.30%,-26.30%,-3.37%,Upgrade
38,EBITDA,10.14,8.29,-1.68,20.02,-8.96,4.87,2.43,18.27,-7.34,4.65,14.08,30.59,18.11,16.32,16.82,16.82,16.55,1.44,1.44,1.43,Upgrade
39,EBITDA Margin,7.51%,9.49%,-1.75%,23.33%,-9.78%,7.67%,4.41%,30.42%,-22.47%,14.06%,45.12%,71.60%,37.64%,50.68%,55.17%,55.17%,36.41%,24.00%,24.00%,18.55%,Upgrade
