,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,109.06,97.55,128.56,122.93,132.83,139.63,113.74,149.67,286.99,251.36,348.13,285.47,215.18,263.9,313.23,398.91,441.27,477.78,415.91,592.41,Upgrade
1,Trading Asset Securities,-,-,5.01,7.01,-,-,-,-,7,7,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,109.06,97.55,133.57,129.94,132.83,139.63,113.74,149.67,293.99,258.36,348.13,285.47,215.18,263.9,313.23,398.91,441.27,477.78,415.91,592.41,Upgrade
3,Cash Growth,-17.89%,-30.14%,17.43%,-13.19%,-54.82%,-45.95%,-67.33%,-47.57%,36.63%,-2.10%,11.14%,-28.44%,-51.24%,-44.77%,-24.69%,-32.66%,-30.09%,-22.63%,19.98%,36.79%,Upgrade
4,Accounts Receivable,368.74,323.01,245.71,301.33,237.66,265.48,321.43,343.99,328.08,365.64,320.47,340.93,348.33,432.93,419.55,398.75,474.37,448.17,420.56,470.62,Upgrade
5,Other Receivables,10.78,18.37,8.42,8.89,15.44,27.38,27.03,16.1,187.79,167.74,185.4,139.73,181.08,195.03,137.11,167.94,210.82,157.85,130.08,104.76,Upgrade
6,Receivables,379.52,341.38,254.13,310.23,253.09,292.86,348.46,360.09,515.87,533.38,505.87,480.66,529.41,627.96,556.66,566.69,685.18,608.56,550.63,579.57,Upgrade
7,Inventory,156.4,156.42,174.07,166.4,145.15,157.88,180.74,190.83,324.23,329.56,142.1,203.61,162.26,160.38,143.49,160.92,152.02,157.66,138.15,156.55,Upgrade
8,Prepaid Expenses,-,2.01,-,3.22,-,2.33,-,1.12,-,-,-,24.02,-,-,-,-,-,-,-,-,Upgrade
