,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,145.12,114.43,90.83,214.01,193.05,224.85,162.55,115.01,165.7,270.28,Upgrade
1,Trading Asset Securities,-,-,42,75,214,177.23,130,139.6,23.38,198.55,Upgrade
2,Cash & Short-Term Investments,145.12,114.43,132.83,289.01,407.05,402.08,292.55,254.61,189.08,468.83,Upgrade
3,Cash Growth,9.25%,-60.41%,-67.37%,-28.12%,39.14%,57.92%,54.72%,-45.69%,-37.60%,136.96%,Upgrade
4,Accounts Receivable,417.78,448.42,469.3,413.15,225.12,251.84,260.33,288.04,275.42,269.61,Upgrade
5,Other Receivables,133.89,83.54,81.47,50.23,35.26,43.21,28.36,61.62,53.7,41.2,Upgrade
6,Receivables,551.67,531.96,550.77,463.39,260.38,295.05,302.73,391.35,339.87,327.47,Upgrade
7,Inventory,323.36,417.93,299.15,321.13,225.57,294.95,217.14,448.73,385.32,393.57,Upgrade
8,Other Current Assets,20.52,42.61,42.3,61.4,14.07,21.06,20.51,32.45,38.54,44.21,Upgrade
9,Total Current Assets,1041,1107,1025,1135,907.07,1013,832.92,1127,952.81,1234,Upgrade
10,"Property, Plant & Equipment",224.66,247.44,240.89,221.57,158.83,91.1,92.26,80.85,63.52,55.21,Upgrade
11,Long-Term Investments,156.42,117.14,118.85,156.16,86.18,82.17,165.55,80.66,125.87,139.21,Upgrade
12,Goodwill,6.21,6.21,6.21,6.21,6.45,-,-,-,-,-,Upgrade
13,Other Intangible Assets,31.43,30.19,33.7,37.05,42.3,45.92,46.02,47.03,6.85,11.98,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,0.86,1.35,Upgrade
15,Long-Term Deferred Tax Assets,7.96,2.27,1.82,8.6,6.06,11.96,12.74,19.52,11.73,7.79,Upgrade
16,Other Long-Term Assets,46.28,20.73,7.16,7.16,103.71,84.19,15.19,73.25,19.31,37.63,Upgrade
17,Total Assets,1514,1531,1434,1572,1311,1328,1165,1428,1244,1551,Upgrade
18,Accounts Payable,191.99,290.59,237.35,329.35,127.8,262,29.88,360.72,121.31,263.53,Upgrade
19,Accrued Expenses,11.02,8.87,6,35.07,13.64,14.49,27.7,25,13.39,17.73,Upgrade
20,Short-Term Debt,69.14,79.97,90.02,28.86,70.82,13.87,89.07,15.1,44.38,48.84,Upgrade
21,Current Portion of Leases,1.31,1.3,0.75,0.73,0.08,0.11,-,0.01,0.12,0.12,Upgrade
22,Current Income Taxes Payable,27.07,17.27,5.9,39.7,23.29,24.61,14.59,30.18,28.94,29.96,Upgrade
23,Current Unearned Revenue,4.2,20.28,14.19,12.49,12.77,10.52,8.92,8.82,12.3,10.82,Upgrade
24,Other Current Liabilities,17.86,24.41,18.61,26.66,39.27,22.6,45.21,44.64,60.81,28.14,Upgrade
25,Total Current Liabilities,322.59,442.69,372.82,472.85,287.66,348.2,215.36,484.46,281.25,399.13,Upgrade
26,Long-Term Leases,13.18,12.75,8.17,8.01,0.07,0.07,-,-,0.01,0.07,Upgrade
27,Long-Term Unearned Revenue,40.33,41.42,42.51,43.6,43.6,43.6,19.41,19.41,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,12.11,16.28,18.05,24.73,28.45,25.63,12.85,12.85,8,7.4,Upgrade
29,Total Liabilities,388.21,513.14,441.55,549.18,359.79,417.49,247.62,516.73,289.25,406.6,Upgrade
30,Common Stock,77.4,77.4,77.4,77.4,77.4,77.57,77.57,77.57,77.57,77.57,Upgrade
31,Additional Paid-In Capital,621.73,621.73,621.73,621.73,621.73,626.04,626.04,626.04,843.7,843.7,Upgrade
32,Retained Earnings,729.47,663.06,620.39,594.85,501.13,444.21,421.07,590.46,424.29,538.01,Upgrade
33,Treasury Stock,-237.57,-224.83,-219.49,-202.1,-191.23,-180.8,-175.77,-170.46,-170.46,-167.67,Upgrade
34,Comprehensive Income & Other,-69.87,-130.92,-117.91,-84.07,-77.79,-59.04,-35.93,-214.17,-222.07,-150.05,Upgrade
35,Total Common Equity,1121,1006,982.11,1008,931.25,907.97,912.98,909.43,953.02,1142,Upgrade
36,Minority Interest,4.25,11.32,10.01,14.69,19.58,3.02,4.08,2.28,2.03,2.44,Upgrade
37,Shareholders' Equity,1125,1018,992.13,1022,950.83,910.99,917.06,911.72,955.04,1144,Upgrade
38,Total Liabilities & Equity,1514,1531,1434,1572,1311,1328,1165,1428,1244,1551,Upgrade
39,Total Debt,83.63,94.02,98.94,37.59,70.96,14.05,89.07,15.1,44.51,49.03,Upgrade
40,Net Cash (Debt),61.49,20.41,33.89,251.42,336.09,388.03,203.48,239.51,144.57,419.8,Upgrade
41,Net Cash Growth,81.43%,-91.88%,-89.92%,-35.21%,65.18%,62.01%,40.74%,-42.95%,-39.19%,334.05%,Upgrade
42,Net Cash Per Share,0.05,0.02,0.03,0.21,0.28,0.32,0.17,0.20,0.12,0.35,Upgrade
43,Filing Date Shares Outstanding,1164,1174,1177,1185,1196,1198,1205,1210,1212,1213,Upgrade
44,Total Common Shares Outstanding,1167,1174,1177,1185,1196,1198,1205,1210,1212,1213,Upgrade
