,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+14 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Operating Revenue,387.46,198.34,271.5,107.06,466.49,225.46,291.71,125.29,654.75,165.79,319.64,70.72,494,182.89,301.29,64.76,484.62,144.23,251.92,35.63,Upgrade
1,Revenue,387.46,198.34,271.5,107.06,466.49,225.46,291.71,125.29,654.75,165.79,319.64,70.72,494,182.89,301.29,64.76,484.62,144.23,251.92,35.63,Upgrade
2,Revenue Growth (YoY),-16.94%,-12.03%,-6.93%,-14.54%,-28.75%,35.99%,-8.74%,77.15%,32.54%,-9.35%,6.09%,9.21%,1.94%,26.80%,19.60%,81.76%,12.24%,37.89%,-13.04%,-12.77%,Upgrade
3,Cost of Revenue,-424.07,146.2,198.52,79.35,335.43,169.6,209.26,92.7,476.62,117.37,226.76,50.13,350.22,130,215.03,45.76,340.1,107.08,176.11,25.28,Upgrade
4,Gross Profit,811.54,52.14,72.98,27.72,131.06,55.86,82.45,32.59,178.13,48.42,92.88,20.6,143.78,52.89,86.26,19,144.52,37.15,75.81,10.35,Upgrade
5,"Selling, General & Admin",-94.59,31.82,28.94,33.84,24.16,32.35,32.73,36.82,44.21,28.69,22.72,29.73,37.08,22.52,19.67,25.17,34.91,16.72,13.68,22.15,Upgrade
6,Research & Development,-30.03,10.27,13.08,6.67,35.63,15.23,13.09,6.75,50.92,16.92,15.94,7.17,38.73,14.22,23.71,8.5,35.55,13.29,23.05,8.91,Upgrade
7,Other Operating Expenses,900.19,-2.04,2.14,-4.16,4.13,0.26,1.79,0.25,8.03,0.11,0.06,-0.84,2.36,-0.33,0.02,-0.39,6.57,-3.17,-0.03,-1.65,Upgrade
8,Operating Expenses,754.97,51.74,50.97,38.45,68.03,53.63,55.46,43.72,107.7,41.2,45.14,34.21,72.27,39.91,43.34,30.53,77.74,31.77,39.67,28.22,Upgrade
9,Operating Income,56.56,0.39,22.01,-10.73,63.03,2.22,26.99,-11.13,70.44,7.22,47.74,-13.62,71.51,12.98,42.93,-11.53,66.78,5.38,36.14,-17.87,Upgrade
10,Interest Expense,-3.24,-0.04,-0.04,-0.04,-0.03,-0.06,-0.06,-0.06,-0.06,-0.09,-0.1,-0.1,-0.47,-,-0.33,-,-0.51,-,-,-0.1,Upgrade
11,Interest & Investment Income,0.12,0.49,1.56,1.18,3.43,3.64,0.9,0.32,0.17,0.84,2.17,1.58,1.72,2.15,2.03,1.97,1.97,1.53,3.59,3.57,Upgrade
12,Other Non Operating Income (Expenses),0.1,0.38,-0.41,-0.01,0.02,-0.12,0.11,-0.04,-0.14,0.19,-0.2,0.02,-0.63,0,-0.02,-0.02,-0.84,0.3,-0.3,0.58,Upgrade
13,EBT Excluding Unusual Items,53.55,1.23,23.12,-9.6,66.45,5.69,27.94,-10.91,70.41,8.16,49.62,-12.11,72.13,15.14,44.61,-9.58,67.41,7.22,39.42,-13.82,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,0.07,-,-,-,-0.02,0.24,0.01,0,-,-,0,0,0,-,-,-,Upgrade
15,Asset Writedown,0.03,-0.03,-,-,-0.47,0.47,-0.05,0.05,0.05,-0.05,-,-,2.33,-2.33,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-0.25,-1.94,1.69,0.5,3.43,-1.86,1.86,-,0.6,-,-,-,3.07,-,-,-,9.4,-,-,-,Upgrade
17,Pretax Income,53.32,-0.73,24.81,-9.1,69.48,4.3,29.75,-10.85,71.03,8.36,49.62,-12.11,77.53,12.81,44.61,-9.58,76.81,7.22,39.42,-13.82,Upgrade
18,Income Tax Expense,5.07,-1.22,0.25,-,5.74,-1.24,0.99,-,2.8,-1.01,2.62,-,5.7,0.4,0.88,-,7.89,-0.27,0.56,-,Upgrade
19,Net Income,48.26,0.48,24.56,-9.1,63.74,5.54,28.76,-10.85,68.23,9.38,47,-12.11,71.83,12.41,43.73,-9.58,68.92,7.49,38.86,-13.82,Upgrade
20,Net Income to Common,48.26,0.48,24.56,-9.1,63.74,5.54,28.76,-10.85,68.23,9.38,47,-12.11,71.83,12.41,43.73,-9.58,68.92,7.49,38.86,-13.82,Upgrade
21,Net Income Growth,-24.29%,-91.27%,-14.62%,-,-6.59%,-40.87%,-38.81%,-,-5.01%,-24.44%,7.47%,-,4.22%,65.73%,12.53%,-,-10.47%,41.64%,-11.92%,-,Upgrade
22,Shares Outstanding (Basic),396,432,479,392,398,425,455,422,421,423,421,422,422,422,422,422,422,423,421,423,Upgrade
23,Shares Outstanding (Diluted),396,432,479,392,398,425,455,422,423,424,421,422,422,422,422,422,422,423,421,423,Upgrade
24,Shares Change (YoY),-0.31%,1.71%,5.11%,-7.15%,-5.94%,0.15%,8.23%,0.10%,0.22%,0.57%,-0.19%,0.03%,0.05%,-0.14%,0.25%,-0.20%,0.01%,-0.07%,-0.28%,0.18%,Upgrade
25,EPS (Basic),0.12,0.00,0.05,-0.02,0.16,0.01,0.06,-0.03,0.16,0.02,0.11,-0.03,0.17,0.03,0.10,-0.02,0.16,0.02,0.09,-0.03,Upgrade
26,EPS (Diluted),0.12,0.00,0.05,-0.02,0.16,0.01,0.06,-0.03,0.16,0.02,0.11,-0.03,0.17,0.03,0.10,-0.02,0.16,0.02,0.09,-0.03,Upgrade
27,EPS Growth,-24.05%,-91.42%,-18.77%,-,-0.70%,-40.96%,-43.46%,-,-5.21%,-24.87%,7.67%,-,4.17%,65.96%,12.25%,-,-10.48%,41.74%,-11.68%,-,Upgrade
28,Free Cash Flow,-,-128.95,238,-155.55,-122.81,-165.07,132.41,-135.59,305.64,-67.1,-31.42,-12.73,199.81,-48.74,4.11,-131.74,225.5,-64.96,-52.48,-152.47,Upgrade
29,Free Cash Flow Per Share,-,-0.30,0.50,-0.40,-0.31,-0.39,0.29,-0.32,0.72,-0.16,-0.07,-0.03,0.47,-0.12,0.01,-0.31,0.53,-0.15,-0.12,-0.36,Upgrade
30,Dividend Per Share,-,-,-,-,0.067,-,-,-,0.096,-,-,-,0.074,-,-,-,0.123,-,-,-,Upgrade
31,Dividend Growth,-,-,-,-,-30.67%,-,-,-,30.00%,-,-,-,-39.98%,-,-,-,62.66%,-,-,-,Upgrade
