,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,772.44,726.9,1466,1499,1218,1306,1421,1179,1121,954.06,753.7,801.24,929.6,843.95,1060,732.32,775.17,711.11,773.82,741.21,Upgrade
1,Short-Term Investments,184.37,130.09,184.7,95.63,64.87,119.86,-,125.34,-,140.3,-,140.77,-,185.88,-,40.08,-,-,-,-,Upgrade
2,Trading Asset Securities,-,50.73,60.44,0.21,0.2,0.18,0.19,150.42,50.38,30.24,250.21,280.19,0.29,0.51,3.52,57.23,40.78,36.12,221.55,27.83,Upgrade
3,Cash & Short-Term Investments,956.81,907.71,1711,1595,1283,1426,1421,1455,1172,1125,1004,1222,929.9,1030,1063,829.63,815.95,747.23,995.37,769.04,Upgrade
4,Cash Growth,-25.42%,-36.36%,20.40%,9.60%,9.51%,26.83%,41.59%,19.05%,25.98%,9.15%,-5.56%,47.32%,13.97%,37.89%,6.80%,7.88%,6.13%,-13.52%,23.71%,18.53%,Upgrade
5,Accounts Receivable,825.07,706.1,688.57,498.99,638.97,453.36,505.87,511.97,612.93,586.19,502.45,431.18,544.37,546.7,645.07,708.6,700.25,688.25,613.2,644.27,Upgrade
6,Other Receivables,13.64,15.18,32.15,19.35,18.68,28.19,46.32,21.37,40.11,54.28,44.97,9.58,32.8,58.91,42.47,8.54,32.37,34.2,33.84,18.69,Upgrade
7,Receivables,838.71,721.28,720.72,518.34,657.65,481.55,552.19,533.34,653.04,640.47,547.42,440.77,577.16,605.61,687.54,717.13,732.62,722.46,647.03,662.95,Upgrade
8,Inventory,424.86,439.16,459.38,467.35,454.61,455.27,491.57,486.41,430.4,425.63,451.86,428.39,389.55,336.34,336.03,331.41,297.15,296.97,302.61,286.68,Upgrade
