,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2282,2435,1982,2335,2075,2726,1673,1603,2081,2563,1468,1647,1715,1705,1332,1159,1121,1007,576.29,1146,Upgrade
1,Other Revenue,-32.18,32.18,-,86.24,-36.38,36.38,-,103.93,-37.91,37.91,-,83.21,-49.08,49.08,-,55.62,-26.09,26.09,-,36.96,Upgrade
2,Revenue,2249,2468,1982,2421,2038,2762,1673,1707,2043,2601,1468,1730,1666,1754,1332,1215,1095,1033,576.29,1183,Upgrade
3,Revenue Growth (YoY),10.35%,-10.67%,18.44%,41.81%,-0.25%,6.21%,13.98%,-1.32%,22.69%,48.28%,10.24%,42.40%,52.13%,69.84%,131.06%,2.72%,12.97%,13.63%,0.68%,38.52%,Upgrade
4,Cost of Revenue,1416,1695,1460,1774,1387,1877,1268,1573,1313,1781,973.59,1218,1073,1116,854.06,812.79,664.7,596.91,364.22,744.79,Upgrade
5,Gross Profit,833.18,773.01,522.04,647.04,651.36,884.81,405.54,134.36,730.25,820.01,494.31,511.61,592.39,637.79,477.55,402.18,430.15,435.77,212.07,438.02,Upgrade
6,"Selling, General & Admin",281.73,194.62,208.51,262.32,249.69,187.07,179.84,182.06,228.47,197.18,164.95,186.83,202.68,173.65,169.84,183.76,121.78,106.71,97.51,176.3,Upgrade
7,Research & Development,87.33,82.27,40.07,60.33,67.63,69.05,31.37,46.56,62.03,65.6,32.55,60.81,44.44,32.7,15.77,21.71,17.75,18.48,5.23,12.57,Upgrade
8,Other Operating Expenses,13.68,8.38,9.11,-6.97,1.6,7.35,0.94,34.17,6.82,7.82,1.48,33.85,5.6,6.47,1.78,25.58,2.83,0.1,1.19,16.25,Upgrade
9,Operating Expenses,390.85,304.99,273.58,320.62,315.75,295.69,210.67,253.56,307.56,292.06,197.77,287.34,256.24,219.97,192.45,227.99,144.12,108.4,104.14,255.02,Upgrade
