,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4626,3711,3245,3822,4812,4793,4645,3889,3589,3239,4639,4069,5333,3138,3465,3065,2551,2545,2043,2393,1987,Upgrade
1,Market Cap Growth,-22.57%,-22.57%,-30.13%,-1.72%,34.06%,47.96%,0.12%,-4.44%,-32.70%,3.24%,33.88%,32.78%,109.07%,23.28%,69.61%,28.07%,28.41%,18.68%,-12.56%,-5.36%,6.99%,Upgrade
2,Enterprise Value,4143,3219,2814,3204,4268,4740,4596,3760,3421,3147,4538,3990,5285,3038,3467,3072,2558,2560,2109,2433,2026,Upgrade
3,Last Close Price,7.44,5.97,5.22,6.06,7.74,7.71,8.23,6.89,6.36,5.74,8.22,7.21,9.45,5.56,6.14,5.43,4.52,4.51,3.62,4.24,3.52,Upgrade
4,PE Ratio,47.26,40.29,35.84,43.12,55.47,61.46,60.20,51.69,48.54,46.14,73.83,74.02,104.87,87.45,95.12,115.12,587.28,-19.52,-14.41,-,-,Upgrade
5,PS Ratio,3.49,2.98,2.74,3.37,4.44,4.54,4.39,3.70,3.45,3.12,4.56,4.07,5.33,3.24,3.61,3.41,3.03,3.07,2.57,2.97,2.42,Upgrade
6,PB Ratio,2.63,2.00,1.77,2.12,2.71,2.74,3.48,2.97,2.79,2.58,3.75,3.34,4.45,2.66,-,2.64,2.23,2.23,1.81,2.12,1.75,Upgrade
7,P/TBV Ratio,2.09,2.09,1.85,2.21,2.83,2.87,3.70,3.15,2.96,2.72,3.94,3.51,4.68,2.79,-,2.76,2.34,2.33,1.90,2.23,1.84,Upgrade
8,P/FCF Ratio,-,-123.03,-,-,78.67,-510.21,-49.72,-,-,71.83,63.99,-,47.07,58.99,231.29,145.49,-,-,24.63,29.01,20.03,Upgrade
