,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,23642,23393,21649,20660,23524,23196,18043,18635,20524,18333,19116,16297,16288,17099,18426,13426,16065,13126,16511,11357,Upgrade
1,Short-Term Investments,2635,4050,3290,3671,3092,3647,4321,4403,5467,4021,4934,4887,4064,1981,3391,2240,2784,2371,1991,1500,Upgrade
2,Trading Asset Securities,39346,38763,39728,40486,40936,32885,34659,36509,36510,33520,27685,30495,30093,30180,28469,30396,17094,20778,18440,25802,Upgrade
3,Accounts Receivable,-,25461,-,28634,-,27200,-,25750,-,25617,-,26236,-,24994,-,23593,-,23055,-,23738,Upgrade
4,Other Receivables,393.09,738.44,558.68,2655,2364,1414,3488,2158,1044,111.61,213.26,437.5,480.21,475.19,534.96,600.51,254.6,391.56,458.47,521.76,Upgrade
5,"Property, Plant & Equipment",903.75,923.54,945.76,992.86,769.89,537.76,591.52,621.65,551.67,531.7,543.95,570.87,620.25,634.26,653.04,350.41,633.35,633.9,637.34,638.85,Upgrade
6,Goodwill,2047,2047,2047,2047,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,Upgrade
7,Other Intangible Assets,519.9,517.86,531.05,556.4,544.9,540.91,542.54,561.59,525.02,519.84,518.15,539.69,500.4,485.33,478.79,489.59,448.32,437.5,437.68,447.1,Upgrade
8,Investments in Debt & Equity Securities,17871,17777,15812,15322,18207,19199,18610,13114,16239,17954,14518,14357,17074,18470,23022,11434,14649,15772,14893,14152,Upgrade
9,Other Current Assets,33744,9811,36118,7860,34645,9078,36240,9328,33071,9626,36228,7506,35948,8094,33171,8137,31981,6537,29012,4737,Upgrade
10,Long-Term Deferred Tax Assets,2244,2265,2291,2401,2222,2229,2184,2262,2099,2110,1984,2005,1737,1603,1565,1578,1499,1466,1613,1577,Upgrade
11,Other Long-Term Assets,40832,43854,46123,42481,38841,39017,39982,37979,39527,40226,44848,41796,39178,40636,39582,39556,38012,39429,41302,41014,Upgrade
12,Total Assets,164664,170288,169580,167962,166822,160580,160208,152884,157183,154244,152267,146799,147712,146315,150963,133494,125105,125684,126972,127217,Upgrade
13,Accounts Payable,285.64,406.26,348.32,311.68,219.31,157.52,209.65,313.67,643.64,824.2,804.83,819.71,537.64,121.8,43.78,81.06,77.71,88.79,71.46,98.75,Upgrade
14,Accrued Expenses,3948,3262,3223,3759,3379,4088,3035,4109,3263,4081,3363,4318,3968,4464,3571,3857,3781,3555,2837,2668,Upgrade
15,Short-Term Debt,48453,53513,50884,53416,49421,49920,57148,51873,52803,55385,58540,53884,53166,54441,54183,42580,46896,53415,43050,55625,Upgrade
16,Current Portion of Long-Term Debt,7945,7828,9161,6676,7772,8199,5198,4243,3254,1642,1778,3805,3481,4420,9551,7162,7986,6446,2625,2593,Upgrade
17,Current Portion of Leases,-,108.69,-,134.27,-,144.61,-,155.11,-,111.6,-,131.56,-,146.81,-,-,-,-,-,-,Upgrade
18,Other Current Liabilities,28630,29067,29038,25574,23598,22848,21056,20809,25003,19344,17369,15434,18180,14429,16819,12714,14089,11467,22357,12019,Upgrade
19,Long-Term Debt,8990,9487,9569,11373,9696,5722,8654,7983,8084,8559,6461,5494,5491,5162,2965,5279,4044,3878,9294,9057,Upgrade
20,Long-Term Leases,208.58,339.71,249.15,386.64,83.17,77.23,97.55,128.68,99.76,105.29,115.05,122.85,149.77,128.08,162.92,2.62,-,2.62,-,2.62,Upgrade
21,Long-Term Unearned Revenue,3.95,4.04,4.12,4.21,5.86,4.19,4.27,4.33,4.42,4.5,4.58,4.67,-,-,-,-,-,-,-,-,Upgrade
22,Long-Term Deferred Tax Liabilities,30.09,42.66,14.06,23.94,34.42,53.02,72.86,59.51,134.92,143.41,128.02,157.94,123.92,116.34,152.36,162.82,80.38,92.29,75.25,78.69,Upgrade
23,Other Long-Term Liabilities,3384,3547,3735,3838,3945,3919,4254,4068,4575,4849,4995,5012,4205,4526,5318,5833,5659,6023,6121,6351,Upgrade
24,Total Liabilities,102084,107805,106503,105641,98572,95348,100519,94516,98547,95476,94239,89688,90021,88478,93959,78086,83568,85193,87594,89008,Upgrade
25,Common Stock,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,Upgrade
26,Additional Paid-In Capital,21705,21705,21705,21705,21318,21318,21318,21318,21317,21317,21317,21317,21317,21317,21317,21317,21317,21317,21317,21317,Upgrade
27,Retained Earnings,17546,17498,17143,16704,16776,16806,16209,15256,15098,15295,14416,13709,13953,14222,13552,12266,11745,10893,9839,8896,Upgrade
28,Comprehensive Income & Other,-1022,-991.19,73.98,-94.35,-570.52,-499.8,-561.53,-734.58,-355.76,-321.01,-306.89,-290.44,-120.3,-177.11,-368.62,-353.19,-318.9,-297.3,-224.91,-259.04,Upgrade
29,Total Common Equity,42727,42710,43420,42813,42021,42122,41463,40337,40558,40789,39924,39234,39647,39861,38998,37728,37241,36411,35429,34452,Upgrade
30,Minority Interest,9870,9791,9674,9526,10257,10133,10239,10046,10093,9992,10117,9891,10057,9990,10020,9694,4296,4079,3950,3757,Upgrade
31,Shareholders' Equity,62580,62483,63077,62322,68251,65232,59689,58369,58637,58768,58028,57111,57691,57836,57004,55408,41537,40490,39379,38209,Upgrade
32,Total Liabilities & Equity,164664,170288,169580,167962,166822,160580,160208,152884,157183,154244,152267,146799,147712,146315,150963,133494,125105,125684,126972,127217,Upgrade
33,Total Debt,65596,71276,69863,71986,66972,64063,71098,64382,64242,65803,66894,63436,62288,64297,66862,55023,58925,63741,54969,67277,Upgrade
34,Net Cash (Debt),27.59,-5070,-5196,-7169,580.43,-4335,-14075,-4834,-1739,-9928,-15158,-11757,-11843,-15037,-16576,-8961,-22982,-27467,-18027,-28618,Upgrade
35,Net Cash Growth,-95.25%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Net Cash Per Share,0.00,-0.89,-0.83,-1.10,0.09,-0.78,-2.80,-0.91,-0.31,-1.92,-3.00,-2.16,-2.29,-3.05,-3.48,-1.97,-5.15,-5.99,-4.01,-6.46,Upgrade
37,Filing Date Shares Outstanding,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,Upgrade
38,Total Common Shares Outstanding,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,Upgrade
