,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest and Dividend Income,1035,1110,1128,1056,1118,1094,1124,746.39,1303,1394,1247,1093,1211,1210,1126,1056,1169,1133,1182,1167,Upgrade
1,Total Interest Expense,507.58,464.98,680.94,582.76,492.23,485.06,566.41,440.85,732,602.34,655.5,652.64,657.08,648.17,575.83,494.25,540.34,609.86,700.36,786.77,Upgrade
2,Net Interest Income,527.66,645.47,447.43,473.01,625.47,608.94,557.15,305.54,571.08,791.41,591.58,440.66,553.5,562.19,550.1,561.37,628.86,522.86,481.74,380.27,Upgrade
3,Brokerage Commission,856.48,395.88,218.68,290.91,361.95,228.82,185.24,99.11,242.32,86.44,112.01,132.74,377.7,514.65,943.88,2273,1580,911.51,1514,1213,Upgrade
4,Other Revenue,622.63,676.4,723,1034,932.32,1315,1037,1283,1634,1374,1515,1565,1154,1788,1915,1360,1526,1191,1447,1446,Upgrade
5,Revenue Before Loan Losses,2007,1718,1389,1797,1920,2153,1780,1688,2448,2252,2218,2138,2085,2865,3409,4195,3735,2625,3443,3039,Upgrade
6,Provision for Loan Losses,7.06,-7.06,-,-0.08,-1.85,1.85,-,-6.01,5.28,-5.28,-,-32.07,-11.13,11.13,-,100.47,0.31,-0.31,-,3.54,Upgrade
7,Revenue,2000,1725,1389,1798,1922,2151,1780,1694,2442,2257,2218,2170,2096,2854,3409,4095,3734,2626,3443,3036,Upgrade
8,Revenue Growth (YoY),4.06%,-19.81%,-21.95%,6.13%,-21.32%,-4.72%,-19.78%,-21.96%,16.51%,-20.90%,-34.93%,-47.00%,-43.87%,8.70%,-0.98%,34.88%,14.49%,-28.69%,14.08%,35.10%,Upgrade
9,Cost of Services Provided,1649,1076,907.14,1502,1022,1118,843.01,1314,877.32,996.78,775.23,1063,1153,1538,1777,3285,2374,1948,2123,2497,Upgrade
10,Other Operating Expenses,-4.39,17.26,-4.77,209.53,7.86,-58.84,-132.48,395.83,11.06,-132.14,-221.24,778.51,-235.66,-194.22,-282.51,528.75,-160.19,-270.32,-50.66,109.87,Upgrade
11,Total Operating Expenses,1520,1134,861.83,1622,1117,1027,744.62,1692,912.87,874.35,544.42,1249,1509,1323,1516,3208,2820,1499,2251,1960,Upgrade
12,Operating Income,479.49,591.28,527.27,175.1,804.85,1125,1035,1.96,1529,1383,1674,921.35,586.79,1531,1893,886.93,913.99,1126,1192,1076,Upgrade
13,Currency Exchange Gains,-0.12,0.49,0.02,-0.08,-0,0.39,0.01,0.3,-0.01,0.82,0.01,-0.09,0,-0.07,0,-0.34,-0.27,0.1,-0,0.13,Upgrade
14,Other Non-Operating Income (Expenses),92.46,344.29,17.26,121.59,-168.04,148.04,175.85,293.86,451.34,129.67,109.07,-831.69,1078,430.71,616.77,-512.7,947.26,-292.43,406.92,-414.93,Upgrade
15,EBT Excluding Unusual Items,571.83,936.06,544.55,296.61,636.81,1273,1211,296.13,1981,1514,1783,89.57,1664,1962,2510,373.9,1861,833.93,1599,661.45,Upgrade
16,Asset Writedown,3.63,-,-,-0.4,-,-,-,-0.19,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-99.9,-207.73,225.92,-78.62,132.41,-337.22,264.15,-44.42,-1247,-90.34,-534.13,-859.66,-285.28,-183.92,-374.14,1.7,21.48,736.64,-89.93,-433.74,Upgrade
