,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Interest and Dividend Income,-4659,1735,1496,1428,1233,1391,1714,1140,958.23,1254,1265,1009,1209,1316,1207,1201,2831,-333.66,1103,1095,Upgrade
1,Total Interest Expense,-1582,495.66,512.29,574.01,595.46,524,501.8,550.84,389.28,362.93,504.19,498.74,445.91,436.28,428.45,450.28,552.07,449.96,424.82,521.14,Upgrade
2,Net Interest Income,-3077,1239,983.53,854.29,637.54,867.42,1212,589.1,568.95,890.85,761.04,509.95,762.78,879.39,778.84,751.02,2279,-783.62,677.94,574.04,Upgrade
3,Gain on Sale of Investments (Rev),-340.87,206.18,198.72,-64.03,28.21,-242.69,49.71,290.99,-231.82,-267.07,298.63,-537.35,283.88,-242.16,393.43,-127.44,-74.37,-101.5,407.37,-77.48,Upgrade
4,Other Revenue,6524,1950,1646,1416,2574,2032,1849,1342,1456,3768,1876,1329,1716,1711,1143,1100,1391,1044,1253,736.07,Upgrade
5,Revenue Before Loan Losses,3106,3396,2828,2206,3240,2657,3110,2222,1793,4391,2936,1302,2763,2348,2315,1723,3595,158.92,2338,1233,Upgrade
6,Provision for Loan Losses,-,-5.08,5.08,-,2.45,6.4,-6.4,-,23.49,-2.52,2.52,-,-3.44,-8.69,8.69,-,11.04,-434.31,434.31,-,Upgrade
7,Revenue,3106,3401,2823,2206,3237,2650,3117,2222,1770,4394,2933,1302,2766,2357,2306,1723,3584,593.23,1904,1233,Upgrade
8,Revenue Growth (YoY),-4.04%,28.32%,-9.43%,-0.69%,82.92%,-39.68%,6.27%,70.66%,-36.03%,86.41%,27.17%,-24.45%,-22.82%,297.34%,21.15%,39.80%,192.80%,-51.04%,61.80%,-17.46%,Upgrade
9,Cost of Services Provided,-2752,930.24,942.39,879.43,1000,878.34,1108,909.97,768.28,1040,988.05,664.85,1240,895.89,849.15,677.11,982.43,731.34,579.68,461.86,Upgrade
10,Other Operating Expenses,5372,1342,1032,729.32,1960,1337,929.67,571.55,620.82,2805,1130,558.22,849.24,684.89,330.43,414.53,510.81,286.32,592.87,183.48,Upgrade
11,Total Operating Expenses,2425,2468,1971,1612,2915,2260,2045,1474,1369,3869,2126,1212,2068,1602,1111,1169,981.96,1549,1053,764.03,Upgrade
12,Operating Income,681.58,932.69,852.32,593.99,321.76,390.65,1072,747.38,400.48,525.14,807.34,90.3,698.63,754.92,1195,553.91,2602,-955.9,850.58,468.6,Upgrade
13,Currency Exchange Gains,10.79,-12.54,-1.65,3.4,-5.08,-1.78,2.81,3.5,-14.62,6.96,11.44,2.59,6.76,4.05,-1.69,1.56,-1590,1583,-1.28,4.19,Upgrade
14,Other Non-Operating Income (Expenses),-37.96,-0.03,0.03,-,-0.17,29.33,-31.3,28.99,-62.09,18.01,12.97,33.04,12.76,-43.54,20.46,11.43,-13.51,8.16,-2.18,-1.24,Upgrade
15,EBT Excluding Unusual Items,654.42,920.13,850.7,597.38,316.52,418.21,1044,779.86,323.77,550.1,831.74,125.93,718.15,715.43,1214,566.89,999.44,635.44,847.12,471.55,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-3.31,-,-,-,-,-,-,-,Upgrade
17,Asset Writedown,-,-0.06,0.06,-,0.09,-,-,-,0.04,-,-,-,0.08,-0.05,0.05,-,0.05,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,-,-54.02,54.02,-,27.63,8.67,-8.67,-,317.59,-3.29,3.29,-,-54.02,50.31,-50.31,-,-687.22,-2.24,2.24,-,Upgrade
19,Other Unusual Items,-5.63,-6.36,-2.56,14.54,-16.98,-,-,-,42.51,-,-,-,29.31,-,-,-,8.84,-,-,-,Upgrade
20,Pretax Income,650,858.27,903.71,610.65,327.58,426.85,1035,779.87,683.9,546.82,835.03,126.02,690.24,765.69,1164,567.43,320.94,633.16,847.63,471.55,Upgrade
21,Income Tax Expense,120.26,190.95,191.18,154.05,66.36,69.31,225.06,195.99,185.24,127.35,129.15,10.65,193.33,195.13,245.68,140.28,108.48,166.21,188.97,96,Upgrade
22,Earnings From Continuing Ops.,529.75,667.32,712.53,456.6,261.22,357.53,809.7,583.88,498.66,419.46,705.88,115.36,496.91,570.56,917.85,427.15,212.47,466.95,658.66,375.55,Upgrade
23,Minority Interest in Earnings,4.88,-0.99,-3.24,-0.66,-4.77,-1.06,-3.71,-0.76,1.04,-1.61,-1.9,-1.66,-10.23,-1.88,-5.28,-3.3,3.04,-5.74,0.33,-4.01,Upgrade
24,Net Income,534.63,666.33,709.29,455.94,256.45,356.47,805.99,583.12,499.71,417.85,703.98,113.7,486.68,568.69,912.57,423.85,215.5,461.21,658.99,371.54,Upgrade
25,Net Income to Common,534.63,666.33,709.29,455.94,256.45,356.47,805.99,583.12,499.71,417.85,703.98,113.7,486.68,568.69,912.57,423.85,215.5,461.21,658.99,371.54,Upgrade
26,Net Income Growth,108.47%,86.92%,-12.00%,-21.81%,-48.68%,-14.69%,14.49%,412.84%,2.68%,-26.52%,-22.86%,-73.17%,125.83%,23.30%,38.48%,14.08%,93.58%,162.90%,380.82%,-39.43%,Upgrade
27,Shares Outstanding (Basic),4868,4718,5066,5066,4913,5040,5063,4859,5046,4605,4536,5685,3925,4061,4246,3853,4570,3808,4011,3096,Upgrade
28,Shares Outstanding (Diluted),4868,4718,5066,5066,4913,5040,5063,4859,5046,4605,4536,5685,3925,4061,4246,3853,4570,3808,4011,3096,Upgrade
29,Shares Change (YoY),-0.91%,-6.39%,0.07%,4.25%,-2.63%,9.44%,11.62%,-14.53%,28.54%,13.41%,6.82%,47.55%,-14.10%,6.64%,5.87%,24.45%,44.24%,8.53%,41.19%,-4.09%,Upgrade
30,EPS (Basic),0.11,0.14,0.14,0.09,0.05,0.07,0.16,0.12,0.10,0.09,0.16,0.02,0.12,0.14,0.21,0.11,0.05,0.12,0.16,0.12,Upgrade
31,EPS (Diluted),0.11,0.14,0.14,0.09,0.05,0.07,0.16,0.12,0.10,0.09,0.16,0.02,0.12,0.14,0.21,0.11,0.05,0.12,0.16,0.12,Upgrade
32,EPS Growth,123.05%,99.68%,-12.06%,-25.00%,-50.28%,-22.05%,2.57%,500.00%,-16.85%,-35.21%,-27.78%,-81.82%,157.22%,15.63%,30.80%,-8.33%,31.78%,142.23%,240.56%,-36.84%,Upgrade
33,Free Cash Flow,-,10839,-3276,15070,10985,-6354,-14064,-874.2,16657,-15665,143.89,21831,3160,5219,-3776,4793,2110,-10617,3109,3868,Upgrade
34,Free Cash Flow Per Share,-,2.30,-0.65,2.97,2.24,-1.26,-2.78,-0.18,3.30,-3.40,0.03,3.84,0.81,1.29,-0.89,1.24,0.46,-2.79,0.78,1.25,Upgrade
35,Dividend Per Share,-,-,0.075,-,0.188,-,-,-,0.158,-,-,-,0.168,-,-,-,0.157,-,-,-,Upgrade
36,Dividend Growth,-,-,-,-,18.99%,-,-,-,-5.95%,-,-,-,7.01%,-,-,-,20.77%,-,-,-,Upgrade
37,Operating Margin,21.94%,27.43%,30.19%,26.92%,9.94%,14.74%,34.39%,33.64%,22.63%,11.95%,27.53%,6.94%,25.25%,32.03%,51.81%,32.14%,72.60%,-161.14%,44.68%,38.02%,Upgrade
38,Profit Margin,17.21%,19.59%,25.13%,20.66%,7.92%,13.45%,25.86%,26.25%,28.24%,9.51%,24.00%,8.73%,17.59%,24.13%,39.57%,24.60%,6.01%,77.75%,34.62%,30.14%,Upgrade
39,Free Cash Flow Margin,-,318.73%,-116.04%,683.02%,339.34%,-239.74%,-451.24%,-39.35%,941.25%,-356.53%,4.91%,1676.92%,114.24%,221.40%,-163.73%,278.17%,58.88%,-1789.66%,163.29%,313.82%,Upgrade
40,Effective Tax Rate,18.50%,22.25%,21.16%,25.23%,20.26%,16.24%,21.75%,25.13%,27.09%,23.29%,15.47%,8.45%,28.01%,25.48%,21.12%,24.72%,33.80%,26.25%,22.29%,20.36%,Upgrade
41,Revenue as Reported,-,3385,2826,2225,3245,2698,3084,2254,1768,4417,2963,1338,2854,2320,2336,1736,2024,1743,2344,1245,Upgrade
