,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+2 Quarters
0,Market Capitalization,15,24,25,34,64,55,48,46,68,72,73,71,77,64,60,60,70,-,-,-,-,Upgrade
1,Market Cap Growth,-56.67%,-56.67%,-48.08%,-26.00%,-5.41%,-23.08%,-34.18%,-35.06%,-11.90%,11.43%,21.13%,18.07%,9.77%,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,151,176,177,185,216,231,222,262,297,321,320,241,247,201,196,204,214,-,-,-,-,Upgrade
3,Last Close Price,0.13,0.26,0.27,0.37,0.70,0.60,0.52,0.50,0.74,0.78,0.79,0.77,0.84,0.70,0.75,0.75,0.88,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.66,-,-,-,-,-,Upgrade
5,PS Ratio,0.06,0.11,0.11,0.13,0.13,0.09,0.06,0.05,0.10,0.09,0.10,0.11,0.11,0.10,0.09,0.10,0.10,-,-,-,-,Upgrade
6,PB Ratio,0.30,0.38,0.39,0.44,0.48,0.41,0.31,0.30,-,0.41,0.37,0.36,-,0.30,0.29,0.29,-,-,-,-,-,Upgrade
7,P/TBV Ratio,0.60,0.60,0.62,0.64,0.61,0.52,0.38,0.37,-,0.51,0.44,0.44,-,0.36,0.34,0.34,-,-,-,-,-,Upgrade
8,P/OCF Ratio,0.75,2.43,4.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,EV/Sales Ratio,0.69,0.81,0.76,0.69,0.44,0.40,0.28,0.31,0.43,0.40,0.43,0.36,0.37,0.32,0.30,0.33,0.31,-,-,-,-,Upgrade
10,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,19.06,-,9.45,6.09,-,-,-,-,Upgrade
11,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.76,7.57,-,-,-,-,Upgrade
12,Debt / Equity Ratio,1.77,1.77,1.77,1.66,0.97,0.97,0.97,0.97,-,1.15,1.12,1.12,-,0.68,0.58,0.58,-,0.80,0.72,0.72,-,Upgrade
13,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,177.31,-,5.94,-,3.29,449.11,1.47,-,Upgrade
14,Asset Turnover,0.55,0.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Inventory Turnover,24.36,28.01,30.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Quick Ratio,0.70,0.70,0.70,0.64,-,0.64,-,0.60,-,0.69,-,0.80,-,0.91,-,1.09,-,0.90,-,0.92,-,Upgrade
17,Current Ratio,0.91,0.91,0.91,0.83,-,0.88,-,0.91,-,0.96,-,1.02,-,1.16,-,1.30,-,1.15,-,1.09,-,Upgrade
18,Return on Equity (ROE),-37.85%,-34.57%,-149.50%,-41.43%,-18.31%,-16.08%,-,-,-22.33%,-10.81%,-,-,-5.39%,-6.78%,-,-,9.99%,-6.26%,-,-,Upgrade,
19,Return on Assets (ROA),-5.89%,-5.60%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
20,Return on Capital (ROIC),-11.67%,-10.88%,-22.53%,-19.37%,-4.59%,-5.76%,-,-,-8.86%,-5.68%,-,-,-1.49%,-2.64%,-,-,6.96%,-1.45%,-,-,Upgrade,
21,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.33%,-,19.70%,-,20.00%,-,Upgrade
22,Earnings Yield,-451.67%,-275.17%,-266.58%,-194.33%,-39.51%,-38.31%,-51.56%,-52.94%,-64.47%,-52.23%,-45.32%,-43.71%,-4.52%,-8.38%,1.32%,3.75%,22.77%,-,-,-,-,Upgrade
23,FCF Yield,-170.72%,-43.22%,-20.99%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Buyback Yield / Dilution,-,-,-,-0.03%,0.37%,-,0.03%,1.49%,-11.73%,-15.00%,-15.09%,-19.34%,-37.30%,-33.33%,-33.27%,-30.53%,-0.33%,-,-,-,Upgrade,
25,Total Shareholder Return,-,-,-,-0.03%,0.37%,-,0.03%,1.49%,-11.73%,-15.00%,-15.09%,-19.34%,-37.30%,-33.33%,-33.27%,-30.53%,-0.33%,-,-,-,Upgrade,
