,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+2 Quarters
0,Revenue,44.66,44.66,78.49,35,56.19,75,287.54,120.87,207.38,142.12,157.57,182.29,118.55,85.99,169.8,139.81,157.97,50.58,249.77,171.53,Upgrade
1,Revenue Growth (YoY),-20.51%,-40.45%,-72.70%,-71.04%,-72.91%,-47.22%,82.49%,-33.69%,74.93%,65.27%,-7.21%,30.38%,-24.96%,70.02%,-32.02%,-18.49%,19.57%,-61.72%,-,-,Upgrade
2,Cost of Revenue,44.12,44.12,78.92,34.43,55.84,75.12,290.22,127.79,213.42,142.04,158.58,183.61,114.79,81.37,158.03,130.01,146.24,47.43,226.21,156.86,Upgrade
3,Gross Profit,0.54,0.54,-0.43,0.57,0.35,-0.12,-2.68,-6.92,-6.05,0.07,-1.01,-1.32,3.76,4.62,11.77,9.8,11.74,3.15,23.56,14.67,Upgrade
4,"Selling, General & Admin",8.21,8.21,13.79,19.47,5.04,6.03,6.89,7.25,5.65,7.83,12.21,5.68,5.5,7.56,9.21,5.97,4.89,4.53,8.07,6.33,Upgrade
5,Operating Expenses,8.21,8.21,19.02,19.47,5.04,6.03,9.58,7.25,5.65,7.83,15.3,5.68,5.5,7.56,9.45,5.97,4.89,4.53,8.07,6.33,Upgrade
6,Operating Income,-7.66,-7.66,-19.45,-18.9,-4.69,-6.15,-12.27,-14.17,-11.7,-7.76,-16.31,-7,-1.74,-2.94,2.32,3.83,6.85,-1.39,15.49,8.33,Upgrade
7,Interest Expense,-1.42,-1.42,-0.41,-2.87,-2.71,-1.73,-0.72,-1.9,-5,-2.67,-4.16,-1.95,-2.37,-2.08,-1.98,-2.38,-2.57,-1.88,-1.89,-1.79,Upgrade
8,Interest & Investment Income,0.6,0.6,0.57,1.92,-,0.64,0.41,0.84,0.61,0.62,1.48,0.02,0.02,0,0.01,0,0,0,0,0.01,Upgrade
