,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,580.95,890.35,718.43,845.61,807.62,1094,983.65,913.44,643.66,977.3,Upgrade
1,Revenue Growth (YoY),-19.14%,5.29%,-11.04%,-22.68%,-17.90%,19.73%,52.82%,-6.53%,-28.57%,-6.08%,Upgrade
2,Cost of Revenue,416.01,691.26,565.66,621.58,762.48,821.19,878.57,585.2,624.39,794.79,Upgrade
3,Gross Profit,164.95,199.09,152.77,224.03,45.14,272.48,105.08,328.24,19.28,182.51,Upgrade
4,"Selling, General & Admin",133.03,178.91,136.69,173.04,152.1,183.5,183.49,172.29,143.13,193.29,Upgrade
5,Other Operating Expenses,-0.4,-19.16,-19.52,0.44,-6.96,-20.78,-17.26,-27.35,-11.06,-19.14,Upgrade
6,Operating Expenses,132.64,170.2,117.17,164.44,154.2,167.36,173.78,159.88,140.66,182.81,Upgrade
7,Operating Income,32.31,28.89,35.6,59.59,-109.06,105.12,-68.71,168.37,-121.38,-0.3,Upgrade
8,Interest Expense,-54.74,-59.93,-71.58,-93.32,-115.11,-124.14,-150.45,-123.54,-105.98,-102.76,Upgrade
9,Interest & Investment Income,1.5,2.55,1.92,1.62,0.95,1.62,1.27,2.12,2.05,1.66,Upgrade
10,Earnings From Equity Investments,-2.02,-2.57,-7.72,16.14,1.82,-4.75,4.43,11.77,2.98,8.89,Upgrade
11,Currency Exchange Gain (Loss),0.42,3.05,-2.38,-7.57,4.32,-5.28,0.61,2.19,-0.5,-0.17,Upgrade
12,EBT Excluding Unusual Items,-22.52,-28.02,-44.17,-23.55,-217.08,-27.43,-212.85,60.91,-222.82,-92.69,Upgrade
13,Gain (Loss) on Sale of Investments,-0.26,1.28,-,0.77,-,-,-,4.97,-,0.38,Upgrade
14,Gain (Loss) on Sale of Assets,-0.04,-0.03,0.04,0.1,-0,49.27,0.37,-0.02,-0.03,-0.03,Upgrade
15,Asset Writedown,-1.39,-4.93,-,-2.8,-,-0.63,18.35,0.17,0.32,0.4,Upgrade
16,Other Unusual Items,14.8,2.45,63.82,9.45,149.44,-46,51.65,-162.86,169.46,0.11,Upgrade
17,Pretax Income,-9.41,-29.24,19.68,-16.03,-67.64,-24.79,-142.48,-96.83,-53.08,-91.82,Upgrade
18,Income Tax Expense,-1.85,-16.42,16.81,8,-1.92,3.74,-28.81,-3.26,-5.24,-4.95,Upgrade
19,Earnings From Continuing Operations,-7.57,-12.82,2.87,-24.03,-65.72,-28.53,-113.67,-93.57,-47.84,-86.87,Upgrade
20,Minority Interest in Earnings,-6.41,2.3,-12.05,1.11,-24.02,-17.92,-5.67,4.89,-26.85,2.47,Upgrade
21,Net Income,-13.98,-10.52,-9.18,-22.92,-89.74,-46.45,-119.34,-88.68,-74.68,-84.41,Upgrade
22,Preferred Dividends & Other Adjustments,5.78,5.72,5.6,5.26,5.22,4.84,1.84,1.64,1.44,1.44,Upgrade
23,Net Income to Common,-19.75,-16.23,-14.79,-28.19,-94.96,-51.29,-121.17,-90.32,-76.12,-85.84,Upgrade
24,Shares Outstanding (Basic),476,479,469,471,466,469,469,501,437,434,Upgrade
25,Shares Outstanding (Diluted),476,479,469,471,466,469,469,501,437,434,Upgrade
26,Shares Change (YoY),1.46%,1.59%,0.67%,0.53%,-0.63%,-6.48%,7.35%,15.50%,0.82%,-0.69%,Upgrade
27,EPS (Basic),-0.04,-0.03,-0.03,-0.06,-0.20,-0.11,-0.26,-0.18,-0.17,-0.20,Upgrade
28,EPS (Diluted),-0.04,-0.03,-0.03,-0.06,-0.20,-0.11,-0.26,-0.18,-0.17,-0.20,Upgrade
29,Free Cash Flow,328.05,280.37,378.09,224.92,525.15,393.46,502.22,286.44,365.12,420.27,Upgrade
30,Free Cash Flow Per Share,0.69,0.59,0.81,0.48,1.13,0.84,1.07,0.57,0.84,0.97,Upgrade
31,Operating Margin,5.56%,3.24%,4.95%,7.05%,-13.50%,9.61%,-6.98%,18.43%,-18.86%,-0.03%,Upgrade
32,Profit Margin,-3.40%,-1.82%,-2.06%,-3.33%,-11.76%,-4.69%,-12.32%,-9.89%,-11.83%,-8.78%,Upgrade
33,Free Cash Flow Margin,56.47%,31.49%,52.63%,26.60%,65.02%,35.98%,51.06%,31.36%,56.72%,43.00%,Upgrade
34,EBITDA,46.31,47.9,58.35,81.1,-86.61,120.34,-51.14,186.97,-100.7,21.26,Upgrade
35,D&A For EBITDA,14,19.02,22.75,21.51,22.45,15.22,17.56,18.6,20.69,21.56,Upgrade
36,EBIT,32.31,28.89,35.6,59.59,-109.06,105.12,-68.71,168.37,-121.38,-0.3,Upgrade
