,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,262.82,367.24,304.13,333.32,350.07,315.63,325.3,378.51,291.42,415.46,Upgrade
1,Trading Asset Securities,-,0.89,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,262.82,368.13,304.13,333.32,350.07,315.63,325.3,378.51,291.42,415.46,Upgrade
3,Cash Growth,-13.58%,10.44%,-13.12%,5.61%,7.62%,-16.61%,11.62%,-8.89%,26.13%,7.62%,Upgrade
4,Accounts Receivable,367.71,466,470.66,535.81,481.37,547.68,585.33,594.27,446.39,441.4,Upgrade
5,Other Receivables,166.53,191.14,195.8,187.61,265.57,310.14,290.16,282.93,217.37,279.14,Upgrade
6,Receivables,534.23,657.14,666.46,723.42,746.94,857.82,875.48,877.21,663.76,720.54,Upgrade
7,Inventory,61.49,43.2,28.16,22.9,12.56,8.5,5.99,4.02,2.16,1.83,Upgrade
8,Prepaid Expenses,109.38,98.28,88.19,63.36,55.7,76.71,96.66,133.98,83.12,143.21,Upgrade
9,Restricted Cash,14.21,23.54,26.5,31.8,27.52,26.88,35.13,33.75,24.95,29.58,Upgrade
10,Total Current Assets,982.12,1190,1113,1175,1193,1286,1339,1427,1065,1311,Upgrade
11,"Property, Plant & Equipment",1249,1312,1648,1576,2999,3831,4387,3544,3184,2851,Upgrade
12,Long-Term Investments,69.68,69.29,83.47,90.75,72.61,71.27,74.7,65.74,55.88,54.45,Upgrade
13,Goodwill,-,2.43,-,2.4,-,2.2,-,2.69,-,2.69,Upgrade
14,Other Intangible Assets,10.7,9.01,12.7,10.91,13.62,11.83,18.03,16.51,19.91,18.32,Upgrade
15,Long-Term Deferred Tax Assets,200.56,197.03,182.38,193.54,216.94,187.46,243.37,196.96,165.05,153.56,Upgrade
16,Other Long-Term Assets,98.52,97.25,106.67,104.38,71.75,63.61,80.12,24.07,20.05,22.75,Upgrade
17,Total Assets,2610,2878,3147,3153,4567,5453,6142,5277,4510,4413,Upgrade
18,Accounts Payable,45.74,113.99,120.54,123.17,69.99,100.92,82.62,96.34,45.27,92.56,Upgrade
19,Accrued Expenses,87.54,91.13,76.99,162.54,173.54,132.07,122.5,139.33,155.61,123.92,Upgrade
20,Short-Term Debt,-,-,-,-,-,126.25,-,221,-,151.09,Upgrade
21,Current Portion of Long-Term Debt,243.83,269.75,191,146.35,149.36,0.75,137.36,1.19,95.43,1.12,Upgrade
22,Current Portion of Leases,683.72,836.24,890.89,929.15,1041,1173,1320,1080,844.92,779.16,Upgrade
23,Current Income Taxes Payable,1.72,2.14,-,5.68,26.18,5.41,13.5,13.85,3.29,9.16,Upgrade
24,Current Unearned Revenue,100.8,78.66,121.84,98.2,122.67,126.85,147.45,127.39,100.38,122.06,Upgrade
25,Other Current Liabilities,32.51,48.7,79.02,63.25,64.36,55.19,55.69,63.62,50.8,65.64,Upgrade
26,Total Current Liabilities,1196,1441,1480,1528,1647,1720,1880,1743,1296,1345,Upgrade
27,Long-Term Debt,135.13,147.19,166.19,177.41,137.88,131.02,133.05,80.64,150.98,120.4,Upgrade
28,Long-Term Leases,1042,1041,1226,1173,2475,3223,3729,3077,2661,2432,Upgrade
29,Long-Term Deferred Tax Liabilities,1.2,1.32,1.76,1.83,1.87,1.91,2.47,2.33,2.44,2.58,Upgrade
30,Total Liabilities,2374,2630,2875,2881,4261,5076,5744,4903,4110,3900,Upgrade
31,Common Stock,38.95,38.95,38.95,38.14,40.61,38.14,47.57,47.57,47.57,47.57,Upgrade
32,Additional Paid-In Capital,302.02,302.02,302.02,292.75,324.92,292.75,380.61,380.61,380.61,380.61,Upgrade
33,Retained Earnings,-470.82,-451.07,-434.84,-420.05,-382.56,-293.67,-272,-153.03,-62.71,-7.76,Upgrade
34,Treasury Stock,-16.23,-17.38,-17.33,-15.62,-16.17,-15.93,-17.34,-17.34,-17.34,-17.34,Upgrade
35,Comprehensive Income & Other,255.3,254.14,252.16,244.04,206.16,243.73,171.28,37.21,-29.2,0.83,Upgrade
36,Total Common Equity,109.21,126.67,140.97,139.25,172.96,265.01,310.12,295.02,318.93,403.91,Upgrade
37,Minority Interest,127.22,120.72,131.46,132.9,132.14,111.94,87.26,79.73,80.63,109.37,Upgrade
38,Shareholders' Equity,236.43,247.38,272.43,272.15,305.11,376.96,397.37,374.75,399.56,513.28,Upgrade
39,Total Liabilities & Equity,2610,2878,3147,3153,4567,5453,6142,5277,4510,4413,Upgrade
40,Total Debt,2105,2294,2475,2426,3803,4654,5320,4460,3753,3484,Upgrade
41,Net Cash (Debt),-1842,-1926,-2170,-2093,-3453,-4338,-4995,-4081,-3461,-3069,Upgrade
42,Net Cash Per Share,-3.87,-4.02,-4.63,-4.44,-7.41,-9.26,-10.65,-8.15,-7.92,-7.07,Upgrade
