,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,170.45,197.78,253.75,225.88,189.79,232.73,272.11,264.85,276.81,267.52,Upgrade
1,Cash & Short-Term Investments,170.45,197.78,253.75,225.88,189.79,232.73,272.11,264.85,276.81,267.52,Upgrade
2,Cash Growth,-32.83%,-12.44%,33.70%,-2.94%,-30.25%,-12.13%,-1.70%,-1.00%,-12.18%,-17.08%,Upgrade
3,Accounts Receivable,100.71,95.02,115.17,100.24,109.63,100.1,124.79,104.63,111.11,85.28,Upgrade
4,Other Receivables,-,0.9,0.15,2.94,4.49,-,-,-,2.03,0.45,Upgrade
5,Receivables,100.71,95.92,115.32,103.17,114.12,100.1,124.79,104.63,113.15,85.73,Upgrade
6,Inventory,164.26,134.14,131.5,135.62,195.92,153.15,166.61,128.41,117.96,123.85,Upgrade
7,Prepaid Expenses,17.21,21.26,12.14,16.87,18.03,21.49,16.66,23.15,14.81,19.24,Upgrade
8,Other Current Assets,0.1,-,4.75,-,-,0.68,-,-,-,0.08,Upgrade
9,Total Current Assets,452.71,449.1,517.46,481.54,517.85,508.14,580.17,521.04,522.72,496.41,Upgrade
10,"Property, Plant & Equipment",195.27,200.56,187.8,186.36,189.71,196.33,168.95,160.29,143.91,138.47,Upgrade
11,Other Intangible Assets,-,-,-,0.04,0.09,0.15,0.22,0.27,0.33,0.36,Upgrade
12,Long-Term Deferred Tax Assets,2.2,2.83,2.8,2.5,2.62,1.62,2.19,2.5,2.78,2.19,Upgrade
13,Other Long-Term Assets,29.99,25.74,27.05,27.95,20.29,14.52,10.91,16.63,15,21.06,Upgrade
14,Total Assets,680.17,678.23,735.12,698.38,730.57,720.75,762.45,700.73,684.74,658.48,Upgrade
15,Accounts Payable,77.25,77.13,63.36,56.37,77.91,65.93,89.94,61.84,51.6,51.32,Upgrade
16,Accrued Expenses,50.09,42.12,38.11,34.32,39.05,36.67,40.19,37.53,38.27,33.68,Upgrade
17,Short-Term Debt,4.01,4.47,7.13,7.71,10.62,12.26,3.17,1.21,12.09,14.37,Upgrade
18,Current Portion of Leases,11.87,10.98,7.43,9.04,11.32,11.23,12.59,11.32,8.43,13.08,Upgrade
19,Current Income Taxes Payable,1.48,6.52,3.71,2.15,1.05,6.56,2.3,4.46,4.33,5.56,Upgrade
20,Current Unearned Revenue,-,-,3.31,-,0.92,-,1.26,-,0.84,-,Upgrade
21,Other Current Liabilities,-,0.16,2.87,-,2.4,-,3.25,0.09,5.94,-,Upgrade
22,Total Current Liabilities,144.71,141.37,125.93,109.58,143.26,132.65,152.71,116.44,121.49,118,Upgrade
23,Long-Term Leases,17.35,21.08,10.52,3,4.71,8.49,13.34,13.38,4.94,7.11,Upgrade
24,Long-Term Deferred Tax Liabilities,8.46,8.19,8.23,8.51,7.37,7.03,7.88,6.73,5.82,6.29,Upgrade
25,Total Liabilities,170.51,170.64,144.68,121.1,155.34,148.17,173.93,136.55,132.24,131.39,Upgrade
26,Common Stock,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.04,74.9,Upgrade
27,Additional Paid-In Capital,-,338.98,338.98,338.98,338.98,338.98,338.98,338.98,338.46,365.85,Upgrade
28,Retained Earnings,-,116.23,196.05,182.69,176.38,162.67,166.87,147.92,138.36,101.72,Upgrade
29,Treasury Stock,-,-,-,-,-,-,-,-,-,-4.8,Upgrade
30,Comprehensive Income & Other,437.59,-19.69,-16.66,-16.45,-12.2,-1.14,10.6,5.21,3.63,-10.57,Upgrade
31,Total Common Equity,509.66,507.59,590.44,577.29,575.24,572.59,588.52,564.18,552.5,527.09,Upgrade
32,Shareholders' Equity,509.66,507.59,590.44,577.29,575.24,572.59,588.52,564.18,552.5,527.09,Upgrade
33,Total Liabilities & Equity,680.17,678.23,735.12,698.38,730.57,720.75,762.45,700.73,684.74,658.48,Upgrade
34,Total Debt,33.23,36.53,25.09,19.75,26.65,31.98,29.11,25.91,25.46,34.55,Upgrade
35,Net Cash (Debt),137.22,161.25,228.67,206.13,163.14,200.74,243.01,238.94,251.35,232.96,Upgrade
36,Net Cash Growth,-39.99%,-21.77%,40.16%,2.68%,-32.87%,-15.99%,-3.32%,2.56%,-3.84%,31.09%,Upgrade
37,Net Cash Per Share,0.19,0.22,0.32,0.29,0.23,0.28,0.34,0.33,0.34,0.31,Upgrade
38,Filing Date Shares Outstanding,720.73,720.73,720.73,720.73,720.73,720.73,720.73,720.73,720.59,731.24,Upgrade
39,Total Common Shares Outstanding,720.73,720.73,720.73,720.73,720.73,720.73,720.73,720.73,720.44,744.11,Upgrade
40,Working Capital,308.01,307.73,391.54,371.96,374.59,375.49,427.46,404.59,401.24,378.41,Upgrade
41,Book Value Per Share,0.71,0.70,0.82,0.80,0.80,0.79,0.82,0.78,0.77,0.71,Upgrade
42,Tangible Book Value,509.66,507.59,590.44,577.25,575.15,572.43,588.3,563.91,552.17,526.73,Upgrade
43,Tangible Book Value Per Share,0.71,0.70,0.82,0.80,0.80,0.79,0.82,0.78,0.77,0.71,Upgrade
44,Buildings,-,-,91.82,-,95.96,-,54.61,-,52.96,-,Upgrade
45,Machinery,-,-,253.31,-,294.65,-,296.48,-,263.76,-,Upgrade
