,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,32.03,49.68,33.46,21.59,30.93,99.97,14,-,61.38,-,Upgrade
1,Revenue Growth (YoY),-4.28%,130.08%,8.18%,-78.40%,120.92%,-,-77.19%,-,74.11%,-,Upgrade
2,Cost of Revenue,24.49,39.68,28.79,17.14,24.55,64.36,7.88,-,43.57,-,Upgrade
3,Gross Profit,7.54,10,4.67,4.45,6.38,35.61,6.12,-,17.81,-,Upgrade
4,"Selling, General & Admin",15.78,14.88,9.95,27.59,26.96,61.69,22.44,-,32.89,-,Upgrade
5,Research & Development,3.9,4.46,2.19,7.89,3.49,10.3,7.91,-,13.68,-,Upgrade
6,Other Operating Expenses,-1.53,-1.98,-0.89,-3.61,-1.48,-19.21,-2.41,-,-1.09,-,Upgrade
7,Operating Expenses,22.59,23.23,11.84,33.6,30.69,63.37,24.57,-,17.73,-,Upgrade
8,Operating Income,-15.05,-13.22,-7.17,-29.15,-24.31,-27.77,-18.45,-,0.08,-,Upgrade
9,Interest Expense,-0.15,-0.02,-0.11,-0.03,-0.06,-0.06,-0.14,-,-11,-,Upgrade
10,Interest & Investment Income,5.29,1.33,1.09,10.22,1.01,1.07,1.63,-,0.23,-,Upgrade
11,Currency Exchange Gain (Loss),0.45,0.8,-2.43,-4.56,0.2,5.93,2.67,-,-0.05,-,Upgrade
12,Other Non Operating Income (Expenses),-,0.05,-,-,-,-0.01,0.01,-,-,-,Upgrade
13,EBT Excluding Unusual Items,-9.45,-11.06,-8.62,-23.53,-23.17,-20.85,-14.28,-,-10.74,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,-0.04,-0.56,-4.06,-15.41,-5.42,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,11.81,12.97,0.13,-0.31,0.11,-0.07,-,-,-0.04,-,Upgrade
16,Asset Writedown,-0.02,-0.07,-0.04,-1.54,-,-,-,-,-,-,Upgrade
17,Pretax Income,2.34,1.8,-9.1,-29.44,-38.47,-26.33,-14.28,-,-10.79,-,Upgrade
18,Income Tax Expense,7.57,-,-,-,-,-,-,-,0.64,-,Upgrade
19,Earnings From Continuing Operations,-5.23,1.8,-9.1,-29.44,-38.47,-26.33,-14.28,-,-11.42,-,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-0.2,-,Upgrade
21,Net Income to Company,-5.23,1.8,-9.1,-29.44,-38.47,-26.33,-14.28,-,-11.62,-,Upgrade
22,Minority Interest in Earnings,-,-,-,-,-,-,-,-,0.17,-,Upgrade
23,Net Income,-5.23,1.8,-9.1,-29.44,-38.47,-26.33,-14.28,-,-11.45,-,Upgrade
24,Net Income to Common,-5.23,1.8,-9.1,-29.44,-38.47,-26.33,-14.28,-,-11.45,-,Upgrade
25,Shares Outstanding (Basic),616,616,616,616,616,616,616,-,616,-,Upgrade
26,Shares Outstanding (Diluted),616,616,616,616,616,616,616,-,616,-,Upgrade
27,Shares Change (YoY),-,-,0.00%,0.00%,-,-,-,-,-,-,Upgrade
28,EPS (Basic),-0.01,0.00,-0.01,-0.05,-0.06,-0.04,-0.02,-,-0.02,-,Upgrade
29,EPS (Diluted),-0.01,0.00,-0.01,-0.05,-0.06,-0.04,-0.02,-,-0.02,-,Upgrade
30,Free Cash Flow,-100.71,-14.8,-37.88,-25.11,-67.72,225.18,-141.89,-,-131.6,-,Upgrade
31,Free Cash Flow Per Share,-0.16,-0.02,-0.06,-0.04,-0.11,0.37,-0.23,-,-0.21,-,Upgrade
32,Operating Margin,-46.99%,-26.62%,-21.43%,-135.01%,-78.60%,-27.77%,-131.77%,-,0.14%,-,Upgrade
33,Profit Margin,-16.32%,3.63%,-27.19%,-136.35%,-124.38%,-26.34%,-101.99%,-,-18.65%,-,Upgrade
34,Free Cash Flow Margin,-314.45%,-29.79%,-113.19%,-116.27%,-218.93%,225.25%,-1013.44%,-,-214.41%,-,Upgrade
35,EBITDA,-14.98,-8.46,-7.06,-23.92,-23.91,-21.87,-16.61,-,4.59,-,Upgrade
36,D&A For EBITDA,0.07,4.77,0.11,5.23,0.4,5.9,1.84,4.42,4.51,10.05,Upgrade
37,EBIT,-15.05,-13.22,-7.17,-29.15,-24.31,-27.77,-18.45,-,0.08,-,Upgrade
