,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1403,1812,1961,1818,1770,1948,2259,2547,2672,2209,1577,1539,1763,1347,1591,1677,2003,2189,2298,1888,Upgrade
1,Short-Term Investments,-,-,-,299.99,-,202.15,-,199.99,-,-,-,150.3,-,-,-,-,-,-,-,444.1,Upgrade
2,Trading Asset Securities,-,-,-,1.13,7.22,408.38,407.73,404.18,411.26,407.48,504.67,500.05,615.56,609.98,916.12,1059,1214,1332,1532,1724,Upgrade
3,Cash & Short-Term Investments,1403,1812,1961,2119,1777,2558,2667,3151,3083,2616,2082,2189,2378,1957,2507,2736,3216,3520,3830,4056,Upgrade
4,Cash Growth,-21.03%,-29.18%,-26.45%,-32.77%,-42.37%,-2.23%,28.08%,43.95%,29.64%,33.70%,-16.95%,-19.99%,-26.05%,-44.41%,-34.54%,-32.54%,22.34%,-13.96%,42.64%,16.53%,Upgrade
5,Accounts Receivable,3657,3401,2412,2204,2783,2784,2391,2581,2892,2864,2299,1906,1802,1644,1451,1212,1404,1405,1249,1254,Upgrade
6,Other Receivables,44.25,127.64,30.44,166.98,23.36,224.33,22.82,283.83,17.08,124.75,26.02,192.81,25.43,179.85,20.41,16.38,33.66,146.03,5.63,157.27,Upgrade
7,Receivables,3701,3529,2442,2371,2806,3009,2414,2865,2909,2989,2325,2099,1828,1824,1472,1229,1438,1551,1254,1412,Upgrade
8,Inventory,2640,2418,2557,1764,1616,1662,1827,1728,1890,1766,1999,1735,1556,1692,1417,1061,1223,1247,1285,1033,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,0.06,-,0.76,-,0.63,-,-,-,1.79,-,1.79,Upgrade
10,Other Current Assets,460.71,213.94,677.36,167.17,687.11,198.48,675.44,86.09,579.98,373.46,571.53,134.07,566.92,302.94,421.34,646.11,405.71,368.41,974.57,189.77,Upgrade
11,Total Current Assets,8205,7972,7638,6421,6887,7427,7583,7830,8462,7745,6977,6158,6329,5776,5817,5672,6283,6688,7344,6693,Upgrade
12,"Property, Plant & Equipment",13993,13894,13753,12490,12334,12042,11653,11250,10175,9515,8916,8763,7914,7840,7767,7692,7359,7059,6736,6787,Upgrade
13,Long-Term Investments,3501,3362,3336,3055,2677,2626,2534,2509,2346,2075,1948,1937,1599,1555,1388,1394,1389,1297,1264,1183,Upgrade
14,Goodwill,511.86,511.86,547.78,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,Upgrade
15,Other Intangible Assets,810.91,819.66,821.84,675.91,671.17,674.09,677.57,687.29,699.11,704.64,706.2,711.34,723.33,730.52,743.67,734.35,729.51,737.38,743.03,747.18,Upgrade
16,Long-Term Accounts Receivable,9.17,9.31,9.39,11.84,10.75,10.13,10.67,12.94,14.23,15.44,16.13,16.13,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,122.94,111.96,127.32,114.12,167.76,161.36,172.68,157.48,149.77,147.66,140.91,140.78,70.89,70.75,74.16,74.16,87.09,82.18,81.24,81.85,Upgrade
18,Long-Term Deferred Charges,55.67,67.52,78.16,54.07,58.99,30.29,53.88,34.46,41.07,41.82,42.7,42.86,40.75,45.88,45.57,44.58,37.98,40.3,42.63,44.9,Upgrade
19,Other Long-Term Assets,561.14,321.24,298.59,546.53,275.16,198.33,115.82,129.56,127.05,113.29,130.47,109.94,62.52,63.21,63.93,64.63,65.35,68.19,66.78,67.48,Upgrade
20,Total Assets,27771,27069,26609,23384,23098,23186,22815,22627,22029,20374,18893,17894,16755,16097,15916,15692,15967,15988,16293,15620,Upgrade
21,Accounts Payable,3347,3326,3530,2903,3600,3504,3792,3666,4020,3443,2907,2505,2165,2006,1633,1310,1595,1857,1866,1415,Upgrade
22,Accrued Expenses,72.75,126.59,84.1,101.27,36.91,93.25,49.59,157.99,43.24,92.48,50.39,163.8,45.75,80.78,44.24,103.18,20.15,39.07,14.15,49.48,Upgrade
23,Short-Term Debt,1276,1266,1087,605.05,228.83,191.75,131.75,181.85,97.38,229.14,180.05,269.26,259.15,301.12,295.24,617.36,617.34,526.3,526.3,67.07,Upgrade
24,Current Portion of Long-Term Debt,203.22,132.22,241.95,241.01,220.53,148.24,57.45,40.62,4.46,-,7.98,26,-,-,-,-,-,-,-,-,Upgrade
25,Current Portion of Leases,-,15.98,-,15.99,-,9.49,-,14.01,-,5.27,-,11.29,-,-,-,-,-,-,-,-,Upgrade
26,Current Income Taxes Payable,115.85,78.28,97.06,20.8,63.93,25.57,114.4,232.82,266.23,124.1,89.75,40.09,61.82,8.16,40.04,13.51,65.06,32.92,32.22,47.85,Upgrade
27,Current Unearned Revenue,442.1,306.96,331,245.98,541.61,293.91,326.7,256.77,454.64,404.48,335.39,308.83,383.85,261.3,288.2,229.19,279.93,221.54,215.05,-,Upgrade
