,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,66.98,18.62,38.99,17.42,57.18,25.47,41.51,21.76,43.03,28.66,42.52,27.95,53.84,33.25,46.8,40.36,50.57,-38.65,103.82,162.74,Upgrade
1,Other Revenue,-17.85,17.85,-,21.75,-15.46,15.46,-,13.49,-10.67,10.67,-,14.49,-11.21,11.21,-,19.67,-7.94,7.94,-,32.53,Upgrade
2,Revenue,49.12,36.48,38.99,39.17,41.73,40.93,41.51,35.25,32.36,39.33,42.52,42.44,42.63,44.46,46.8,60.03,42.63,-30.71,103.82,195.26,Upgrade
3,Revenue Growth (YoY),17.72%,-10.87%,-6.06%,11.11%,28.95%,4.07%,-2.38%,-16.94%,-24.10%,-11.54%,-9.14%,-29.30%,0.00%,-,-54.92%,-69.26%,-73.90%,-,-53.60%,-27.38%,Upgrade
4,Cost of Revenue,37.37,27.91,29.8,27.14,29.23,31.41,31.85,30.44,23.24,31.16,31.95,33.46,30.86,40.11,27.12,68.89,21.77,-47.02,89.67,225.82,Upgrade
5,Gross Profit,11.75,8.56,9.19,12.03,12.49,9.52,9.66,4.81,9.12,8.17,10.57,8.98,11.78,4.35,19.68,-8.86,20.87,16.31,14.15,-30.55,Upgrade
6,"Selling, General & Admin",12.55,10.21,10.49,16.96,14.8,12.57,11.85,19.07,12.87,16.63,13.6,21.09,18.33,9.2,27.37,5.25,26.05,19.39,24.55,47.84,Upgrade
7,Other Operating Expenses,1.69,2.34,1.9,2.01,2.11,-19.43,2.33,2.12,1.84,1.89,2.25,2.12,1.72,2.72,2,2.75,1.95,1.75,2.07,3.24,Upgrade
8,Operating Expenses,15.31,12.53,12.03,19.07,16.94,-6.63,13.82,19.55,16.34,16.88,17.49,25.04,19.84,11.88,29.4,10.41,27.18,21.73,26.62,51.07,Upgrade
9,Operating Income,-3.56,-3.97,-2.84,-7.04,-4.44,16.15,-4.16,-14.74,-7.23,-8.71,-6.92,-16.06,-8.07,-7.53,-9.73,-19.27,-6.31,-5.42,-12.47,-81.63,Upgrade
10,Interest Expense,-6.81,-8.59,-6.52,-6.95,-5.38,-7.64,-6.94,-6.49,-7.44,-6.68,-5.64,-6.39,-7.14,-7.71,-7.17,-74.48,-,-30.66,-61.27,-97.53,Upgrade
11,Interest & Investment Income,0.4,0.64,0.07,0.8,0.42,0.57,0.42,0.65,0.71,0.41,0.57,2.66,-,0.61,1.51,70.12,-,105.73,0.08,0.25,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-,-,-,-,Upgrade
13,Other Non Operating Income (Expenses),-1.02,0.78,-0.87,-0.98,-1.15,-0.44,-0.47,2.79,1.34,-2.03,-0.57,-1.78,0.97,-1.57,-0.85,-23.27,4.32,17.05,0.03,-49.46,Upgrade
14,EBT Excluding Unusual Items,-10.99,-11.14,-10.16,-14.17,-10.55,8.64,-11.15,-17.78,-12.61,-17,-12.56,-21.57,-14.23,-16.19,-16.23,-46.9,-1.99,86.71,-73.63,-228.37,Upgrade
15,Gain (Loss) on Sale of Assets,0.7,-,-,-0.02,-,-,-,-,-,-,-,-,-,-,-,-0,-,-,-,-0,Upgrade
16,Asset Writedown,-1,0,0.54,-8.67,-0,0.22,0.15,-0.37,-0,0,0.49,-226.97,-1.08,-0.01,0.23,0.79,-0.83,1.32,-1.32,5.31,Upgrade
17,Other Unusual Items,-7.61,-6.93,-7.26,-7.07,-,-,-,0.08,0,-0,-,0.45,-,-0.2,0.2,40.54,-,-,-,35.03,Upgrade
18,Pretax Income,-18.89,-18.06,-16.88,-29.93,-10.55,8.86,-10.99,-18.07,-12.61,-17,-12.07,-248.09,-15.31,-16.4,-15.8,-5.56,-2.83,88.03,-74.95,-188.03,Upgrade
19,Income Tax Expense,-,-,-,0,-,2.74,-,0.04,-,-,-,-,-,0.04,-,0.73,-,-,-,0.11,Upgrade
