,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2570,1426,845,1475,1967,2103,1757,1921,2559,1568,1586,1557,1540,1404,1458,1433,998,1276,1251,1116,1272,Upgrade
1,Market Cap Growth,-32.20%,-32.20%,-51.93%,-23.19%,-23.12%,34.09%,10.79%,23.34%,66.20%,11.68%,8.80%,8.71%,54.29%,10.06%,16.52%,28.43%,-21.57%,-1.92%,-10.69%,-38.02%,-7.27%,Upgrade
2,Enterprise Value,2890,1630,1102,1690,2182,2278,1953,2091,2729,1654,1701,1771,1753,1564,1659,1634,914,1403,2327,2301,2458,Upgrade
3,Last Close Price,7.21,4.00,2.37,4.14,5.52,5.90,4.93,5.39,7.18,4.40,4.45,4.37,4.32,3.94,4.09,4.02,2.80,3.58,3.51,3.13,3.57,Upgrade
4,PE Ratio,-,-,-,-,-,-,-55.30,-,-,-,-,-,-,-,-,-,-,-8.16,-5.73,-,-,Upgrade
5,Forward PE,-,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,28.08,Upgrade
6,PS Ratio,16.40,8.71,5.40,9.17,12.04,13.19,11.71,12.94,17.12,10.01,9.50,9.05,8.73,7.24,7.52,12.06,5.68,4.10,2.90,1.70,1.64,Upgrade
7,PB Ratio,8.84,6.44,3.52,5.71,7.15,6.89,5.57,6.21,7.98,4.63,4.51,4.09,4.05,2.23,2.26,2.17,1.47,1.81,1.77,1.86,1.88,Upgrade
8,P/TBV Ratio,8.48,8.48,4.64,7.59,9.56,9.22,7.48,8.33,10.75,6.21,6.06,5.50,5.43,3.06,3.10,2.96,2.02,2.48,2.45,2.81,2.74,Upgrade
9,P/FCF Ratio,-,-,-100.15,-,-,-,-82.82,-610.54,-58.89,-,-49.66,-,-80.98,-,-,-38.49,-,-,0.65,-,-,Upgrade
10,P/OCF Ratio,-,-,-109.97,-,-,-,-84.16,-2952.09,-62.60,-,-63.40,-,-109.36,-,-,-41.69,-,-,0.65,-,-,Upgrade
11,EV/Sales Ratio,17.65,9.95,7.04,10.51,13.36,14.29,13.02,14.08,18.26,10.56,10.19,10.29,9.94,8.07,8.55,13.76,5.20,4.51,-,3.51,3.17,Upgrade
12,EV/EBITDA Ratio,-,-1131.14,-,84.67,-,184.55,200.77,-143.99,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
