,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,10258,16026,12331,12331,8430,12303,9629,9629,8855,-,9980,9980,8086,8086,11290,11290,6626,6626,7800,7800,Upgrade
1,Trading Asset Securities,-,4130,-,-,-,4459,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,10258,20156,12331,12331,8430,16762,9629,9629,8855,9980,9980,9980,8086,8086,11290,11290,6626,6626,7800,7800,Upgrade
3,Cash Growth,21.68%,20.25%,28.06%,28.06%,-4.80%,67.96%,-3.52%,-3.52%,9.51%,23.42%,-11.60%,-11.60%,22.03%,22.03%,44.74%,44.74%,-13.51%,-13.51%,8.71%,8.71%,Upgrade
4,Accounts Receivable,1644,1898,991,991,1772,1932,1181,1181,1475,-,1140,1140,1566,1566,1134,1134,1086,1086,1064,1064,Upgrade
5,Other Receivables,1119,952.73,864,864,2086,1170,1076,1076,2655,-,997,997,5682,5682,4367,4367,4299,4299,2406,2406,Upgrade
6,Receivables,2763,2851,1855,1855,3858,3102,3212,3212,4130,-,2137,2137,7248,7248,5501,5501,5465,5465,4375,4375,Upgrade
7,Inventory,272,242.14,187,187,187,242.99,175,175,184,-,166,166,145,145,179,179,141,141,125,125,Upgrade
8,Other Current Assets,2401,263.69,3338,3338,6757,1115,1513,1513,853,-,3433,3433,1097,1097,486,486,-,-,210,210,Upgrade
9,Total Current Assets,15694,23513,17711,17711,19232,21223,14529,14529,14022,-,15716,15716,16576,16576,17456,17456,12232,12232,12510,12510,Upgrade
10,"Property, Plant & Equipment",36564,40966,36543,36543,35975,43310,40952,40952,42851,-,44496,44496,43157,43157,43062,43062,38090,38090,39305,39305,Upgrade
