,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,165.35,133.26,28.7,126.96,130.91,188.94,96.13,192.62,223.43,149.48,51.27,159.54,159.54,159.33,159.33,225.83,153.12,59.25,59.25,54.14,Upgrade
1,Other Revenue,-2.01,2.01,-,10.22,-5.65,5.65,-,2.28,-,-,-,0.4,0.4,0.41,0.41,1.01,-,0.1,0.1,0.3,Upgrade
2,Revenue,163.34,135.27,28.7,137.18,125.26,194.59,96.13,194.89,223.43,149.48,51.27,159.94,159.94,159.74,159.74,226.85,153.12,59.35,59.35,54.44,Upgrade
3,Revenue Growth (YoY),30.40%,-30.48%,-70.15%,-29.61%,-43.94%,30.18%,87.50%,21.86%,39.70%,-6.42%,-67.90%,-29.49%,4.45%,169.16%,169.16%,316.67%,906.08%,425.82%,425.82%,324.53%,Upgrade
4,Cost of Revenue,138.67,106.05,31.21,109.07,93.98,152.44,76.24,151.26,169.16,113.23,42.74,123.04,123.04,119.15,119.15,161.89,108.09,42.15,42.15,39.11,Upgrade
5,Gross Profit,24.67,29.22,-2.52,28.1,31.28,42.16,19.89,43.64,54.27,36.25,8.53,36.9,36.9,40.59,40.59,64.95,45.04,17.2,17.2,15.33,Upgrade
6,"Selling, General & Admin",17.86,16.48,15.57,16.72,14.39,12.91,9.33,11.61,10.23,8.06,7.6,8.86,8.86,12.04,12.04,14.61,8.05,3.72,3.72,4.08,Upgrade
7,Research & Development,13.74,11.81,11.83,11.88,11.83,10.06,8.78,8.41,8.01,7.8,7.99,8.18,8.18,5.74,5.74,5.62,2.51,1.53,1.53,1.59,Upgrade
8,Other Operating Expenses,0.99,0.73,-3.41,8.69,-2.62,-1.35,-1.83,6.78,-1.75,-0.79,-2.73,-2.12,-2.12,0.42,0.42,7.59,-1.39,-0.28,-0.28,-0.24,Upgrade
9,Operating Expenses,35.8,38.5,22.59,48.22,26.21,23.88,13.99,31.06,21.12,16.63,9.1,17.89,17.89,20.48,20.48,36.2,9.16,7.23,7.23,7.58,Upgrade
10,Operating Income,-11.13,-9.28,-25.11,-20.11,5.06,18.27,5.9,12.58,33.15,19.62,-0.57,19.01,19.01,20.12,20.12,28.75,35.88,9.97,9.97,7.76,Upgrade
11,Interest Expense,-3.28,-1.35,-3.34,-1.19,-4.24,-3.95,-2.66,-2.56,-2.18,-2.06,-2.25,-1.37,-1.37,-0.99,-0.99,-0,-1.91,-0.32,-0.32,-0.35,Upgrade
12,Interest & Investment Income,0.14,0.2,0.62,1.38,1.34,0.09,0.09,0.03,0.11,0.04,0.16,0.27,0.27,0.25,0.25,0.47,0.19,0.09,0.09,0.44,Upgrade
13,Currency Exchange Gain (Loss),0.1,-0.1,-,-0,-0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-0.19,0.08,-0.06,1.29,1.79,5.47,1.52,-5.25,0.3,6.15,0.83,1.28,1.28,-0.29,-0.29,0.1,-0.11,0.04,0.04,-0.42,Upgrade
15,EBT Excluding Unusual Items,-14.35,-10.46,-27.89,-18.64,3.95,19.9,4.84,4.8,31.38,23.75,-1.83,19.2,19.2,19.08,19.08,29.32,34.05,9.78,9.78,7.42,Upgrade
16,Gain (Loss) on Sale of Investments,-0.13,-0.63,-0.09,0.23,-0.28,-2.24,-0.25,-2.4,-1.88,-2.43,-0.46,-1.64,-1.64,-0.75,-0.75,-0.57,-,-0.01,-0.01,-0.44,Upgrade
