,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,15640,12649,9795,12443,17934,15571,18460,21645,15923,18253,18307,15013,10473,7336,9049,8241,8496,10208,12845,12349,12689,Upgrade
1,Market Cap Growth,-18.77%,-18.77%,-46.94%,-42.51%,12.63%,-14.69%,0.83%,44.17%,52.04%,148.81%,102.31%,82.17%,23.26%,-28.13%,-29.55%,-33.27%,-33.04%,12.36%,35.28%,0.68%,112.47%,Upgrade
2,Enterprise Value,12997,9966,7399,9530,15128,12522,15763,18405,12974,15458,17283,13912,9644,6348,7862,7127,8230,9967,13019,12947,12792,Upgrade
3,Last Close Price,13.70,11.01,8.53,10.66,15.36,13.34,15.81,18.31,13.46,15.43,15.65,13.53,9.44,6.61,8.15,7.34,7.56,9.09,11.44,10.89,11.25,Upgrade
4,PE Ratio,40.04,32.37,21.01,21.06,29.79,27.61,28.43,29.56,19.35,21.23,29.11,31.65,24.83,-,18.50,17.79,22.14,24.59,23.27,21.12,20.26,Upgrade
5,Forward PE,25.61,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,Upgrade
6,PS Ratio,1.63,1.32,0.99,1.18,1.69,1.47,1.69,1.87,1.33,1.49,1.46,1.32,0.97,0.72,0.97,0.91,1.00,1.19,1.47,1.44,1.43,Upgrade
7,PB Ratio,2.43,1.97,1.54,1.92,2.82,2.51,3.03,3.54,2.65,3.06,3.17,3.15,2.30,1.67,2.04,1.88,1.97,2.47,3.20,3.06,3.25,Upgrade
8,P/TBV Ratio,2.10,2.10,1.64,2.05,3.01,2.67,3.21,3.75,2.83,3.25,3.39,3.41,2.50,1.78,2.19,2.01,2.15,2.72,3.54,3.40,3.63,Upgrade
