,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,229.79,328.02,317.06,331.72,272.19,-,107.75,175.21,94.86,-,Upgrade
1,Revenue Growth (YoY),-27.52%,-1.12%,16.49%,-,152.61%,-,13.59%,-,-32.47%,-,Upgrade
2,Cost of Revenue,187.21,251.9,245.43,279.72,181.56,-,85.19,130.48,62.69,-,Upgrade
3,Gross Profit,42.58,76.12,71.63,52,90.63,-,22.55,44.73,32.17,-,Upgrade
4,"Selling, General & Admin",83.4,53.41,57.81,65.63,49.72,-,75.01,84.01,99.2,-,Upgrade
5,Other Operating Expenses,-8.88,-9.7,-8.13,-9.8,-6.35,-,-4.04,-3.22,-1.36,-,Upgrade
6,Operating Expenses,97.5,-13.41,109.73,150.17,62.58,-,80.75,132.52,97.84,-,Upgrade
7,Operating Income,-54.93,89.54,-38.11,-98.17,28.04,-,-58.2,-87.79,-65.67,-,Upgrade
8,Interest Expense,-12.05,-18.66,-17.2,-17.5,-13.11,-,-14.95,-16.79,-17.46,-,Upgrade
9,Interest & Investment Income,0.02,0.08,1.05,0.67,0.61,-,0.83,1.77,2.42,-,Upgrade
10,Currency Exchange Gain (Loss),0.02,-0.1,-1.08,0.06,0.03,-,0.01,-0.02,-0.13,-,Upgrade
11,EBT Excluding Unusual Items,-66.93,70.85,-55.34,-114.94,15.56,-,-72.31,-102.83,-80.85,-,Upgrade
12,Gain (Loss) on Sale of Assets,-,-0.06,-,-1.75,-,-,-,-2.48,-,-,Upgrade
13,Asset Writedown,-,-,-,-6.91,-,-,-,-393.45,-,-,Upgrade
14,Other Unusual Items,-,-0.58,-,-0.54,0.54,-,0.71,-0.24,-,-,Upgrade
15,Pretax Income,-66.93,70.21,-55.34,-124.14,16.1,-,-71.6,-499,-80.85,-,Upgrade
16,Income Tax Expense,5.61,22.45,-3.08,-22.12,2.72,-,-8.06,-13.88,-13.73,-,Upgrade
17,Earnings From Continuing Operations,-72.55,47.77,-52.26,-102.02,13.38,-,-63.54,-485.11,-67.12,-,Upgrade
18,Earnings From Discontinued Operations,-,-,-,-,-,-,-1.31,-,-,-,Upgrade
19,Net Income to Company,-72.55,47.77,-52.26,-102.02,13.38,-,-64.85,-485.11,-67.12,-,Upgrade
20,Minority Interest in Earnings,-9.25,-59.99,12.21,5.63,-17,-,-,-,-,-,Upgrade
21,Net Income,-81.8,-12.22,-40.04,-96.39,-3.62,-,-64.85,-485.11,-67.12,-,Upgrade
22,Net Income to Common,-81.8,-12.22,-40.04,-96.39,-3.62,-,-64.85,-485.11,-67.12,-,Upgrade
23,Shares Outstanding (Basic),2748,2269,2212,2194,2092,-,1924,1924,1924,-,Upgrade
24,Shares Outstanding (Diluted),2748,2269,2212,2194,2092,-,1924,1924,1924,-,Upgrade
25,Shares Change (YoY),24.23%,3.42%,5.74%,-,8.76%,-,-,-,-,-,Upgrade
26,EPS (Basic),-0.03,-0.01,-0.02,-0.04,-0.00,-,-0.03,-0.25,-0.03,-,Upgrade
27,EPS (Diluted),-0.03,-0.01,-0.02,-0.04,-0.00,-,-0.03,-0.25,-0.03,-,Upgrade
28,Free Cash Flow,-65.84,-118.16,-50.71,-43.06,-47.16,-,-67.36,-243.38,-46.17,-,Upgrade
29,Free Cash Flow Per Share,-0.02,-0.05,-0.02,-0.02,-0.02,-,-0.04,-0.13,-0.02,-,Upgrade
30,Operating Margin,-23.90%,27.30%,-12.02%,-29.59%,10.30%,-,-54.01%,-50.10%,-69.23%,-,Upgrade
31,Profit Margin,-35.60%,-3.73%,-12.63%,-29.06%,-1.33%,-,-60.18%,-276.87%,-70.75%,-,Upgrade
32,Free Cash Flow Margin,-28.65%,-36.02%,-15.99%,-12.98%,-17.32%,-,-62.52%,-138.91%,-48.67%,-,Upgrade
33,EBITDA,-42.31,102.25,-24.87,-87.85,38.51,-,-27.47,-58.57,-34.94,-,Upgrade
34,D&A For EBITDA,12.62,12.71,13.24,10.32,10.46,28.71,30.73,29.22,30.74,32.01,Upgrade
35,EBIT,-54.93,89.54,-38.11,-98.17,28.04,-,-58.2,-87.79,-65.67,-,Upgrade
