,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,38536,39743,40009,48639,35798,40805,36170,42092,32560,-,36115,44345,40717,36819,38548,38868,33275,26840,24681,32310,Upgrade
1,Short-Term Investments,-,2145,-,1927,-,2128,1000,2314,-,-,-,318.3,119.09,120.45,194.89,194.89,-,2570,-,760,Upgrade
2,Trading Asset Securities,1178,1081,1026,1020,1045,1079,1155,1095,1009,-,1130,1138,562.89,401.97,294,295.87,307.13,302.16,259.75,270.65,Upgrade
3,Cash & Short-Term Investments,39714,42969,41035,51586,36843,44012,38324,45501,33570,-,37245,45801,41399,37341,39037,39359,33582,29712,24941,33341,Upgrade
4,Cash Growth,7.79%,-2.37%,7.07%,13.37%,9.75%,-,2.90%,-0.65%,-18.91%,-,-4.59%,16.37%,23.28%,25.67%,56.52%,18.05%,22.31%,9.57%,-4.13%,16.35%,Upgrade
5,Accounts Receivable,95673,95244,87344,84260,87639,86615,78367,72045,76455,-,69452,64602,57286,55531,52230,50888,46718,41577,36697,26802,Upgrade
6,Other Receivables,6147,7539,6759,6442,5243,6327,5440,6083,4838,-,5366,5042,4432,3747,3799,3454,5333,5024,5541,5324,Upgrade
7,Receivables,103240,104004,97094,92623,94551,94434,84798,80529,82269,-,74818,69645,61717,59278,56029,54342,52052,46600,42238,32126,Upgrade
8,Inventory,7184,6519,7181,5512,7115,6516,6986,6191,7140,-,6140,5219,7234,4607,4487,4201,4184,4091,3970,14577,Upgrade
9,Other Current Assets,23424,19987,24789,19666,29472,21465,24621,18401,19679,-,20661,17394,17916,14893,12094,8025,10251,9771,11788,7744,Upgrade
10,Total Current Assets,173562,173479,170099,169386,167981,166428,154728,150621,142657,-,138864,138058,128266,116119,111647,105926,100069,90175,82938,87788,Upgrade
11,"Property, Plant & Equipment",24610,24385,24190,22803,20433,20229,19053,18572,17764,-,16312,16152,14148,12318,11950,11873,11797,9337,9430,9601,Upgrade
12,Long-Term Investments,4509,4746,4745,4617,4489,4543,4485,4221,4204,-,4270,3670,3869,3616,3079,2966,2892,2856,2795,2820,Upgrade
13,Goodwill,42.83,34.79,34.79,34.79,19.54,19.54,19.54,19.54,19.54,-,19.54,19.54,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,4579,4534,4586,4541,3837,3750,3926,3797,3766,-,3537,3547,2893,2821,2845,2387,2712,2703,2665,2536,Upgrade
15,Long-Term Accounts Receivable,2386,6940,2830,7727,4311,8952,5094,8474,5799,-,5319,7546,7136,5815,7060,7167,5102,8126,9551,9239,Upgrade
16,Long-Term Deferred Tax Assets,1402,1387,1406,1388,1541,1488,1176,1145,986.16,-,1010,968.11,945.95,972.31,945.79,949.97,930.28,925.38,874.54,873.48,Upgrade
17,Long-Term Deferred Charges,628.08,594.74,599.33,601.31,540.47,490.76,468.64,260.88,266.64,-,237.83,177.4,56.42,46.36,47.72,42.68,29.7,12.81,10.72,10.54,Upgrade
18,Other Long-Term Assets,7069,1362,4990,1733,5262,1647,4924,1658,4593,-,3620,1562,1210,1122,1038,1042,1069,1048,1038,1037,Upgrade
19,Total Assets,224672,223591,219707,219115,211714,210554,199443,194566,184189,-,177865,177896,162894,147201,142686,136008,126530,117418,112542,115865,Upgrade
20,Accounts Payable,94859,72394,83980,73423,83884,69667,74592,58470,70672,-,60131,51075,53455,40928,47342,41156,39818,26950,33889,29549,Upgrade
21,Accrued Expenses,493.13,1188,364.11,1010,285.18,983.46,332.85,928.38,232.52,-,335.89,878.57,401.38,950.23,399.05,871.13,507.8,821.9,482.49,934.62,Upgrade
22,Short-Term Debt,1147,1329,2017,1355,2482,2434,2668,614.1,1349,-,3372,518.39,478.13,257.84,1318,319.39,981.93,626.21,1056,303.2,Upgrade
23,Current Portion of Long-Term Debt,1006,1092,1327,1077,301.11,139.5,163.64,5.48,220.19,-,399.96,319.23,176.67,196,437.25,526,140,180,369,332,Upgrade
24,Current Portion of Leases,-,15.38,-,41.68,-,162.88,-,94.36,-,-,-,11.6,-,4.13,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,910.62,254.31,2187,510.37,1013,390.14,1069,468.86,1033,-,1040,424.99,907.44,343.91,648.07,370.94,1250,271.58,599.69,290.07,Upgrade
26,Current Unearned Revenue,31304,33177,35856,32643,31166,29552,30093,35584,30131,-,31294,28507,30068,24558,22864,17014,20891,17271,16770,15325,Upgrade
27,Other Current Liabilities,17545,36941,18483,33486,18026,33794,19439,30855,15901,-,18923,34822,15781,29364,19150,27518,14077,23519,12531,23320,Upgrade
28,Total Current Liabilities,147266,146391,144214,143546,137157,137123,128358,127021,119539,-,115497,116557,101268,96602,92159,87774,77666,69640,65697,70053,Upgrade
29,Long-Term Debt,6151,5981,5806,7658,9369,9040,8246,6294,6752,-,6464,5977,5453,5877,5940,5382,7681,7554,6229,5989,Upgrade
30,Long-Term Leases,2078,2076,2129,2072,1839,1861,1546,1220,1021,-,1030,1020,140.42,130.2,46.79,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,643.76,645.35,646.89,651.34,569.74,545.34,568.94,583.69,685.43,-,642.96,617.43,706.33,668.48,556.16,441.39,405.22,400.32,387.01,386.79,Upgrade
32,Long-Term Deferred Tax Liabilities,126.96,114.79,156.85,150,453.13,452.24,172.59,179.92,160.1,-,140.71,141.94,29.12,25.72,25.52,26.41,24.59,24.14,24.09,25.57,Upgrade
33,Other Long-Term Liabilities,355.31,371.22,395.97,398.27,284.75,295.72,300.78,284.01,410.07,-,361.75,366.8,1255,719.04,882.41,898.78,881.09,1083,1351,1034,Upgrade
34,Total Liabilities,157162,156130,153922,155043,150291,149948,139839,136240,129243,-,124839,125395,109632,104823,100354,95284,87388,79448,74459,78274,Upgrade
35,Common Stock,6109,6109,6109,6109,6109,6109,6109,6109,6109,-,6109,6109,6109,4933,4933,4933,4933,4933,4933,4933,Upgrade
36,Additional Paid-In Capital,15459,15444,15410,15407,15366,15366,15326,15323,14702,-,14698,14698,14667,5872,5895,5653,5647,5647,5661,5647,Upgrade
37,Retained Earnings,39307,39395,37832,36557,34834,34057,33328,32202,30734,-,28834,27864,26246,25315,25354,24561,23714,22430,22484,21990,Upgrade
38,Treasury Stock,-506.63,-510.03,-510.04,-510.04,-510.04,-510.04,-510.04,-510.04,-179.05,-,-,-,-,-,-,-,-,-,-,-,Upgrade
39,Comprehensive Income & Other,108.08,98.63,-71.28,-67.43,-86.63,-94.57,-209.42,-235.49,-356.47,-,-432,-472.69,2497,2498,2503,2515,2584,2627,2548,2573,Upgrade
40,Total Common Equity,60476,60538,58770,57495,55713,54928,54045,52890,51010,-,49210,48199,49520,38619,38685,37661,36878,35636,35625,35142,Upgrade
41,Minority Interest,7035,6923,7016,6577,5710,5678,5560,5436,3936,-,3816,4302,3742,3758,3647,3063,2264,2334,2457,2449,Upgrade
42,Shareholders' Equity,67511,67461,65785,64072,61423,60606,59604,58325,54947,-,53026,52501,53262,42378,42332,40724,39142,37970,38083,37592,Upgrade
43,Total Liabilities & Equity,224672,223591,219707,219115,211714,210554,199443,194566,184189,-,177865,177896,162894,147201,142686,136008,126530,117418,112542,115865,Upgrade
44,Total Debt,10383,10493,11279,12204,13991,13637,12624,8228,9342,-,11267,7846,6248,6465,7742,6227,8803,8360,7655,6624,Upgrade
45,Net Cash (Debt),29331,32475,29757,39381,22852,30375,25701,37273,24227,-,25979,37955,35150,30876,31295,33132,24779,21353,17287,26717,Upgrade
46,Net Cash Growth,28.35%,6.91%,15.78%,5.66%,-5.68%,-,-1.07%,-1.80%,-31.07%,-,-16.99%,14.56%,41.86%,44.60%,81.04%,24.01%,13.95%,-0.79%,-13.37%,14.91%,Upgrade
47,Net Cash Per Share,4.84,5.29,4.89,6.43,3.75,5.02,4.16,6.07,3.99,-,4.25,5.93,5.91,6.48,6.14,6.81,4.96,4.23,3.59,5.28,Upgrade
48,Filing Date Shares Outstanding,6109,6109,6109,6109,6109,6109,6109,6109,6109,6112,6109,6109,6109,4933,4933,4933,4933,4933,4933,4933,Upgrade
49,Total Common Shares Outstanding,6109,6109,6109,6109,6109,6109,6109,6109,6109,6112,6109,6109,6109,4933,4933,4933,4933,4933,4933,4933,Upgrade
50,Working Capital,26296,27088,25885,25840,30823,29305,26370,23601,23118,-,23368,21502,26998,19517,19488,18152,22403,20535,17241,17735,Upgrade
51,Book Value Per Share,9.90,9.91,9.62,9.41,9.12,8.99,8.85,8.66,8.35,-,8.05,7.89,8.11,7.83,7.84,7.63,7.48,7.22,7.22,7.12,Upgrade
52,Tangible Book Value,55854,55969,54149,52919,51856,51159,50099,49074,47224,-,45654,44633,46627,35798,35839,35274,34166,32933,32960,32607,Upgrade
53,Tangible Book Value Per Share,9.14,9.16,8.86,8.66,8.49,8.37,8.20,8.03,7.73,-,7.47,7.31,7.63,7.26,7.27,7.15,6.93,6.68,6.68,6.61,Upgrade
54,Buildings,-,11324,-,11180,-,10253,-,9750,-,-,-,8991,-,8710,-,8729,-,7587,-,7408,Upgrade
55,Machinery,-,11394,-,11659,-,12265,-,10995,-,-,-,9449,-,9225,-,9143,-,7560,-,7607,Upgrade
56,Construction In Progress,-,8841,-,7022,-,4409,-,4718,-,-,-,3994,-,1145,-,485.28,-,348.49,-,405.34,Upgrade
