,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6954,5756,4789,5365,5480,5630,5837,5710,5388,5411,6021,7921,5284,4881,5411,5181,5411,5664,5941,5929,6712,Upgrade
1,Market Cap Growth,2.25%,2.25%,-17.95%,-6.05%,1.71%,4.04%,-3.06%,-27.91%,1.96%,10.85%,11.28%,52.89%,-2.34%,-13.82%,-8.91%,-12.62%,-19.38%,-18.00%,-37.07%,-31.33%,10.84%,Upgrade
2,Enterprise Value,51071,48730,46978,41307,41422,40387,40552,33980,33657,34091,35473,29850,27213,24008,26690,24723,24953,28440,24153,21257,22040,Upgrade
3,Last Close Price,6.04,5.00,4.13,4.63,4.73,4.86,4.99,4.88,4.61,4.63,5.08,6.68,4.45,4.12,4.52,4.33,4.52,4.73,4.92,4.91,5.56,Upgrade
4,PE Ratio,41.85,34.64,42.08,25.34,-,14.55,15.21,15.62,17.45,17.99,14.65,20.70,12.97,10.86,13.32,14.17,17.91,25.67,32.75,27.00,19.00,Upgrade
5,Forward PE,-,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,21.75,Upgrade
6,PS Ratio,0.83,0.69,0.60,0.59,0.70,0.55,0.55,0.45,0.50,0.41,0.39,0.65,0.44,0.38,0.52,0.52,0.54,1.10,1.11,0.86,0.73,Upgrade
7,PB Ratio,0.93,0.31,0.26,0.29,0.31,0.33,0.34,0.34,0.32,0.35,0.36,0.50,0.32,0.32,0.35,0.33,0.35,0.37,0.39,0.39,0.44,Upgrade
8,P/TBV Ratio,0.67,0.67,0.57,0.63,0.66,0.70,0.73,0.75,0.68,0.70,0.72,1.01,0.65,0.64,0.65,0.63,0.66,0.70,0.73,0.75,0.83,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-0.63,-,-,-,-,0.51,-,1.57,8.91,-,-,-,Upgrade
10,P/OCF Ratio,-,-2.09,-1.63,-,-,-,-19.11,-,-,-0.72,-,-,-,-,0.49,-,1.29,3.61,-,-,-,Upgrade
11,EV/Sales Ratio,6.11,5.83,5.85,4.54,5.30,3.96,3.85,2.67,3.14,2.59,2.29,2.47,2.27,1.89,2.56,2.46,2.49,5.51,4.53,3.08,2.41,Upgrade
12,EV/EBITDA Ratio,69.26,-,52.04,46.36,-,38.87,38.72,24.18,28.47,33.15,27.28,33.55,31.03,23.13,42.29,39.69,42.36,-,54.60,31.02,17.22,Upgrade
