,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,12150,11103,15362,9636,8310,11871,14036,22555,26884,28909,25418,36800,45599,41130,52442,51534,60961,60472,73879,66268,64592,Upgrade
1,Market Cap Growth,-6.47%,-6.47%,9.45%,-57.28%,-69.09%,-58.94%,-44.78%,-38.71%,-41.04%,-29.71%,-51.53%,-28.59%,-25.20%,-31.99%,-29.02%,-22.23%,-5.62%,-12.70%,34.61%,25.36%,14.20%,Upgrade
2,Enterprise Value,27690,29938,34608,28300,25183,30110,32348,41624,42743,43185,32918,43676,49730,42959,54877,49933,55216,55154,68680,64856,60406,Upgrade
3,Last Close Price,1.74,1.59,2.20,1.36,1.17,1.67,1.97,3.12,3.70,3.98,3.50,4.94,5.83,5.26,6.70,6.40,7.27,7.21,8.81,7.45,7.26,Upgrade
4,PE Ratio,54.50,-,45.07,35.28,-,-,20.77,36.41,-,-,5.37,5.29,5.12,4.31,6.31,5.10,5.62,5.68,6.34,6.68,7.16,Upgrade
5,Forward PE,9.81,8.88,12.89,8.76,7.06,7.26,6.48,7.69,8.50,5.11,5.60,6.16,5.92,5.35,5.69,5.71,6.58,6.39,7.90,7.32,7.49,Upgrade
6,PS Ratio,0.50,0.45,0.55,0.35,0.29,0.39,0.50,0.74,0.77,0.80,0.62,0.79,0.87,0.76,0.99,0.99,1.19,1.27,1.64,1.57,1.59,Upgrade
7,PB Ratio,0.27,0.23,0.30,0.20,0.17,0.24,0.26,0.45,0.45,0.57,0.46,0.59,0.65,0.60,0.83,0.82,1.00,1.02,1.34,1.40,1.39,Upgrade
8,P/TBV Ratio,0.40,0.40,0.54,0.34,0.30,0.42,0.46,0.79,0.79,0.98,0.74,0.79,0.86,0.79,1.04,0.99,1.07,1.09,1.43,1.49,1.48,Upgrade
9,PEG Ratio,0.30,0.27,0.42,0.26,0.26,0.60,0.31,0.28,0.42,-,-,-,-,-,11.72,11.77,-,4.57,5.65,6.76,6.76,Upgrade
10,EV/Sales Ratio,1.13,1.22,1.25,1.04,0.86,1.00,1.16,1.36,1.23,1.19,0.80,0.93,0.95,0.80,1.04,0.96,1.08,1.16,1.53,1.54,1.49,Upgrade
11,EV/EBITDA Ratio,8.63,9.05,8.70,8.11,6.16,7.58,9.28,12.25,10.75,9.23,4.39,4.21,3.88,3.12,4.35,3.58,3.68,3.67,4.26,4.32,4.27,Upgrade
12,EV/EBIT Ratio,38.56,37.75,25.41,29.56,15.71,20.68,-,41.09,-,20.02,-,5.64,4.95,3.86,5.43,4.35,4.37,4.36,4.96,5.07,5.06,Upgrade
13,Debt / Equity Ratio,0.33,0.33,0.37,0.38,0.38,0.36,0.38,0.40,0.44,0.33,0.32,0.19,0.23,0.19,0.14,0.14,0.13,0.14,0.16,0.17,0.19,Upgrade
14,Debt / EBITDA Ratio,4.95,5.85,4.91,4.90,6.21,3.64,9.13,3.29,10.63,4.79,9.30,1.46,2.74,0.78,0.73,0.55,0.84,0.67,0.54,0.42,0.98,Upgrade
15,Asset Turnover,0.40,0.30,0.30,0.26,0.51,0.28,0.36,0.25,0.45,0.42,0.47,0.35,0.70,0.60,0.68,0.50,0.76,0.64,0.74,0.37,Upgrade,
16,Inventory Turnover,9.64,11.84,7.31,7.19,7.26,13.17,6.60,7.06,5.90,9.31,8.10,7.64,5.96,10.39,9.17,10.39,10.93,15.74,11.80,11.96,6.72,Upgrade
17,Quick Ratio,0.33,0.33,0.35,0.36,0.41,0.49,0.59,0.57,0.67,0.41,0.46,0.49,0.75,0.61,0.76,0.80,1.13,1.19,1.33,1.39,1.49,Upgrade
18,Current Ratio,0.44,0.44,0.49,0.59,0.58,0.70,0.83,0.86,0.89,0.64,0.63,0.75,0.95,0.79,0.96,1.14,1.42,1.44,1.53,1.65,1.88,Upgrade
19,Return on Equity (ROE),-1.29%,1.06%,1.59%,-0.40%,0.08%,0.65%,5.08%,-0.57%,-0.25%,0.17%,7.95%,4.76%,18.09%,12.74%,18.20%,10.05%,12.81%,28.33%,29.01%,10.42%,Upgrade,
20,Return on Assets (ROA),0.23%,0.98%,0.96%,0.39%,1.89%,-0.16%,2.78%,-0.14%,1.00%,-0.54%,3.80%,1.87%,9.40%,7.00%,9.86%,5.65%,7.92%,12.27%,15.63%,6.43%,Upgrade,
21,Return on Capital (ROIC),0.27%,1.13%,1.11%,0.45%,2.21%,-0.19%,3.25%,-0.16%,1.20%,-0.65%,4.48%,2.20%,11.29%,8.34%,11.53%,6.68%,9.42%,14.82%,18.84%,7.67%,Upgrade,
22,Return on Capital Employed (ROCE),1.34%,1.34%,2.14%,1.49%,2.49%,2.14%,-,1.49%,-,3.28%,-,11.59%,13.10%,15.60%,15.47%,17.66%,19.41%,19.61%,23.59%,23.35%,21.92%,Upgrade
23,Earnings Yield,1.85%,2.02%,2.22%,2.83%,8.48%,5.95%,4.81%,2.75%,4.50%,7.14%,18.63%,18.90%,19.53%,23.18%,15.85%,19.61%,17.78%,17.60%,15.78%,14.97%,13.97%,Upgrade
24,Dividend Yield,2.70%,-,-,1.90%,-,2.86%,-,1.59%,-,3.63%,-,9.49%,-,12.14%,-,10.90%,-,10.12%,-,8.99%,-,Upgrade
25,Buyback Yield / Dilution,-0.66%,-2.63%,-3.99%,-,-,-,-4.29%,-,-,-,5.57%,-,-,-,0.04%,-,-,-,0.16%,-,-,Upgrade
26,Total Shareholder Return,2.04%,-2.63%,-3.99%,1.90%,-,2.86%,-4.29%,1.59%,-,3.63%,5.57%,9.49%,-,12.14%,0.04%,10.90%,-,10.12%,0.16%,8.99%,-,Upgrade
