,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,2235,1699,1116,1712,2604,2740,3094,5217,1949,2852,3597,6963,7067,6164,5408,9020,13227,13590,12658,9736,Upgrade
1,Cash & Short-Term Investments,2235,1699,1116,1712,2604,2740,3094,5217,1949,2852,3597,6963,7067,6164,5408,9020,13227,13590,12658,9736,Upgrade
2,Cash Growth,-14.15%,-38.00%,-63.94%,-67.19%,33.60%,-3.93%,-13.99%,-25.06%,-72.42%,-53.73%,-33.49%,-22.81%,-46.57%,-54.64%,-57.28%,-7.35%,2.95%,70.24%,43.89%,5.25%,Upgrade
3,Accounts Receivable,1968,2401,2546,2106,1720,2889,3069,3166,2591,4147,4938,5490,4793,5714,6013,4640,2992,5204,4293,2942,Upgrade
4,Other Receivables,1132,1397,1012,1699,1093,1594,998.1,2062,1028,1799,834.07,1947,965.65,1586,999.55,1035,718.14,1136,532.43,1374,Upgrade
5,Receivables,3100,3798,3558,3805,2831,4689,4349,5447,3906,5946,6471,7438,5900,7787,8475,6991,5156,7184,5836,5608,Upgrade
6,Inventory,1763,2198,2847,2319,2229,2717,3332,3260,2796,3343,4123,3722,3421,3023,3577,2435,2029,2147,2065,2361,Upgrade
7,Prepaid Expenses,-,-,26.32,-,26.7,-,76.67,-,76.22,-,77.01,-,36.41,-,70.74,-,44.88,-,177.3,-,Upgrade
8,Other Current Assets,-,-,-,-,-,0.26,0.24,0.28,45.95,50.8,22.27,-,97.85,96.03,193.1,25.66,118.82,-,-,-,Upgrade
