,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,7263,5463,5523,4788,9308,5720,7076,5294,7929,8080,9140,6977,13147,10636,11668,8511,12886,10317,11290,5594,Upgrade
1,Revenue Growth (YoY),-21.97%,-4.50%,-21.94%,-9.54%,17.39%,-29.20%,-22.59%,-24.12%,-39.68%,-24.04%,-21.67%,-18.03%,2.02%,3.10%,3.35%,52.15%,5.28%,10.86%,14.03%,-25.50%,Upgrade
2,Cost of Revenue,5860,4610,4640,4127,7732,5214,5601,4711,6692,7562,7495,5319,8366,7567,7811,6096,8218,6212,6620,3401,Upgrade
3,Gross Profit,1403,852.87,883.28,661.52,1576,505.66,1474,582.19,1237,517.64,1645,1658,4780,3070,3857,2415,4668,4105,4670,2193,Upgrade
4,"Selling, General & Admin",1335,567.77,603.21,549.23,1024,558.92,605.79,627.8,954.06,685.91,450,1059,1941,1089,1147,875.02,2532,944.62,866.98,645.68,Upgrade
5,Operating Expenses,1335,567.77,603.21,549.23,1024,558.92,605.79,627.8,954.06,685.91,450,1059,1941,1089,1147,875.02,2532,944.62,866.98,645.68,Upgrade
6,Operating Income,67.72,285.1,280.07,112.29,551.98,-53.26,868.34,-45.61,282.92,-168.27,1195,598.44,2839,1980,2710,1540,2135,3160,3803,1548,Upgrade
7,Interest Expense,-139.54,-140.24,-119.39,-137.04,-134.35,-146.64,-122.77,-148.98,-96.2,-60.63,-90.45,-80.71,-74.86,-61.33,-48.13,-47.37,-70.65,-58.29,-65.92,-79.05,Upgrade
8,Interest & Investment Income,-,-,-,-,77.76,-,-,-,100.42,-,-,-,166.66,-,-,-,199.59,-,-,-,Upgrade
9,Earnings From Equity Investments,-25.71,-3.65,5.52,-46.57,-20.06,-42.71,46.99,-45.07,8.16,-46.3,30.8,-45.22,182.57,157.33,269.84,79.41,107.19,271.29,312.19,5.77,Upgrade
10,Currency Exchange Gain (Loss),-0.27,-1.66,2.33,0.49,-1.26,-1.62,8.26,-6.91,0.68,9.36,-81.84,14.33,25.05,-0.95,-1.96,-3.12,63.43,39.78,-0.77,1.19,Upgrade
11,Other Non Operating Income (Expenses),87.22,82.69,83.9,56.29,-580.92,406.39,-1.64,191.21,-555.5,322.88,425.97,155.59,-14.96,167.44,188.98,182.19,-66.54,208.26,223.61,107.06,Upgrade
12,EBT Excluding Unusual Items,-10.59,222.23,252.43,-14.55,-106.85,162.16,799.18,-55.35,-259.52,57.04,1479,642.43,3123,2243,3119,1752,2368,3621,4272,1582,Upgrade
13,Impairment of Goodwill,-,-,-,-,-78.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,0.98,-,-,-,15.18,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,189.46,-,-,-,211.78,-,-239.1,239.1,44.34,-,-6.69,-,52.18,-,-,-,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-10,-,-,-,Upgrade
17,Pretax Income,-10.59,222.23,252.43,-14.55,9.01,162.16,799.18,-55.35,-29.96,57.04,1240,881.53,3185,2243,3112,1752,2417,3621,4272,1582,Upgrade
18,Income Tax Expense,136.93,100.13,71.05,31.61,0.25,80.55,201.91,17.83,-1.67,34.78,146.11,211.6,747.55,581.63,758.45,478.82,842.48,380.26,1163,478.27,Upgrade
19,Earnings From Continuing Operations,-147.52,122.1,181.38,-46.16,8.76,81.61,597.27,-73.19,-28.29,22.26,1094,669.93,2437,1661,2354,1273,1574,3241,3110,1104,Upgrade
20,Minority Interest in Earnings,49.83,20.69,13.26,17.28,-9.58,7.65,-7.01,36.11,15.53,10.66,-19.03,59.58,16.59,18.9,-9.78,17,-7.16,-39.9,-32.22,9.54,Upgrade
21,Net Income,-97.69,142.79,194.64,-28.87,-0.82,89.26,590.27,-37.08,-12.76,32.92,1075,729.51,2454,1680,2344,1290,1567,3201,3078,1114,Upgrade
22,Net Income to Common,-97.69,142.79,194.64,-28.87,-0.82,89.26,590.27,-37.08,-12.76,32.92,1075,729.51,2454,1680,2344,1290,1567,3201,3078,1114,Upgrade
23,Net Income Growth,-,59.98%,-67.03%,-,-,171.14%,-45.09%,-,-,-98.04%,-54.13%,-43.44%,56.55%,-47.52%,-23.84%,15.81%,-44.53%,58.02%,35.15%,-25.20%,Upgrade
24,Shares Outstanding (Basic),7166,7140,6983,6983,6983,6866,6983,6983,6983,6584,6983,6983,6983,6972,6983,6983,6983,6974,6983,6983,Upgrade
25,Shares Outstanding (Diluted),7166,7140,6983,6983,6983,6866,6983,6983,6983,6584,6983,6983,6983,6972,6983,6983,6983,6974,6983,6983,Upgrade
26,Shares Change (YoY),2.63%,3.99%,-,-,-,4.29%,-,-,-,-5.57%,-,-,-,-0.04%,-,-,-,-0.16%,-,-,Upgrade
27,EPS (Basic),-0.01,0.02,0.03,-0.00,-0.00,0.01,0.08,-0.01,-0.00,0.01,0.15,0.10,0.35,0.24,0.34,0.18,0.22,0.46,0.44,0.16,Upgrade
28,EPS (Diluted),-0.01,0.02,0.03,-0.00,-0.00,0.01,0.08,-0.01,-0.00,0.01,0.15,0.10,0.35,0.24,0.34,0.18,0.22,0.46,0.44,0.16,Upgrade
29,EPS Growth,-,53.85%,-67.03%,-,-,160.00%,-45.09%,-,-,-97.93%,-54.13%,-43.44%,56.55%,-47.49%,-23.84%,15.81%,-44.53%,58.28%,35.15%,-25.20%,Upgrade
30,Dividend Per Share,-,-,0.019,-,0.005,-,0.038,-,0.008,-,0.120,-,0.280,-,0.240,-,0.340,-,0.275,-,Upgrade
31,Dividend Growth,-,-,-50.95%,-,-31.59%,-,-68.38%,-,-97.16%,-,-50.00%,-,-17.65%,-,-12.73%,-,1.49%,-,5.77%,-,Upgrade
32,Gross Margin,19.31%,15.61%,15.99%,13.82%,16.93%,8.84%,20.83%,11.00%,15.60%,6.41%,18.00%,23.76%,36.36%,28.86%,33.06%,28.38%,36.22%,39.79%,41.37%,39.20%,Upgrade
33,Operating Margin,0.93%,5.22%,5.07%,2.34%,5.93%,-0.93%,12.27%,-0.86%,3.57%,-2.08%,13.07%,8.58%,21.59%,18.62%,23.22%,18.10%,16.57%,30.63%,33.69%,27.66%,Upgrade
34,Profit Margin,-1.35%,2.61%,3.52%,-0.60%,-0.01%,1.56%,8.34%,-0.70%,-0.16%,0.41%,11.76%,10.46%,18.66%,15.80%,20.09%,15.15%,12.16%,31.03%,27.26%,19.91%,Upgrade
35,EBITDA,652.59,869.97,888.56,697.16,1137,525.37,1411,533.02,778.47,423.24,1746,1190,3430,2487,3258,2047,2642,3662,4294,2049,Upgrade
36,EBITDA Margin,8.98%,15.93%,16.09%,14.56%,12.21%,9.18%,19.94%,10.07%,9.82%,5.24%,19.10%,17.06%,26.09%,23.38%,27.92%,24.05%,20.50%,35.49%,38.03%,36.63%,Upgrade
37,D&A For EBITDA,584.88,584.88,608.49,584.88,584.88,578.63,542.6,578.63,495.55,591.51,550.88,591.51,591.51,506.26,548.18,506.26,506.26,501.48,490.89,501.48,Upgrade
38,EBIT,67.72,285.1,280.07,112.29,551.98,-53.26,868.34,-45.61,282.92,-168.27,1195,598.44,2839,1980,2710,1540,2135,3160,3803,1548,Upgrade
39,EBIT Margin,0.93%,5.22%,5.07%,2.34%,5.93%,-0.93%,12.27%,-0.86%,3.57%,-2.08%,13.07%,8.58%,21.59%,18.62%,23.22%,18.10%,16.57%,30.63%,33.69%,27.66%,Upgrade
40,Effective Tax Rate,-,45.06%,28.15%,-,2.79%,49.67%,25.26%,-,-,60.97%,11.78%,24.00%,23.47%,25.93%,24.37%,27.34%,34.86%,10.50%,27.21%,30.22%,Upgrade
