,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,410,49,53,76,62,44,20,21,21,39,273,299,94,53,40,43,60,54,47,68,94,Upgrade
1,Market Cap Growth,11.90%,11.90%,163.16%,260.00%,195.00%,13.51%,-92.69%,-92.98%,-77.75%,-26.42%,582.50%,592.71%,57.33%,-2.94%,-15.25%,-36.47%,-35.90%,-15.00%,-50.83%,-32.54%,-65.59%,Upgrade
2,Enterprise Value,415,58,62,102,88,67,43,50,50,87,321,328,123,69,56,65,82,76,69,73,99,Upgrade
3,Last Close Price,0.33,0.05,0.05,0.07,0.06,0.04,0.02,0.02,0.02,0.04,0.26,0.28,0.12,0.07,0.05,0.05,0.07,0.07,0.06,0.09,0.12,Upgrade
4,PE Ratio,-,-3.45,-1.86,-,-,-,-,-,-,-0.90,-,-,-,-,-,-,-8.75,-,-,-,4.99,Upgrade
5,PS Ratio,2.50,0.36,0.35,0.53,0.37,0.27,0.11,0.11,0.13,0.22,1.70,1.94,0.52,0.30,0.25,0.25,0.34,0.28,0.21,0.31,0.39,Upgrade
6,PB Ratio,8.04,1.16,1.24,1.82,0.80,0.57,0.28,0.29,-,0.42,2.83,3.10,-,0.67,0.49,0.53,-,0.69,0.56,0.81,-,Upgrade
7,P/TBV Ratio,1.16,1.16,1.24,1.82,0.84,0.60,0.35,0.36,-,0.56,3.77,4.13,-,0.67,0.49,0.53,-,0.69,0.56,0.81,-,Upgrade
8,P/FCF Ratio,4.64,24.26,51.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,4.64,24.26,51.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,3.04,0.43,0.41,0.71,0.52,0.41,0.23,0.27,0.32,0.48,2.00,2.13,0.68,0.39,0.35,0.37,0.46,0.38,0.31,0.33,0.41,Upgrade
11,EV/EBITDA Ratio,-,-3.33,-2.84,-,-,-,-,-,-,-,-,-,-,-38.42,-,-,-,-,-,-,3.79,Upgrade
12,EV/EBIT Ratio,-,-3.08,-2.62,-,-,-,-,-,-,-,-,-,-,-15.12,-,-,-,-,-,-,4.03,Upgrade
13,EV/FCF Ratio,5.49,28.69,60.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.17,0.17,0.17,0.23,0.39,0.39,0.47,0.47,-,0.38,0.60,0.60,-,0.52,0.49,0.49,-,0.46,0.42,0.42,-,Upgrade
15,Debt / EBITDA Ratio,-,1.73,1.73,-,-,-,-,-,-,-,-,-,-,10.66,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,0.69,3.62,7.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.46,1.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,1.36,1.36,1.36,1.28,-,1.28,-,1.26,-,1.33,-,1.19,-,1.55,-,1.54,-,1.50,-,1.61,-,Upgrade
19,Current Ratio,1.48,1.48,1.48,1.38,-,1.40,-,1.35,-,1.45,-,1.26,-,1.61,-,1.61,-,1.58,-,1.69,-,Upgrade
20,Return on Equity (ROE),4.66%,4.72%,-93.64%,-6.86%,-72.10%,-8.66%,-,-,1.76%,-16.50%,-,-,-1.88%,-12.98%,-,-,-9.22%,-19.08%,-,-,Upgrade,
21,Return on Assets (ROA),1.24%,1.17%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),2.95%,2.92%,-60.69%,-1.89%,-9.19%,-2.84%,-,-,-1.22%,-5.78%,-,-,0.45%,-4.60%,-,-,-2.94%,-7.63%,-,-,Upgrade,
23,Return on Capital Employed (ROCE),-,-44.40%,-54.99%,-,-,-,-,-,-,-,-,-,-,-5.70%,-,-,-,-,-,-,-,Upgrade
24,Earnings Yield,-3.49%,-28.97%,-53.85%,-40.11%,-53.13%,-81.88%,-111.34%,-117.31%,-223.40%,-111.25%,-16.12%,-14.27%,-5.48%,1.07%,-2.33%,-5.30%,-11.43%,-14.49%,-4.07%,3.32%,20.04%,Upgrade
25,FCF Yield,21.55%,4.12%,1.94%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Buyback Yield / Dilution,-,-,-,-,-,-,-26.51%,-31.25%,-31.25%,-31.25%,-3.75%,-,-,-,-,-,-,-,0.26%,-0.88%,Upgrade,
27,Total Shareholder Return,-,-,-,-,-,-,-26.51%,-31.25%,-31.25%,-31.25%,-3.75%,-,-,-,-,-,-,-,0.26%,-0.88%,Upgrade,
