,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,2.27,2.27,0.36,-,4.39,-,10.87,-,6.57,-,9.74,-,12.05,-,23.64,-,14.33,-,13.87,-,Upgrade
1,Cash & Short-Term Investments,2.27,2.27,0.36,4.39,4.39,10.87,10.87,-,6.57,9.74,9.74,-,12.05,23.64,23.64,-,14.33,13.87,13.87,-,Upgrade
2,Cash Growth,-48.36%,-79.13%,-96.67%,-,-33.11%,11.65%,11.65%,-,-45.51%,-58.82%,-58.82%,-,-15.90%,70.43%,70.43%,-,-33.38%,-51.05%,-51.05%,-,Upgrade
3,Accounts Receivable,100.29,100.29,116.35,-,110.85,-,132.4,-,128.28,-,152.34,-,133.19,-,125.64,-,132.9,-,139.14,-,Upgrade
4,Other Receivables,-,-,-,-,0.36,-,0.7,-,0.74,-,1.66,-,1.19,-,1.02,-,0.52,-,0.32,-,Upgrade
5,Receivables,100.29,100.29,116.35,-,111.21,-,133.09,-,129.03,-,154,-,134.38,-,126.66,-,133.42,-,139.46,-,Upgrade
6,Prepaid Expenses,5.96,5.96,6.61,-,7.08,-,7.26,-,3.72,-,6.38,-,2.5,-,4.53,-,1.54,-,4.41,-,Upgrade
7,Other Current Assets,3.36,3.36,2.05,-,4.13,-,3.34,-,8.12,-,4.08,-,3.68,-,2.66,-,5.85,-,3.23,-,Upgrade
8,Total Current Assets,111.88,111.88,125.38,-,126.81,-,154.56,-,147.43,-,174.19,-,152.61,-,157.49,-,155.14,-,160.97,-,Upgrade
9,"Property, Plant & Equipment",4.72,4.72,5.67,-,7.89,-,9.81,-,12.06,-,14.3,-,14.41,-,16.33,-,15.38,-,13.3,-,Upgrade
10,Long-Term Investments,-,-,-,-,-,-,-,-,3.77,-,3.77,-,-,-,-,-,-,-,-,-,Upgrade
11,Goodwill,-,-,-,-,4,-,14,-,24,-,24,-,-,-,-,-,-,-,-,-,Upgrade
12,Long-Term Deferred Tax Assets,1.55,1.55,1.55,-,1.12,-,1.12,-,0.38,-,0.38,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Long-Term Assets,0.17,0.17,0.14,-,29.15,-,8.6,-,7.75,-,18.9,-,7.58,-,7.55,-,7.51,-,7.48,-,Upgrade
14,Total Assets,118.31,118.31,132.74,-,168.97,-,188.08,-,195.39,-,235.53,-,174.6,-,181.37,-,178.03,-,181.75,-,Upgrade
15,Accounts Payable,31.38,31.38,41.23,-,31.15,-,46.29,-,33.74,-,49.03,-,33.04,-,40.15,-,44.52,-,41.63,-,Upgrade
16,Accrued Expenses,6.75,6.75,7.97,-,8.69,-,9.83,-,5.46,-,12.25,-,12.27,-,8.09,-,5.56,-,6.69,-,Upgrade
17,Short-Term Debt,5.96,5.96,7.92,-,27.99,-,30.17,-,32.35,-,53.93,-,38.18,-,36.38,-,33.34,-,32.28,-,Upgrade
18,Current Portion of Leases,1.16,1.16,1.16,-,1.66,-,1.9,-,2.22,-,2.66,-,1.92,-,1.92,-,1.81,-,1.5,-,Upgrade
19,Current Income Taxes Payable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.43,-,3.14,-,Upgrade
20,Current Unearned Revenue,8.06,8.06,10.64,-,2.58,-,5.33,-,2.15,-,3.58,-,3.11,-,3.24,-,2.97,-,3.28,-,Upgrade
21,Other Current Liabilities,22.3,22.3,22.07,-,18.22,-,20.77,-,25.7,-,16.4,-,6.04,-,7.96,-,6.77,-,6.74,-,Upgrade
22,Total Current Liabilities,75.6,75.6,90.98,-,90.29,-,114.29,-,101.62,-,137.86,-,94.56,-,97.74,-,98.4,-,95.26,-,Upgrade
23,Long-Term Leases,0.25,0.25,0.28,-,0.92,-,2,-,0.9,-,1.25,-,0.9,-,1.52,-,0.9,-,1.58,-,Upgrade
24,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,0.1,-,0.1,-,0.31,-,0.61,-,Upgrade
25,Total Liabilities,75.85,75.85,91.27,-,91.21,-,116.28,-,102.52,-,139.1,-,95.56,-,99.35,-,99.62,-,97.44,-,Upgrade
26,Common Stock,10.5,10.5,10.5,-,10.5,-,10.5,-,10.5,-,10.5,-,8,-,8,-,8,-,8,-,Upgrade
27,Additional Paid-In Capital,87.87,87.87,87.87,-,108.87,-,87.87,-,87.87,-,87.87,-,33.32,-,33.32,-,33.32,-,33.32,-,Upgrade
28,Retained Earnings,-57.85,-57.85,-58.84,-,-43.56,-,-28.52,-,-7.45,-,-3.89,-,35.77,-,38.75,-,35.14,-,41.04,-,Upgrade
