,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,557.11,474.7,471.54,505.02,413.28,220.44,380.92,288.87,221.93,192.35,228.9,174.47,82.07,49.82,142.64,153.7,41.73,152.67,130.53,82.96,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,-,52,Upgrade
2,Trading Asset Securities,230.09,221.57,244.32,256.35,108.8,715.98,609.99,691.31,689.71,690.9,639.12,732.14,781.64,756.36,628.58,608.59,697.68,582.07,523.84,563.56,Upgrade
3,Cash & Short-Term Investments,787.2,696.27,715.87,761.36,522.07,936.41,990.91,980.18,911.64,883.25,868.01,906.61,863.71,806.18,771.22,762.29,739.41,764.74,654.36,698.52,Upgrade
4,Cash Growth,50.78%,-25.65%,-27.76%,-22.32%,-42.73%,6.02%,14.16%,8.12%,5.55%,9.56%,12.55%,18.93%,16.81%,5.42%,17.86%,9.13%,10.52%,16.76%,1.77%,12.02%,Upgrade
5,Accounts Receivable,272.05,311.95,292.69,268.32,279.4,287.27,245.97,223.96,241.12,268.05,272.86,230.25,255.12,278.48,240.87,234.55,221.6,226.53,236.71,223.58,Upgrade
6,Other Receivables,5.6,3.71,4.05,8.26,3.46,2.21,2.63,3.6,7.79,6.09,2.53,2.78,1.47,0.3,1.83,3.02,2.04,0.61,3.5,6.01,Upgrade
7,Receivables,277.65,315.66,296.74,276.58,282.85,289.49,248.6,227.56,248.91,274.14,275.39,233.03,256.59,278.78,242.7,237.57,223.64,227.14,240.21,229.59,Upgrade
8,Inventory,182.18,168.85,169.34,140.54,150.55,146.27,179.91,178.26,162.83,148.28,175.82,160.81,153.9,119.16,150.12,117.52,114.06,93.29,100.52,89.89,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,0.01,Upgrade
10,Other Current Assets,11.57,12.08,10.11,9.73,11.09,7.53,7.75,4.79,5.84,3.34,4.21,3.28,3.25,3.57,5.77,2.32,2.02,1.53,47.05,1.31,Upgrade
11,Total Current Assets,1259,1193,1192,1188,966.57,1380,1427,1391,1329,1309,1323,1304,1277,1208,1170,1120,1079,1087,1042,1019,Upgrade
12,"Property, Plant & Equipment",512.66,466.23,412.78,379.63,287.33,211.25,180.89,177.94,160.05,161.03,156.43,158.6,170.75,172.71,166.25,164.92,165.37,159.64,158.61,156.64,Upgrade
13,Long-Term Investments,145.42,150.14,127.43,127.7,490.59,118,115.49,109.49,132.49,111.8,112.28,89.5,17.5,10,10,60,10,10,10,10,Upgrade
14,Goodwill,-,-,-,-,1.61,1.61,1.61,1.61,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Intangible Assets,67.73,68.13,68.45,68.85,69.25,69.65,70.06,70.47,69.62,27.78,27.98,28.18,37.44,37.69,37.95,38.22,38.48,38.75,38.82,39.08,Upgrade
16,Long-Term Deferred Tax Assets,35.74,36.68,35.61,34.79,10.65,7.34,6.65,6.23,4.44,4.79,4.11,3.37,4.87,5.03,4.83,4.44,3.43,3.43,3.84,3.34,Upgrade
17,Long-Term Deferred Charges,-,-,-,-,0.58,0.62,0.53,0.58,-,-,-,-,0.13,0.16,0.2,0.27,0.47,0.68,0.9,1.12,Upgrade
18,Other Long-Term Assets,12.3,2.82,1.52,0.51,0.47,13.3,13.82,13.88,0.88,0.19,4.5,0.89,1.4,0.87,4.88,1.14,-,-,-,-,Upgrade
19,Total Assets,2032,1917,1838,1800,1827,1801,1816,1771,1697,1615,1629,1584,1510,1434,1394,1389,1297,1299,1254,1230,Upgrade
20,Accounts Payable,253.3,254.27,199.41,219.05,144.02,140.36,133.68,146.94,146.16,152.68,149.91,165.18,148.79,140.02,130.62,144.83,137.16,148.04,155.45,154.4,Upgrade
21,Accrued Expenses,17.97,21.19,14.34,35.38,16.49,25.61,11.55,33.48,21.81,29.76,18.44,32.67,13.17,23.92,11.88,29.87,11.15,16.29,11.97,25.37,Upgrade
22,Current Portion of Leases,-,-,-,-,5.36,5.35,1.75,1.71,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,17.18,12.38,18.1,9.9,15.85,12.63,17.59,9.45,20.77,10.45,13.83,10.71,11.67,9.59,5.21,6.7,8.29,7.74,9.05,7.09,Upgrade
24,Current Unearned Revenue,53.03,29.75,24.66,24.4,25.43,26.24,23.36,27.93,22.7,24.63,18.18,27.06,22.1,14.9,17.63,14.48,8.37,6.62,8.12,7.88,Upgrade
25,Other Current Liabilities,10.99,11.74,8.57,6.34,8.77,5.71,7.73,6.04,7.37,5.42,7.73,6.32,10.98,8.67,8.4,11.01,7.74,40.29,7.28,13.46,Upgrade
26,Total Current Liabilities,352.47,329.32,265.08,295.06,215.93,215.9,195.65,225.56,218.8,222.94,208.09,241.93,206.71,197.11,173.74,206.89,172.71,218.97,191.88,208.2,Upgrade
27,Long-Term Leases,-,-,-,-,-,-,3.58,3.58,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,11.36,11.75,10.21,8.63,8.93,7.93,6.89,7.12,7.38,7.58,6.47,5.33,5.41,5.57,5.73,5.89,1.74,1.8,1.85,1.91,Upgrade
29,Long-Term Deferred Tax Liabilities,-,-,-,-,0.96,1,1.03,1.06,-,-,0.13,0.31,0.2,0.28,0.24,0.24,0.1,0.01,-,0.23,Upgrade
30,Total Liabilities,363.83,341.07,275.29,303.69,225.82,224.82,207.15,237.32,226.18,230.53,214.7,247.57,212.32,202.95,179.7,213.02,174.55,220.78,193.73,210.35,Upgrade
31,Common Stock,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,153.09,153.09,153.09,117.76,117.76,117.76,Upgrade
32,Additional Paid-In Capital,115.06,115.06,115.06,115.06,115.06,115.06,115.06,115.06,115.06,115.06,115.06,115.06,115.06,115.06,191.61,191.23,191.23,226.56,226.56,226.12,Upgrade
33,Retained Earnings,1355,1278,1264,1191,1289,1232,1261,1185,1126,1039,1069,991.98,952.52,886.5,869.52,829.41,776.09,732.15,714.3,671.29,Upgrade
34,Treasury Stock,-44.88,-44.88,-44.88,-44.88,-29.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Comprehensive Income & Other,13.57,-1.99,-1.45,4.82,0.57,3.39,2.91,2.94,-0.21,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Total Common Equity,1669,1576,1563,1496,1605,1580,1609,1533,1471,1384,1414,1337,1297,1231,1214,1174,1120,1076,1059,1015,Upgrade
37,Minority Interest,-,-,-,-,-3.35,-3.11,0.51,0.92,-,-,-,-,-,-,-,1.93,1.93,1.97,1.96,3.99,Upgrade
38,Shareholders' Equity,1669,1576,1563,1496,1601,1577,1609,1534,1471,1384,1414,1337,1297,1231,1214,1176,1122,1078,1061,1019,Upgrade
39,Total Liabilities & Equity,2032,1917,1838,1800,1827,1801,1816,1771,1697,1615,1629,1584,1510,1434,1394,1389,1297,1299,1254,1230,Upgrade
40,Total Debt,-,-,-,-,5.36,5.35,5.33,5.29,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
41,Net Cash (Debt),787.2,696.27,715.87,761.36,516.71,931.07,985.58,974.89,911.64,883.25,868.01,906.61,863.71,806.18,771.22,762.29,739.41,764.74,654.36,698.52,Upgrade
42,Net Cash Growth,52.35%,-25.22%,-27.37%,-21.90%,-43.32%,5.41%,13.54%,7.53%,5.55%,9.56%,12.55%,18.93%,16.81%,5.42%,17.86%,9.13%,15.53%,22.17%,6.58%,17.49%,Upgrade
43,Net Cash Per Share,3.42,3.01,3.15,3.35,2.26,4.03,4.29,4.28,3.89,3.85,3.82,3.91,3.80,3.63,3.27,3.29,3.20,3.31,2.89,3.06,Upgrade
44,Filing Date Shares Outstanding,227.59,227.59,227.59,227.59,228.3,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,Upgrade
45,Total Common Shares Outstanding,227.59,227.59,227.59,227.59,228.3,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,229.63,Upgrade
46,Working Capital,906.13,863.54,926.98,893.16,750.65,1164,1232,1165,1110,1086,1115,1062,1071,1011,996.07,912.8,906.43,867.74,850.26,811.12,Upgrade
47,Book Value Per Share,7.33,6.92,6.87,6.57,7.03,6.88,7.00,6.67,6.40,6.03,6.16,5.82,5.65,5.36,5.29,5.11,4.88,4.69,4.61,4.42,Upgrade
48,Tangible Book Value,1601,1508,1494,1427,1534,1509,1537,1461,1401,1356,1386,1309,1260,1193,1176,1136,1082,1038,1020,976.1,Upgrade
49,Tangible Book Value Per Share,7.03,6.62,6.56,6.27,6.72,6.57,6.69,6.36,6.10,5.91,6.04,5.70,5.49,5.20,5.12,4.94,4.71,4.52,4.44,4.25,Upgrade
50,Land,-,24.91,-,26.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
51,Buildings,-,129.31,-,129.31,-,134.25,-,129.17,-,127.54,-,127.54,-,152.68,-,147.93,-,143.89,-,142.45,Upgrade
52,Machinery,-,176.39,-,170.51,-,165.3,-,161.04,-,134.61,-,130.63,-,124.3,-,115.91,-,101.2,-,96.3,Upgrade
53,Construction In Progress,-,294.31,-,199.28,-,44.37,-,7.57,-,11.61,-,2.73,-,7.92,-,3.7,-,10.23,-,6.72,Upgrade
