,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,11269,10777,8988,12094,9013,10537,8721,13357,7807,9995,9521,7535,8757,7694,6151,5976,6295,5538,4975,5812,Upgrade
1,Trading Asset Securities,8.47,7.77,17.29,11.39,27.47,11.88,37.22,12.68,63.13,36.02,40.91,37.13,27.21,17.45,17.03,15.81,58.23,53,16.6,1.17,Upgrade
2,Cash & Short-Term Investments,11278,10785,9005,12105,9040,10548,8758,13370,7870,10031,9562,7572,8784,7711,6168,5992,6353,5591,4991,5813,Upgrade
3,Cash Growth,24.76%,2.24%,2.82%,-9.46%,14.86%,5.16%,-8.41%,76.57%,-10.41%,30.08%,55.04%,26.37%,38.26%,37.93%,23.56%,3.08%,-2.77%,-11.54%,-19.01%,-4.28%,Upgrade
4,Accounts Receivable,20520,19541,21143,16778,19535,18885,18919,17218,21514,20269,17783,16352,18248,16211,13947,14026,15676,15053,12703,12034,Upgrade
5,Other Receivables,2935,2700,3309,3138,3253,2766,3257,3391,7024,4904,3581,3191,3661,1931,2587,2175,1601,1412,1388,1144,Upgrade
6,Receivables,23455,22241,24452,19917,22788,21652,22177,20609,28539,25172,21364,19543,21909,18142,16533,16201,17277,16465,14091,13178,Upgrade
7,Inventory,41935,42350,36229,37944,32140,29483,20801,22477,25185,23804,14738,13937,7182,6291,5738,4963,4167,4053,4110,4910,Upgrade
8,Prepaid Expenses,-,1035,-,1115,-,1136,-,1341,-,803.58,-,1037,-,840.55,-,-,-,739.11,-,820.52,Upgrade
