,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,44694,46522,52274,48848,48192,49079,52366,53630,58469,52405,44000,57081,59028,63956,54901,62633,50605,53019,52692,54169,53036,Upgrade
1,Market Cap Growth,-5.21%,-5.21%,-0.18%,-8.92%,-17.58%,-6.35%,19.01%,-6.05%,-0.95%,-18.06%,-19.86%,-8.86%,16.64%,20.63%,4.19%,15.63%,-4.58%,-14.28%,-10.99%,-26.07%,-26.07%,Upgrade
2,Enterprise Value,37996,44713,50823,44382,39012,42709,44505,47176,45962,43602,33128,44644,46522,50515,45128,52120,41220,43391,44186,47133,41787,Upgrade
3,Last Close Price,18.20,18.20,20.14,20.18,18.10,20.46,21.21,22.25,22.03,20.93,15.44,20.93,18.21,19.70,17.32,21.55,16.05,16.19,16.46,16.20,17.31,Upgrade
4,PE Ratio,9.81,-,13.79,11.98,10.83,10.98,11.39,11.85,12.57,11.69,10.27,12.80,12.26,14.01,12.74,14.25,12.70,15.31,17.17,20.52,16.34,Upgrade
5,Forward PE,8.18,7.66,7.85,7.40,7.01,7.42,7.91,8.50,8.57,8.39,6.46,8.02,7.11,7.93,7.08,8.78,7.48,7.13,7.97,8.44,8.34,Upgrade
6,PS Ratio,0.37,0.58,0.62,0.59,0.58,0.59,0.66,0.67,0.71,0.65,0.57,0.70,0.69,0.75,0.67,0.77,0.66,0.72,0.75,0.80,0.76,Upgrade
7,PB Ratio,0.77,1.16,1.24,1.19,1.15,1.21,1.34,1.40,1.44,1.38,1.18,1.48,1.44,1.66,1.48,1.74,1.43,1.58,1.66,1.84,1.78,Upgrade
8,P/TBV Ratio,1.36,1.36,1.45,1.40,1.34,-,1.56,1.64,1.67,1.62,1.42,1.79,1.74,2.03,1.79,2.12,1.74,1.95,2.04,2.27,2.19,Upgrade
9,P/FCF Ratio,-,-,40.43,33.09,-,18.00,16.49,16.80,-,8.26,22.10,12.57,13.25,-,9.35,12.60,9.02,-,13.09,18.69,-,Upgrade
10,P/OCF Ratio,-,-,19.26,16.19,-,10.86,10.60,10.92,-,6.62,12.51,9.37,9.73,-,7.60,10.06,7.52,76.29,10.52,13.93,-,Upgrade
11,PEG Ratio,1.03,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,Upgrade
12,EV/Sales Ratio,0.48,0.56,0.60,0.54,0.47,0.51,0.56,0.59,0.56,0.54,0.43,0.54,0.54,0.60,0.55,0.64,0.54,0.59,0.63,0.69,0.60,Upgrade
13,EV/EBITDA Ratio,8.26,9.72,9.45,8.10,6.42,7.08,7.87,8.45,7.89,7.80,6.52,8.50,8.30,9.43,9.36,10.30,9.08,-,11.31,14.32,10.47,Upgrade
14,EV/EBIT Ratio,9.62,-,10.84,9.18,7.24,7.96,8.82,9.45,8.71,8.60,7.19,9.40,9.11,-,10.37,11.33,10.09,-,12.72,16.28,11.66,Upgrade
