,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,172.97,142.73,131.21,228.19,210.02,187.35,120.8,245.91,203.47,196.01,144.33,239.1,237.9,207.48,164.61,299.37,274.42,175.97,93.37,328.71,Upgrade
1,Other Revenue,-19.21,19.21,-,37.79,-17.69,17.69,-,38.59,-17.94,17.94,-,35.38,-15.72,15.72,-,24.08,-8.71,8.71,-,24.03,Upgrade
2,Revenue,153.76,161.94,131.21,265.98,192.33,205.04,120.8,284.49,185.52,213.96,144.33,274.48,222.18,223.21,164.61,323.45,265.71,184.67,93.37,352.74,Upgrade
3,Revenue Growth (YoY),-20.06%,-21.02%,8.62%,-6.51%,3.67%,-4.17%,-16.30%,3.65%,-16.50%,-4.14%,-12.32%,-15.14%,-16.38%,20.86%,76.30%,-8.30%,18.58%,-6.24%,-24.93%,30.48%,Upgrade
4,Cost of Revenue,103.92,108.9,92.6,177.14,139.36,142.9,86.11,199.03,125.67,141.61,104.07,190.54,154.29,145.2,132.05,233.72,184.46,130.31,84.34,249.4,Upgrade
5,Gross Profit,49.84,53.04,38.6,88.84,52.98,62.15,34.68,85.47,59.86,72.35,40.26,83.94,67.89,78,32.56,89.73,81.25,54.36,9.03,103.34,Upgrade
6,"Selling, General & Admin",39.83,49.78,35.67,52.98,42.84,46.81,42.11,61.72,47.62,57.78,51.26,69.28,53.64,57.04,52.26,57.05,61.95,49.04,45.49,65.86,Upgrade
7,Research & Development,0.75,0.77,2.06,1.59,1.9,1.74,2.31,4.25,2.62,3.15,2.77,3.2,3.26,3.15,3.24,3.78,1.93,3.8,2.94,6.01,Upgrade
8,Other Operating Expenses,1.84,1.18,0.91,2.06,0.89,1.53,0.93,0.71,1.06,0.83,0.7,4.3,0.85,-1.23,0.75,1.96,1.66,1,-0.17,2.44,Upgrade
9,Operating Expenses,42.65,51.7,38.64,62.78,45.09,51.79,45.34,67.49,51.44,61.52,54.73,76.67,58.63,58.56,56.26,63.07,65.36,53.82,48.25,74.22,Upgrade
10,Operating Income,7.19,1.35,-0.03,26.06,7.89,10.36,-10.66,17.98,8.42,10.83,-14.47,7.27,9.26,19.44,-23.69,26.66,15.88,0.54,-39.21,29.12,Upgrade
11,Interest Expense,-0.15,-2.5,-0.02,-,-,-1.69,-,-0.05,-0.05,-,-,-,-,-,-,-0.04,-,-,-,-,Upgrade
12,Interest & Investment Income,7.49,0.02,4.6,7.48,13.23,-,4.46,3.71,5.83,7.04,5.84,11.75,7.15,10.64,2.98,8.94,7.47,9.04,4.89,6.85,Upgrade
13,Other Non Operating Income (Expenses),-5.56,3.83,-0.11,0.17,-10.84,8.66,-0.83,1.96,-2.31,-1.53,-1.04,-3.62,-0.74,-3.39,2.15,-3.49,-0.27,0.9,0.67,-3.87,Upgrade
14,EBT Excluding Unusual Items,8.96,2.69,4.43,33.72,10.28,17.33,-7.03,23.6,11.89,16.34,-9.67,15.4,15.66,26.7,-18.57,32.08,23.09,10.49,-33.66,32.1,Upgrade
15,Gain (Loss) on Sale of Investments,2.24,5.23,2.32,0.41,2.63,-0.09,2.47,-1.49,1.91,1.65,0.89,3.69,-1.2,1.2,-,0.84,0.07,-0.91,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,0.18,0.41,0.05,0.2,0,0.86,-0,0.58,-,0.13,-,-0.01,0.01,0.68,-,-0.07,0,-0,-,0.01,Upgrade
17,Asset Writedown,0.05,-0.05,-,0.72,-,-,-,-2.46,0.13,-0,-,-0.45,0.36,-,-,-0.23,0.16,-0.25,-,-0.27,Upgrade
18,Other Unusual Items,0.08,0.13,0.04,-0.18,-0.23,0.23,-,-0.64,0.13,-0.13,-,3.26,-,-,-,3.85,0,-0,-,2.49,Upgrade
19,Pretax Income,11.52,8.41,6.85,34.86,12.68,18.33,-4.56,19.59,14.05,17.99,-8.79,21.89,14.84,28.58,-18.57,36.46,23.32,9.33,-33.66,34.33,Upgrade
20,Income Tax Expense,3.05,2.18,2.04,9.84,3.93,4.67,-0.49,12.53,4.99,3.51,-2.07,5.25,3.33,7.66,-4,9.71,6.65,1.61,-8.25,10.08,Upgrade
21,Earnings From Continuing Operations,8.47,6.23,4.81,25.02,8.75,13.66,-4.07,7.06,9.06,14.48,-6.72,16.64,11.51,20.92,-14.56,26.75,16.67,7.72,-25.41,24.26,Upgrade
22,Minority Interest in Earnings,-1.09,-1.19,-1.12,-0.89,-1.33,-0.96,-1.11,-1.15,-1.51,-0.97,-1.31,-1.47,-1.26,-1.29,-1.33,-0.81,-1.33,-0.79,-0.4,-1.27,Upgrade
23,Net Income,7.37,5.04,3.68,24.14,7.43,12.7,-5.18,5.91,7.56,13.51,-8.03,15.16,10.25,19.62,-15.89,25.94,15.34,6.93,-25.81,22.99,Upgrade
24,Net Income to Common,7.37,5.04,3.68,24.14,7.43,12.7,-5.18,5.91,7.56,13.51,-8.03,15.16,10.25,19.62,-15.89,25.94,15.34,6.93,-25.81,22.99,Upgrade
25,Net Income Growth,-0.69%,-60.32%,-,308.44%,-1.74%,-5.97%,-,-61.02%,-26.26%,-31.17%,-,-41.55%,-33.16%,183.19%,-,12.84%,356.32%,-54.94%,-,-25.02%,Upgrade
26,Shares Outstanding (Basic),153,126,123,131,157,121,129,150,117,140,134,110,171,116,132,172,85,134,136,202,Upgrade
27,Shares Outstanding (Diluted),153,126,123,131,157,121,129,150,117,140,134,110,171,116,132,172,85,134,136,202,Upgrade
28,Shares Change (YoY),-2.37%,4.22%,-5.13%,-12.53%,34.00%,-13.48%,-3.24%,36.02%,-31.38%,20.60%,1.01%,-35.90%,101.04%,-13.13%,-2.51%,-14.89%,-24.22%,73.72%,0.94%,63.51%,Upgrade
29,EPS (Basic),0.05,0.04,0.03,0.18,0.05,0.10,-0.04,0.04,0.06,0.10,-0.06,0.14,0.06,0.17,-0.12,0.15,0.18,0.05,-0.19,0.11,Upgrade
30,EPS (Diluted),0.05,0.04,0.03,0.18,0.05,0.10,-0.04,0.04,0.06,0.10,-0.06,0.14,0.06,0.17,-0.12,0.15,0.18,0.05,-0.19,0.11,Upgrade
31,EPS Growth,1.72%,-61.92%,-,366.93%,-26.67%,8.69%,-,-71.34%,7.46%,-42.93%,-,-8.82%,-66.75%,226.00%,-,32.58%,502.13%,-74.06%,-,-54.15%,Upgrade
32,Free Cash Flow,13.68,55.75,-70.51,24.2,0.6,52.84,4.71,-57.29,2.57,52.4,-71.11,40.02,-10.55,16.32,-56.52,-46.06,107.06,173.69,-109.69,11.76,Upgrade
33,Free Cash Flow Per Share,0.09,0.44,-0.57,0.18,0.00,0.44,0.04,-0.38,0.02,0.37,-0.53,0.36,-0.06,0.14,-0.43,-0.27,1.26,1.30,-0.81,0.06,Upgrade
34,Dividend Per Share,-,-,-,0.240,-,-,-,0.120,-,-,-,0.150,-,-,-,0.120,-,-,-,0.130,Upgrade
35,Dividend Growth,-,-,-,100.00%,-,-,-,-20.00%,-,-,-,25.00%,-,-,-,-7.69%,-,-,-,-18.75%,Upgrade
36,Gross Margin,32.41%,32.75%,29.42%,33.40%,27.54%,30.31%,28.71%,30.04%,32.26%,33.81%,27.90%,30.58%,30.56%,34.95%,19.78%,27.74%,30.58%,29.44%,9.67%,29.30%,Upgrade
37,Operating Margin,4.67%,0.83%,-0.03%,9.80%,4.10%,5.05%,-8.82%,6.32%,4.54%,5.06%,-10.02%,2.65%,4.17%,8.71%,-14.39%,8.24%,5.98%,0.29%,-42.00%,8.26%,Upgrade
38,Profit Margin,4.80%,3.11%,2.81%,9.07%,3.86%,6.19%,-4.29%,2.08%,4.07%,6.31%,-5.56%,5.52%,4.61%,8.79%,-9.66%,8.02%,5.77%,3.75%,-27.64%,6.52%,Upgrade
39,Free Cash Flow Margin,8.90%,34.43%,-53.74%,9.10%,0.31%,25.77%,3.90%,-20.14%,1.39%,24.49%,-49.27%,14.58%,-4.75%,7.31%,-34.34%,-14.24%,40.29%,94.05%,-117.48%,3.33%,Upgrade
40,EBITDA,11.52,5.57,4.3,30.39,13.79,15.31,-4.76,23.88,13.01,15.78,-9.87,11.86,14.01,24.1,-18.94,31.41,20.32,5.38,-34.77,33.56,Upgrade
41,EBITDA Margin,7.49%,3.44%,3.27%,11.43%,7.17%,7.47%,-3.94%,8.40%,7.01%,7.38%,-6.84%,4.32%,6.31%,10.80%,-11.51%,9.71%,7.65%,2.91%,-37.24%,9.51%,Upgrade
42,D&A For EBITDA,4.33,4.22,4.33,4.33,5.9,4.95,5.9,5.9,4.59,4.95,4.59,4.59,4.75,4.65,4.75,4.75,4.44,4.84,4.44,4.44,Upgrade
43,EBIT,7.19,1.35,-0.03,26.06,7.89,10.36,-10.66,17.98,8.42,10.83,-14.47,7.27,9.26,19.44,-23.69,26.66,15.88,0.54,-39.21,29.12,Upgrade
44,EBIT Margin,4.67%,0.83%,-0.03%,9.80%,4.10%,5.05%,-8.82%,6.32%,4.54%,5.06%,-10.02%,2.65%,4.17%,8.71%,-14.39%,8.24%,5.98%,0.29%,-42.00%,8.26%,Upgrade
45,Effective Tax Rate,26.48%,25.88%,29.79%,28.22%,30.97%,25.46%,-,63.96%,35.51%,19.49%,-,24.00%,22.41%,26.81%,-,26.62%,28.53%,17.25%,-,29.35%,Upgrade
46,Revenue as Reported,153.76,161.94,131.21,265.98,192.33,205.04,120.8,284.49,185.52,213.96,144.33,274.48,222.18,223.21,164.61,323.45,265.71,184.67,93.37,352.74,Upgrade
