,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,34345,34550,28031,31665,33275,35233,35194,38038,37990,36336,41208,43721,43646,42108,39890,41012,21548,20709,18261,17949,22571,Upgrade
1,Market Cap Growth,-1.94%,-1.94%,-20.35%,-16.75%,-12.41%,-3.04%,-14.59%,-13.00%,-12.96%,-13.71%,3.30%,6.60%,102.55%,103.33%,118.45%,128.49%,-4.53%,-6.92%,-24.09%,-35.89%,4.95%,Upgrade
2,Enterprise Value,47590,43173,37551,41369,43798,46080,47490,50266,50610,48899,52036,53198,54233,52874,51663,50168,31084,30875,28497,28796,33706,Upgrade
3,Last Close Price,0.71,0.70,0.59,0.58,0.60,0.66,0.65,0.66,0.64,0.56,0.65,0.65,0.64,0.68,0.69,0.72,0.63,0.57,0.59,0.53,0.81,Upgrade
4,PE Ratio,12.61,25.68,22.44,22.11,22.56,25.99,27.02,27.16,25.50,23.19,22.01,19.60,18.56,16.75,15.83,15.91,8.84,10.25,11.50,14.80,28.09,Upgrade
5,Forward PE,-,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,Upgrade
6,PS Ratio,1.34,2.71,2.18,2.38,2.46,2.69,2.70,2.74,2.76,2.76,2.92,2.88,2.88,2.74,2.63,2.79,1.50,1.77,1.85,2.13,3.04,Upgrade
7,PB Ratio,0.38,0.71,0.61,0.68,0.71,0.77,0.77,0.79,0.80,0.79,0.85,0.85,0.87,0.89,0.86,0.89,0.45,0.82,0.77,0.76,0.94,Upgrade
8,P/TBV Ratio,0.93,0.93,0.76,0.85,0.89,0.97,0.98,1.00,1.02,1.01,1.09,1.08,1.11,1.07,1.03,1.07,0.54,1.03,0.97,0.95,1.18,Upgrade
