,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,21.83,22.17,22.09,17.67,14.05,14.37,17.56,14.35,11.75,8.18,Upgrade
1,Trading Asset Securities,1.7,1.41,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,23.53,23.57,22.09,17.67,14.05,14.37,17.56,14.35,11.75,8.18,Upgrade
3,Cash Growth,6.51%,33.41%,57.22%,22.97%,-19.95%,0.13%,49.48%,75.41%,38.86%,-24.97%,Upgrade
4,Accounts Receivable,2.69,2.83,1.64,2.36,1.41,3.15,1.92,5.02,2.96,4.28,Upgrade
5,Other Receivables,2.58,1.37,1.42,1.38,2.12,2.65,2.1,1.26,1.4,1.67,Upgrade
6,Receivables,5.27,4.19,3.06,3.75,3.53,5.8,4.02,6.28,4.36,5.95,Upgrade
7,Inventory,18.03,19.63,17.97,19.99,23.67,19.68,16.14,16.11,14.85,16.68,Upgrade
8,Prepaid Expenses,0.52,0.3,0.81,0.34,0.21,0.25,0.47,0.21,0.33,0.16,Upgrade
9,Total Current Assets,47.35,47.69,43.93,41.75,41.46,40.1,38.19,36.95,31.27,30.98,Upgrade
10,"Property, Plant & Equipment",47.63,50.82,53.69,58.2,56.37,49.91,47.05,42.9,43.09,42.37,Upgrade
11,Other Long-Term Assets,9.59,9.8,4.86,4.93,4.93,5.29,5.42,5.54,5.4,5.29,Upgrade
12,Total Assets,104.57,108.32,102.48,104.88,102.75,95.3,90.66,85.4,79.77,78.63,Upgrade
13,Accounts Payable,4.52,7.97,7.67,8.1,3.96,5.5,4.37,6.55,5.96,7.05,Upgrade
14,Accrued Expenses,1.6,1.73,1.62,1.41,1.57,1.77,1.79,1.84,1.82,2.26,Upgrade
15,Current Portion of Leases,0.15,0.6,0.62,0.57,0.72,0.62,0.18,0.15,0.11,0.07,Upgrade
16,Current Income Taxes Payable,0.97,1.34,0.87,2.29,1.22,1.7,-,0.3,-,-,Upgrade
17,Other Current Liabilities,1.84,0.58,1.04,1.79,4.2,1.47,1.11,0.83,0.3,0.23,Upgrade
18,Total Current Liabilities,9.08,12.21,11.81,14.16,11.67,11.05,7.45,9.67,8.18,9.6,Upgrade
19,Long-Term Debt,-,-,-,-,-,-,-,3,3,6.29,Upgrade
20,Long-Term Leases,0.07,0.7,0.69,0.88,1.11,1.39,0.14,0.22,0.23,0.24,Upgrade
21,Other Long-Term Liabilities,25.96,26.61,27.67,29.23,28.38,22.88,23.2,18.88,18.1,19.01,Upgrade
22,Total Liabilities,35.14,39.56,40.2,44.28,41.24,35.33,30.84,31.92,29.64,35.27,Upgrade
23,Common Stock,140.41,140.41,140.41,140.42,140.42,140.45,140.62,133.99,133.99,133.99,Upgrade
24,Retained Earnings,-70.08,-72.05,-77.21,-77.24,-76.11,-79.73,-80.28,-80.02,-83.95,-90.21,Upgrade
25,Treasury Stock,-,-,-,-0.01,-,-0.03,-,-,-,-,Upgrade
26,Comprehensive Income & Other,-0.9,0.4,-0.91,-2.58,-2.8,-0.73,-0.52,-0.5,0.08,-0.42,Upgrade
27,Shareholders' Equity,69.43,68.76,62.28,60.6,61.52,59.97,59.82,53.48,50.12,43.36,Upgrade
28,Total Liabilities & Equity,104.57,108.32,102.48,104.88,102.75,95.3,90.66,85.4,79.77,78.63,Upgrade
29,Total Debt,0.23,1.3,1.31,1.45,1.82,2.01,0.32,3.36,3.35,6.6,Upgrade
30,Net Cash (Debt),23.31,22.27,20.78,16.22,12.23,12.36,17.24,10.99,8.4,1.58,Upgrade
31,Net Cash Growth,12.15%,37.31%,69.95%,31.28%,-29.05%,12.46%,105.20%,594.56%,289.25%,-76.10%,Upgrade
32,Net Cash Per Share,0.15,0.14,0.13,0.10,0.08,0.08,0.11,0.08,0.06,0.01,Upgrade
33,Filing Date Shares Outstanding,158.1,158.1,158.1,158.13,158.17,158.17,158.84,138.84,138.84,138.84,Upgrade
34,Total Common Shares Outstanding,158.1,158.1,158.1,158.13,158.17,158.17,158.84,138.84,138.84,138.84,Upgrade
35,Working Capital,38.27,35.48,32.12,27.59,29.79,29.05,30.74,27.28,23.09,21.38,Upgrade
36,Book Value Per Share,0.44,0.43,0.39,0.38,0.39,0.38,0.38,0.39,0.36,0.31,Upgrade
37,Tangible Book Value,69.43,68.76,62.28,60.6,61.52,59.97,59.82,53.48,50.12,43.36,Upgrade
38,Tangible Book Value Per Share,0.44,0.43,0.39,0.38,0.39,0.38,0.38,0.39,0.36,0.31,Upgrade
39,Land,1.33,1.35,1.34,1.31,1.28,1.34,1.36,1.38,1.39,1.36,Upgrade
40,Buildings,2.61,2.61,2.6,2.59,2.63,2.67,2.65,2.58,2.61,2.55,Upgrade
