,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,30.68,27.34,33.16,28.11,24.4,24.41,25.59,33.33,35.92,30.8,Upgrade
1,Revenue Growth (YoY),-7.47%,-2.74%,35.86%,15.15%,-4.64%,-26.76%,-28.76%,8.22%,61.29%,70.10%,Upgrade
2,Cost of Revenue,26.8,25.4,29.15,27.24,17.93,17.01,22.72,24.86,26.74,25.27,Upgrade
3,Gross Profit,3.88,1.94,4.01,0.87,6.47,7.41,2.88,8.47,9.18,5.54,Upgrade
4,"Selling, General & Admin",2.62,2.92,2.17,2.68,1.97,4.54,2.07,2.5,1.94,2.8,Upgrade
5,Other Operating Expenses,1.17,0.05,0.23,-1.87,0.99,-0.01,-0,-,-0.01,-0.03,Upgrade
6,Operating Expenses,3.88,3.36,2.58,0.94,3.12,5.22,2.4,4.6,2.85,2.35,Upgrade
7,Operating Income,-0,-1.42,1.43,-0.07,3.35,2.19,0.48,3.88,6.34,3.19,Upgrade
8,Interest Expense,-0.01,-0,-0,-0,-0,-0,-0.01,-0.06,-0.05,-0.18,Upgrade
9,Interest & Investment Income,0.33,0.4,0.21,0.1,-,0,-,0.01,-,0.03,Upgrade
10,Currency Exchange Gain (Loss),0.33,-0.34,-1.37,0.09,0.54,0.8,-0.26,0.32,-0.21,-0.23,Upgrade
11,Other Non Operating Income (Expenses),0.44,0.4,0.38,0.39,0.35,0.29,0.13,0.11,0.18,-0.03,Upgrade
12,EBT Excluding Unusual Items,1.09,-0.96,0.65,0.5,4.24,3.27,0.34,4.25,6.26,2.77,Upgrade
13,Gain (Loss) on Sale of Investments,0.31,-0.41,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,8.25,-,-,-,0.01,0.36,-,0,0.84,Upgrade
15,Other Unusual Items,1.55,-,-,-,-,-,-,-,-,-,Upgrade
16,Pretax Income,2.95,6.88,0.65,0.5,4.24,3.28,0.7,4.25,6.26,3.61,Upgrade
17,Income Tax Expense,0.98,1.72,0.62,1.63,0.62,2.73,0.96,0.32,-,-,Upgrade
18,Net Income,1.97,5.16,0.03,-1.13,3.62,0.56,-0.27,3.94,6.26,3.61,Upgrade
19,Net Income to Common,1.97,5.16,0.03,-1.13,3.62,0.56,-0.27,3.94,6.26,3.61,Upgrade
20,Net Income Growth,7480.77%,-,-99.28%,-,-,-85.82%,-,8.97%,131.78%,-,Upgrade
21,Shares Outstanding (Basic),158,158,158,158,158,158,158,139,139,139,Upgrade
22,Shares Outstanding (Diluted),158,158,158,158,158,158,158,139,139,139,Upgrade
23,Shares Change (YoY),-0.02%,-0.03%,-0.03%,0.35%,0.31%,13.53%,13.58%,-,-,33.21%,Upgrade
24,EPS (Basic),0.01,0.03,0.00,-0.01,0.02,0.00,-0.00,0.03,0.05,0.03,Upgrade
25,EPS (Diluted),0.01,0.03,0.00,-0.01,0.02,0.00,-0.00,0.03,0.05,0.03,Upgrade
26,EPS Growth,7501.83%,-,-99.28%,-,-,-87.51%,-,8.97%,132.34%,-,Upgrade
27,Free Cash Flow,-0.36,-2.47,6.11,2.52,0.63,-1.53,-0.79,3.05,6.42,-1.16,Upgrade
28,Free Cash Flow Per Share,-0.00,-0.02,0.04,0.02,0.00,-0.01,-0.01,0.02,0.05,-0.01,Upgrade
29,Operating Margin,-0.00%,-5.20%,4.32%,-0.26%,13.73%,8.95%,1.86%,11.63%,17.64%,10.35%,Upgrade
30,Profit Margin,6.42%,18.88%,0.08%,-4.02%,14.83%,2.29%,-1.04%,11.80%,17.42%,11.72%,Upgrade
31,Free Cash Flow Margin,-1.16%,-9.02%,18.43%,8.97%,2.56%,-6.27%,-3.09%,9.16%,17.88%,-3.78%,Upgrade
32,EBITDA,3.28,3.01,6.72,3.1,6.82,5.34,3.14,9.79,10.76,6.35,Upgrade
33,D&A For EBITDA,3.28,4.43,5.29,3.17,3.47,3.15,2.67,5.91,4.43,3.17,Upgrade
34,EBIT,-0,-1.42,1.43,-0.07,3.35,2.19,0.48,3.88,6.34,3.19,Upgrade
