,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,1840,2158,2865,2863,2904,3041,2965,2917,2872,3801,4324,4154,4116,4203,5658,308.69,199.89,199.89,183.79,176.96,Upgrade
1,Short-Term Investments,-,-,-,1533,-,21.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,1382,1228,441.96,373.35,245.08,214.44,228.76,408.47,344.35,308.31,525.72,680.98,640.75,359.77,223.54,238.9,187.25,150.64,130.58,130.7,Upgrade
3,Cash & Short-Term Investments,3222,3386,3307,4770,3149,3277,3194,3325,3216,4109,4849,4835,4757,4563,5881,547.59,387.14,350.52,314.37,307.66,Upgrade
4,Cash Growth,2.32%,3.34%,3.56%,43.44%,-2.07%,-20.26%,-34.14%,-31.23%,-32.39%,-9.94%,-17.54%,782.97%,1128.64%,1201.73%,1770.84%,77.99%,2.09%,-26.62%,-6.07%,22.31%,Upgrade
5,Accounts Receivable,329.79,318.09,295.28,340.06,275.69,274.71,290.17,340.1,207.18,231.82,191.4,214.51,141.71,158.83,139.87,157.85,120.34,173.29,217.9,108.28,Upgrade
6,Other Receivables,11.31,13.96,17.68,11.51,8.68,8.46,7.72,7.59,7.61,6.94,5.43,5.83,6.31,4.79,4.76,8.77,5.19,4.43,3.92,3.98,Upgrade
7,Receivables,341.1,332.05,312.96,351.57,284.37,283.17,297.89,347.69,214.79,238.76,196.83,220.34,148.01,163.62,144.63,166.62,125.53,177.72,221.82,112.26,Upgrade
8,Inventory,1632,1632,1695,1863,2123,2128,2394,2195,2212,2008,866.43,700.59,692.18,573.08,519.99,406.21,343.88,272.9,232.69,216.98,Upgrade
9,Prepaid Expenses,-,9.08,-,0.94,-,6.35,-,3.32,-,3.44,-,0.27,-,1.09,-,-,-,0.4,-,-,Upgrade
