,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,123957,132518,135493,126740,120439,130076,130588,117124,115524,122690,119629,110312,110004,112364,106317,100947,98811,99010,94793,92908,Upgrade
1,Revenue Growth (YoY),2.92%,1.88%,3.76%,8.21%,4.25%,6.02%,9.16%,6.18%,5.02%,9.19%,12.52%,9.28%,11.33%,13.49%,12.16%,8.65%,7.01%,4.94%,-1.40%,0.82%,Upgrade
2,Cost of Revenue,143716,60559,70138,95100,141279,58785,66265,88767,136443,55021,59648,52172,53631,51156,72929,44877,47419,46103,47107,45807,Upgrade
3,Gross Profit,-19759,71959,65355,31641,-20841,71291,64323,28357,-20919,67669,59981,58140,56373,61208,33388,56070,51392,52907,47686,47101,Upgrade
4,"Selling, General & Admin",33229,16417,16673,24044,34949,16679,16160,21257,34098,15904,16122,18188,14226,14609,21830,14808,14254,13426,12571,14325,Upgrade
5,Research & Development,8750,-,-,5717,7335,-,-,4645,5915,-,-,-,-,-,713.09,-,-,-,-,-,Upgrade
6,Other Operating Expenses,-27436,13850,13582,2713,-30280,15140,14289,-1776,-26901,14278,11498,12386,12147,11303,77.24,9550,8082,6488,4954,7534,Upgrade
7,Operating Expenses,-34989,55251,54803,31671,-31687,55785,54321,23163,-30555,53668,50869,55446,49370,48493,23490,48024,44734,42138,39477,44728,Upgrade
8,Operating Income,15230,16708,10552,-30.72,10846,15506,10002,5194,9636,14001,9112,2694,7003,12715,9898,8046,6658,10769,8209,2373,Upgrade
9,Interest Expense,-,-1048,-144,-640.56,-585.78,-1025,-294,-487.55,-453.51,-745,-195,-1095,-292,-851,-745.21,-1627,-522,-1052,-871,-1603,Upgrade
10,Interest & Investment Income,1925,1081,45,1438,2106,1135,63,1344,1914,814,-,1110,88,2127,559.36,-,873,-,408,-,Upgrade
11,Earnings From Equity Investments,-1145,508,637,-,-996,481,515,-,-833,425,408,662,285,1019,-,1701,-787,787,-,1573,Upgrade
12,Currency Exchange Gain (Loss),100,-100,-,-26.86,203,-203,-,85.17,-105,105,-,7,-12,12,-,-163,4,-4,-,-41,Upgrade
13,Other Non Operating Income (Expenses),-7165,-,-,1768,-1970,-,-,4573,-2800,-,-,-,-,-,-1321,-,-,-,-,-,Upgrade
14,EBT Excluding Unusual Items,8945,17149,11090,2508,9603,15894,10286,10709,7359,14600,9325,3378,7072,15022,8391,7957,6226,10500,7746,2302,Upgrade
15,Gain (Loss) on Sale of Investments,-781.37,-,-,175.88,-1059,-,-,-294.89,204.15,-,-,-,-,-,-86.35,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,1414,-,-,-4481,421.03,-,-,-6436,353.98,-,-,-,-,-,104.25,-,-,-,-,-,Upgrade
17,Asset Writedown,-103.59,-,-,49.07,-130.58,-,-,-94.27,-11.5,-,-,-,-,-,-15.82,-5042,-,-,-,-,Upgrade
18,Other Unusual Items,-,-,-,5938,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Pretax Income,9473,17149,11090,4190,8834,15894,10286,3883,7906,14600,9325,3378,7072,15022,8393,2915,6226,10500,7746,2302,Upgrade
20,Income Tax Expense,2099,3811,2462,904.85,1865,3692,2314,843.89,1622,3511,2061,665,1502,3660,1889,727,1405,2316,1859,172,Upgrade
21,Earnings From Continuing Operations,7374,13338,8628,3285,6969,12202,7972,3039,6284,11089,7264,2713,5570,11362,6504,2188,4821,8184,5887,2130,Upgrade
22,Minority Interest in Earnings,112.47,-123,-31,59.78,-21.51,-33,12,11.02,-32.03,-21,-41,-91,14,-60,-62.5,-44,-64,-57,-65,-2,Upgrade
23,Net Income,7487,13215,8597,3345,6948,12169,7984,3050,6252,11068,7223,2622,5584,11302,6441,2144,4757,8127,5822,2128,Upgrade
24,Net Income to Common,7487,13215,8597,3345,6948,12169,7984,3050,6252,11068,7223,2622,5584,11302,6441,2144,4757,8127,5822,2128,Upgrade
25,Net Income Growth,7.76%,8.60%,7.68%,9.66%,11.13%,9.95%,10.54%,16.34%,11.96%,-2.07%,12.13%,22.29%,17.38%,39.07%,10.64%,0.75%,6.18%,2.19%,-2.25%,-2.21%,Upgrade
26,Shares Outstanding (Basic),91661,91507,91507,95024,87991,91507,91507,93329,89685,91507,91507,87837,88067,80932,80518,80932,-,80932,-,80932,Upgrade
27,Shares Outstanding (Diluted),91661,91507,91507,95024,87991,91507,91507,93329,89685,91507,91507,87837,88067,80932,80518,80932,-,80932,-,80932,Upgrade
28,Shares Change (YoY),4.17%,-,-,1.82%,-1.89%,-,-,6.25%,1.84%,13.07%,13.65%,8.53%,-,-,-,-,-,-,-,-,Upgrade
29,EPS (Basic),0.08,0.14,0.09,0.04,0.08,0.13,0.09,0.03,0.07,0.12,0.08,0.03,0.06,0.14,0.08,0.03,-,0.10,-,0.03,Upgrade
30,EPS (Diluted),0.08,0.14,0.09,0.03,0.08,0.13,0.09,0.03,0.07,0.12,0.08,0.03,0.06,0.14,0.08,0.03,-,0.10,-,0.03,Upgrade
31,EPS Growth,1.38%,11.09%,3.15%,4.55%,13.46%,8.33%,10.54%,4.43%,9.76%,-14.07%,-1.33%,12.68%,-,39.07%,-,0.75%,-,2.19%,-,-2.21%,Upgrade
32,Free Cash Flow,15408,18109,5606,-3821,15053,23507,13711,-10394,18186,25970,11944,-10140,22033,-,17138,-,-,-,-,-,Upgrade
33,Free Cash Flow Per Share,0.17,0.20,0.06,-0.04,0.17,0.26,0.15,-0.11,0.20,0.28,0.13,-0.12,0.25,-,0.21,-,-,-,-,-,Upgrade
34,Dividend Per Share,-,0.167,-,0.090,-,0.143,-,0.196,-,0.120,-,0.170,-,-,-,0.104,-,-,-,0.114,Upgrade
35,Dividend Growth,-,16.69%,-,-54.08%,-,19.33%,-,15.29%,-,-,-,63.04%,-,-,-,-8.89%,-,-,-,4.18%,Upgrade
36,Gross Margin,-15.94%,54.30%,48.23%,24.96%,-17.30%,54.81%,49.26%,24.21%,-18.11%,55.15%,50.14%,52.70%,51.25%,54.47%,31.40%,55.54%,52.01%,53.44%,50.31%,50.70%,Upgrade
37,Operating Margin,12.29%,12.61%,7.79%,-0.02%,9.01%,11.92%,7.66%,4.43%,8.34%,11.41%,7.62%,2.44%,6.37%,11.32%,9.31%,7.97%,6.74%,10.88%,8.66%,2.55%,Upgrade
38,Profit Margin,6.04%,9.97%,6.34%,2.64%,5.77%,9.36%,6.11%,2.60%,5.41%,9.02%,6.04%,2.38%,5.08%,10.06%,6.06%,2.12%,4.81%,8.21%,6.14%,2.29%,Upgrade
39,Free Cash Flow Margin,12.43%,13.67%,4.14%,-3.01%,12.50%,18.07%,10.50%,-8.87%,15.74%,21.17%,9.98%,-9.19%,20.03%,-,16.12%,-,-,-,-,-,Upgrade
40,EBITDA,40214,41692,35100,18995,34812,39472,33874,7783,33017,37487,32361,6106,30000,35264,27509,25657,24398,32857,25949,20113,Upgrade
41,EBITDA Margin,32.44%,31.46%,25.91%,14.99%,28.90%,30.35%,25.94%,6.64%,28.58%,30.55%,27.05%,5.54%,27.27%,31.38%,25.87%,25.42%,24.69%,33.19%,27.37%,21.65%,Upgrade
42,D&A For EBITDA,24984,24984,24548,19026,23966,23966,23872,2589,23380,23486,23249,3412,22997,22549,17611,17611,17740,22088,17740,17740,Upgrade
43,EBIT,15230,16708,10552,-30.72,10846,15506,10002,5194,9636,14001,9112,2694,7003,12715,9898,8046,6658,10769,8209,2373,Upgrade
44,EBIT Margin,12.29%,12.61%,7.79%,-0.02%,9.01%,11.92%,7.66%,4.43%,8.34%,11.41%,7.62%,2.44%,6.37%,11.32%,9.31%,7.97%,6.74%,10.88%,8.66%,2.55%,Upgrade
45,Effective Tax Rate,22.16%,22.22%,22.20%,21.59%,21.11%,23.23%,22.50%,21.73%,20.51%,24.05%,22.10%,19.69%,21.24%,24.36%,22.51%,24.94%,22.57%,22.06%,24.00%,7.47%,Upgrade
46,Revenue as Reported,-,-,-,-,381103,-,-,-,357843,-,-,-,-,-,106317,-,-,-,-,-,Upgrade
