,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+15 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+15 Quarters
0,Revenue,14.98,14.98,34.61,43.9,35.67,39.57,42.63,15.02,17.76,11.64,25.54,23.47,14.85,22.14,19.94,19.39,22.28,9.33,33.39,37.54,Upgrade
1,Revenue Growth (YoY),-58.02%,-62.15%,-18.81%,192.28%,100.80%,240.06%,66.92%,-36.01%,19.66%,-47.43%,28.09%,21.03%,-33.36%,137.15%,-40.29%,-48.34%,-53.13%,-58.92%,34.21%,40.92%,Upgrade
2,Cost of Revenue,9.58,9.58,18.95,28.21,25.39,25.74,27.9,9.86,12.42,7.6,20.38,17.79,10.21,16.53,13.43,12.79,16.98,6.22,23.06,27.86,Upgrade
3,Gross Profit,5.39,5.39,15.66,15.69,10.28,13.83,14.72,5.16,5.34,4.03,5.16,5.68,4.63,5.61,6.5,6.6,5.3,3.12,10.34,9.69,Upgrade
4,"Selling, General & Admin",8.27,8.27,12.11,11.42,7.75,9.7,9.54,7.61,6.89,6.7,6.25,6.84,7.08,9.54,8.32,8.45,7.41,8.83,11.49,9.79,Upgrade
5,Other Operating Expenses,-0.09,-0.09,-0.3,-0.02,-0.07,-0.08,-0.43,-0.33,-0.27,-0.03,0.89,-0.98,-0.31,-0.25,0.94,-0.57,-0.35,-0.11,-0.16,-0.02,Upgrade
6,Operating Expenses,8.19,8.19,11.92,11.7,7.86,10.12,9.28,7.77,7.01,7.12,7.2,5.98,7.09,9.57,8.11,7.34,7.63,8.72,11.53,9.77,Upgrade
7,Operating Income,-2.79,-2.79,3.74,3.99,2.41,3.72,5.44,-2.61,-1.67,-3.09,-2.04,-0.3,-2.46,-3.96,-1.61,-0.74,-2.33,-5.6,-1.2,-0.08,Upgrade
8,Interest Expense,-0.61,-0.61,-0.62,-0.83,-0.69,-0.7,-0.6,-0.51,-0.46,-0.47,-0.48,-0.46,-0.49,-0.47,-0.99,-0.64,-0.55,-0.51,-0.44,-0.47,Upgrade
9,Interest & Investment Income,0.08,0.08,0.08,0.08,0.08,0.08,0.06,0.03,0.01,0.01,0.01,0.01,0,0.01,0.01,0.03,0.06,0.08,0.08,0.08,Upgrade
10,Currency Exchange Gain (Loss),-0.95,-0.95,2.58,-1.3,-3.4,0.22,2,-4.31,-4.69,1.53,1.62,-0.76,0.27,0.13,3.83,2.07,2.5,-4.22,1.45,-2.3,Upgrade
11,Other Non Operating Income (Expenses),-,-,-0.18,-,-,-,-0.06,-,-,-,-0.27,-,-,-,-,-,-,-,-,-,Upgrade
12,EBT Excluding Unusual Items,-4.27,-4.27,5.6,1.93,-1.59,3.31,6.84,-7.4,-6.81,-2.02,-1.16,-1.51,-2.68,-4.3,1.25,0.72,-0.32,-10.24,-0.11,-2.77,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,0.11,-,-,-,0.09,-,-,-,0.09,-,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,0.02,-,-,-,0.09,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09,-,-,-,-0.28,-,Upgrade
16,Other Unusual Items,-,-,0.09,-,-,-,0.59,-,-,-,0.33,-,-,-,2.03,-,-,-,-,-,Upgrade
17,Pretax Income,-4.27,-4.27,5.8,1.93,-1.59,3.31,7.52,-7.4,-6.81,-2.02,-0.74,-1.51,-2.68,-4.3,3.39,0.72,-0.32,-10.24,-0.3,-2.77,Upgrade
18,Income Tax Expense,-0.32,-0.32,0.65,0.38,0.36,0.8,0.1,-0.1,-0.08,-0.05,-0.17,0.08,0.17,-0.05,0.76,-0.66,-0.07,-0.96,-0.66,-0.77,Upgrade
19,Earnings From Continuing Operations,-3.96,-3.96,5.15,1.55,-1.95,2.51,7.42,-7.3,-6.72,-1.97,-0.58,-1.59,-2.84,-4.26,2.62,1.38,-0.25,-9.28,0.37,-2.01,Upgrade
20,Minority Interest in Earnings,0.14,0.14,-0.15,-0.04,-0.02,-0.17,-0.33,0.24,0.13,0.09,-0.12,0.02,0.11,0.19,-0.11,-0.03,0.07,0.21,-0.01,0.06,Upgrade
21,Net Income,-3.82,-3.82,5.01,1.51,-1.97,2.34,7.09,-7.06,-6.59,-1.89,-0.69,-1.56,-2.74,-4.07,2.51,1.35,-0.18,-9.07,0.36,-1.95,Upgrade
22,Net Income to Common,-3.82,-3.82,5.01,1.51,-1.97,2.34,7.09,-7.06,-6.59,-1.89,-0.69,-1.56,-2.74,-4.07,2.51,1.35,-0.18,-9.07,0.36,-1.95,Upgrade
23,Net Income Growth,-,-,-29.43%,-,-,-,-,-,-,-,-,-,-,-,599.44%,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,Upgrade
25,Shares Outstanding (Diluted),600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,Upgrade
26,EPS (Basic),-0.01,-0.01,0.01,0.00,-0.00,0.00,0.01,-0.01,-0.01,-0.00,-0.00,-0.00,-0.00,-0.01,0.00,0.00,-0.00,-0.02,0.00,-0.00,Upgrade
27,EPS (Diluted),-0.01,-0.01,0.01,0.00,-0.00,0.00,0.01,-0.01,-0.01,-0.00,-0.00,-0.00,-0.00,-0.01,0.00,0.00,-0.00,-0.02,0.00,-0.00,Upgrade
28,EPS Growth,-,-,-29.43%,-,-,-,-,-,-,-,-,-,-,-,599.83%,-,-,-,-,-,Upgrade
29,Free Cash Flow,4.99,4.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow Per Share,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Gross Margin,36.02%,36.02%,45.25%,35.73%,28.81%,34.96%,34.54%,34.35%,30.08%,34.65%,20.19%,24.19%,31.21%,25.33%,32.62%,34.05%,23.81%,33.42%,30.95%,25.80%,Upgrade
32,Operating Margin,-18.65%,-18.65%,10.80%,9.08%,6.76%,9.39%,12.77%,-17.36%,-9.38%,-26.55%,-7.99%,-1.29%,-16.55%,-17.91%,-8.05%,-3.80%,-10.45%,-59.95%,-3.59%,-0.22%,Upgrade
33,Profit Margin,-25.50%,-25.50%,14.46%,3.44%,-5.52%,5.91%,16.64%,-47.01%,-37.12%,-16.23%,-2.71%,-6.66%,-18.42%,-18.38%,12.59%,6.98%,-0.79%,-97.15%,1.08%,-5.19%,Upgrade
34,Free Cash Flow Margin,33.34%,33.34%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,EBITDA,-2.27,-2.27,4.28,4.49,2.93,4.22,5.94,-2.2,-1.16,-2.68,-1.63,0.06,-2.25,-3.6,-1.24,-0.46,-2.01,-5.32,-0.92,0.32,Upgrade
